transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,PeptideRef,leftWidth,rightWidth,total_xic,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,MZ,native_id,peak_apex_int,width_at_5,width_at_10,width_at_50,start_time_at_10,start_time_at_5,end_time_at_10,end_time_at_5,total_width,tailing_factor,asymmetry_factor,baseline_delta_2_height,slope_of_baseline,points_across_baseline,points_across_half_height,logSN,FeatureLevel,PrecursorMZ,peak_area
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,857.735371137619,12299291109428641217,b'',NA,1,0.0,b'3PG',0,3PG,855.7979736328125,857.9990234375,784305690.2462769,0.0,0.7244043748837301,0.32000000000000006,0.8618391240306262,0.8342069488367516,41.73537113761904,816.0,857.735371137619,41.73537113761904,0.41735371137619043,0.009565203457397219,5.0,8.627340727202853,2.1549363147593823,0.552249526977539,2.44756601844736,0.0,3PG_459,30559.210177764642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2010498046875,-0.0,-1.0,-1.2283625920810697,-37537.79062590918,10,10,1.696197936568688,MS2,459.0,1338116.625
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,857.735371137619,12299291109428641217,b'',NA,1,0.0,b'3PG',0,3PG,855.7979736328125,857.9990234375,784305690.2462769,0.0,0.7244043748837301,0.32000000000000006,0.8618391240306262,0.8342069488367516,41.73537113761904,816.0,857.735371137619,41.73537113761904,0.41735371137619043,0.009565203457397219,5.0,8.627340727202853,2.1549363147593823,0.552249526977539,2.44756601844736,0.0,3PG_460,50289.34503207583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2010498046875,-0.0,-1.0,0.095608877171861,4808.1078122250765,10,10,1.69421459708488,MS2,460.0,1147413.625
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,857.735371137619,12299291109428641217,b'',NA,1,0.0,b'3PG',0,3PG,855.7979736328125,857.9990234375,784305690.2462769,0.0,0.7244043748837301,0.32000000000000006,0.8618391240306262,0.8342069488367516,41.73537113761904,816.0,857.735371137619,41.73537113761904,0.41735371137619043,0.009565203457397219,5.0,8.627340727202853,2.1549363147593823,0.552249526977539,2.44756601844736,0.0,3PG_461,50541.0022958859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2010498046875,-0.0,-1.0,0.5820246849373518,29416.11093768096,10,10,0.7242550056057655,MS2,461.0,748536.8125
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,857.735371137619,12299291109428641217,b'',NA,1,0.0,b'3PG',0,3PG,855.7979736328125,857.9990234375,784305690.2462769,0.0,0.7244043748837301,0.32000000000000006,0.8618391240306262,0.8342069488367516,41.73537113761904,816.0,857.735371137619,41.73537113761904,0.41735371137619043,0.009565203457397219,5.0,8.627340727202853,2.1549363147593823,0.552249526977539,2.44756601844736,0.0,3PG_462,55644.4365021634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2010498046875,-0.0,-1.0,0.8311984528618968,46251.56953097027,10,9,0.9047014754176874,MS2,462.0,680031.875
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,857.735371137619,12299291109428641217,b'',NA,1,0.0,b'3PG',0,3PG,855.7979736328125,857.9990234375,784305690.2462769,0.0,0.7244043748837301,0.32000000000000006,0.8618391240306262,0.8342069488367516,41.73537113761904,816.0,857.735371137619,41.73537113761904,0.41735371137619043,0.009565203457397219,5.0,8.627340727202853,2.1549363147593823,0.552249526977539,2.44756601844736,0.0,3PG_463,952264.1875,-856.1624080252776,-855.8929201276497,13.197676256628029,855.8929201276497,856.1624080252776,0.0,0.0,2.2010498046875,0.9981661440518009,-465.5403951022358,0.4602267715294607,438257.47265625,10,4,3.321676846538626,MS2,463.0,3587944.75
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,866.6341007976532,2926258725348200476,b'',NA,1,0.0,b'3PG',0,3PG,864.9669799804688,867.85302734375,784305690.2462769,0.0,2.156132619904149,1.12,0.7507294728222647,0.7008753673867176,50.63410079765322,816.0,866.6341007976532,50.63410079765322,0.5063410079765321,0.014455595746653224,5.0,10.67532856468971,2.3679353375346777,0.7810052871704102,0.7735727167722255,0.0,3PG_459,8060.230004065175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88604736328125,-0.0,-1.0,0.6763116417833606,5451.227387200822,15,15,0.37307429754258703,MS2,459.0,636903.25
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,866.6341007976532,2926258725348200476,b'',NA,1,0.0,b'3PG',0,3PG,864.9669799804688,867.85302734375,784305690.2462769,0.0,2.156132619904149,1.12,0.7507294728222647,0.7008753673867176,50.63410079765322,816.0,866.6341007976532,50.63410079765322,0.5063410079765321,0.014455595746653224,5.0,10.67532856468971,2.3679353375346777,0.7810052871704102,0.7735727167722255,0.0,3PG_460,14500.902668100975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88604736328125,-0.0,-1.0,0.7171166785466597,10398.839157276967,15,15,0.4543759614518099,MS2,460.0,528099.1875
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,866.6341007976532,2926258725348200476,b'',NA,1,0.0,b'3PG',0,3PG,864.9669799804688,867.85302734375,784305690.2462769,0.0,2.156132619904149,1.12,0.7507294728222647,0.7008753673867176,50.63410079765322,816.0,866.6341007976532,50.63410079765322,0.5063410079765321,0.014455595746653224,5.0,10.67532856468971,2.3679353375346777,0.7810052871704102,0.7735727167722255,0.0,3PG_461,23363.23677351438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88604736328125,-0.0,-1.0,0.7187800232982399,16793.02787238896,15,15,0.0,MS2,461.0,549355.0625
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,866.6341007976532,2926258725348200476,b'',NA,1,0.0,b'3PG',0,3PG,864.9669799804688,867.85302734375,784305690.2462769,0.0,2.156132619904149,1.12,0.7507294728222647,0.7008753673867176,50.63410079765322,816.0,866.6341007976532,50.63410079765322,0.5063410079765321,0.014455595746653224,5.0,10.67532856468971,2.3679353375346777,0.7810052871704102,0.7735727167722255,0.0,3PG_462,132519.4101576769,0.0,0.0,1.1989018183231792,0.0,0.0,0.0,0.0,2.88604736328125,-0.0,-1.0,0.13111264967410835,17374.970999022968,15,7,1.7776811826892618,MS2,462.0,1055404.0
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,866.6341007976532,2926258725348200476,b'',NA,1,0.0,b'3PG',0,3PG,864.9669799804688,867.85302734375,784305690.2462769,0.0,2.156132619904149,1.12,0.7507294728222647,0.7008753673867176,50.63410079765322,816.0,866.6341007976532,50.63410079765322,0.5063410079765321,0.014455595746653224,5.0,10.67532856468971,2.3679353375346777,0.7810052871704102,0.7735727167722255,0.0,3PG_463,1494255.625,-865.3704598750837,1.7773081456657565,1.4780867979163759,865.2188049320783,865.3704598750837,866.9961130777441,0.0,2.88604736328125,0.9985418979920055,0.25578558441123916,-0.004384922634974186,-6552.1953125,15,6,3.772217794494893,MS2,463.0,8567845.0
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,931.6765753040312,10585233733812023275,b'',NA,1,0.0,b'3PG',0,3PG,930.3820190429688,932.0059814453125,784305690.2462769,0.0,0.4851991086078317,0.16000000000000003,0.7925173759684296,0.7510208511621156,115.67657530403119,816.0,931.6765753040312,115.67657530403119,1.156765753040312,0.022329173710955535,5.0,37.67753644319652,3.6290640665515297,0.4889403276145458,-1.9475020994265388,0.0,3PG_459,1824700.375,0.0,0.0,-931.1918462183403,0.0,0.0,0.0,0.0,1.62396240234375,-0.0,-1.0,0.6513737135473543,1188561.859375,6,3,4.297173386671805,MS2,459.0,5988419.5
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,931.6765753040312,10585233733812023275,b'',NA,1,0.0,b'3PG',0,3PG,930.3820190429688,932.0059814453125,784305690.2462769,0.0,0.4851991086078317,0.16000000000000003,0.7925173759684296,0.7510208511621156,115.67657530403119,816.0,931.6765753040312,115.67657530403119,1.156765753040312,0.022329173710955535,5.0,37.67753644319652,3.6290640665515297,0.4889403276145458,-1.9475020994265388,0.0,3PG_460,1952638.032517568,0.0,0.0,-931.1424359025676,0.0,0.0,0.0,0.0,1.62396240234375,-0.0,-1.0,0.5623196324894415,1098006.7008301849,6,3,4.298446798745388,MS2,460.0,5374652.0
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,931.6765753040312,10585233733812023275,b'',NA,1,0.0,b'3PG',0,3PG,930.3820190429688,932.0059814453125,784305690.2462769,0.0,0.4851991086078317,0.16000000000000003,0.7925173759684296,0.7510208511621156,115.67657530403119,816.0,931.6765753040312,115.67657530403119,1.156765753040312,0.022329173710955535,5.0,37.67753644319652,3.6290640665515297,0.4889403276145458,-1.9475020994265388,0.0,3PG_461,1088959.6399855814,0.0,0.0,-931.5970637219524,0.0,0.0,0.0,0.0,1.62396240234375,-0.0,-1.0,0.38859539897112455,423164.70576364914,6,2,2.974035054563454,MS2,461.0,2689143.75
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,931.6765753040312,10585233733812023275,b'',NA,1,0.0,b'3PG',0,3PG,930.3820190429688,932.0059814453125,784305690.2462769,0.0,0.4851991086078317,0.16000000000000003,0.7925173759684296,0.7510208511621156,115.67657530403119,816.0,931.6765753040312,115.67657530403119,1.156765753040312,0.022329173710955535,5.0,37.67753644319652,3.6290640665515297,0.4889403276145458,-1.9475020994265388,0.0,3PG_462,663938.6511453948,0.0,0.0,-931.5942911078159,0.0,0.0,0.0,0.0,1.62396240234375,-0.0,-1.0,0.1609028428704582,106829.61646087142,6,3,2.718519697515813,MS2,462.0,2058042.5
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,931.6765753040312,10585233733812023275,b'',NA,1,0.0,b'3PG',0,3PG,930.3820190429688,932.0059814453125,784305690.2462769,0.0,0.4851991086078317,0.16000000000000003,0.7925173759684296,0.7510208511621156,115.67657530403119,816.0,931.6765753040312,115.67657530403119,1.156765753040312,0.022329173710955535,5.0,37.67753644319652,3.6290640665515297,0.4889403276145458,-1.9475020994265388,0.0,3PG_463,407213.42809245,0.0,0.0,-931.590084401121,0.0,0.0,0.0,0.0,1.62396240234375,-0.0,-1.0,-0.059531382004370026,-24241.978145080706,6,3,1.8843244301981528,MS2,463.0,1402640.375
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,963.0738128910065,4669829462112184626,b'',NA,1,0.0,b'3PG',0,3PG,961.4559936523438,964.1859741210938,784305690.2462769,0.0,2.7675276256394516,1.4400000000000004,0.8097188130295737,0.7716625756354886,147.07381289100647,816.0,963.0738128910065,147.07381289100647,1.4707381289100647,0.04392657152491384,5.0,30.363051363948568,3.4132264535359456,0.9057551622390747,-5.222776553589793,0.0,3PG_459,106908.09887525458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72998046875,-0.0,-1.0,3.92879009676529,420019.4801251046,13,13,1.950502192875687,MS2,459.0,1842504.0
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,963.0738128910065,4669829462112184626,b'',NA,1,0.0,b'3PG',0,3PG,961.4559936523438,964.1859741210938,784305690.2462769,0.0,2.7675276256394516,1.4400000000000004,0.8097188130295737,0.7716625756354886,147.07381289100647,816.0,963.0738128910065,147.07381289100647,1.4707381289100647,0.04392657152491384,5.0,30.363051363948568,3.4132264535359456,0.9057551622390747,-5.222776553589793,0.0,3PG_460,258926.61637641786,0.0,0.0,2.1153470704042547,0.0,0.0,0.0,0.0,2.72998046875,-0.0,-1.0,1.161337461731195,300701.179437236,13,10,2.6764685763765925,MS2,460.0,2540514.0
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,963.0738128910065,4669829462112184626,b'',NA,1,0.0,b'3PG',0,3PG,961.4559936523438,964.1859741210938,784305690.2462769,0.0,2.7675276256394516,1.4400000000000004,0.8097188130295737,0.7716625756354886,147.07381289100647,816.0,963.0738128910065,147.07381289100647,1.4707381289100647,0.04392657152491384,5.0,30.363051363948568,3.4132264535359456,0.9057551622390747,-5.222776553589793,0.0,3PG_461,1779953.5,0.0,-961.6948806940359,2.801238031759226,961.6948806940359,0.0,0.0,0.0,2.72998046875,-0.0,-698.4199912126234,0.0764392993623148,136058.3984375,13,6,3.7945175722303097,MS2,461.0,10452796.0
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,963.0738128910065,4669829462112184626,b'',NA,1,0.0,b'3PG',0,3PG,961.4559936523438,964.1859741210938,784305690.2462769,0.0,2.7675276256394516,1.4400000000000004,0.8097188130295737,0.7716625756354886,147.07381289100647,816.0,963.0738128910065,147.07381289100647,1.4707381289100647,0.04392657152491384,5.0,30.363051363948568,3.4132264535359456,0.9057551622390747,-5.222776553589793,0.0,3PG_462,1982783.7190048695,-961.8254946529289,-961.3583568001186,0.26792542900409444,961.3583568001186,961.8254946529289,0.0,0.0,2.72998046875,0.9987038187298123,-561.4097720172762,0.1126410298101687,223342.79999954466,13,5,4.087828107166095,MS2,462.0,10331718.0
b'3PG',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,963.0738128910065,4669829462112184626,b'',NA,1,0.0,b'3PG',0,3PG,961.4559936523438,964.1859741210938,784305690.2462769,0.0,2.7675276256394516,1.4400000000000004,0.8097188130295737,0.7716625756354886,147.07381289100647,816.0,963.0738128910065,147.07381289100647,1.4707381289100647,0.04392657152491384,5.0,30.363051363948568,3.4132264535359456,0.9057551622390747,-5.222776553589793,0.0,3PG_463,1252958.4365053654,-961.8285781481969,-962.2187644340022,-963.0143812209857,962.2187644340022,961.8285781481969,0.0,0.0,2.72998046875,0.998707020452491,-1126.338285277081,0.8533126016787892,1069165.2232497814,13,6,3.265083331178132,MS2,463.0,9284327.0
b'Citrate',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,822.8169442148208,18299709589640657600,b'',NA,1,0.0,b'Citrate',0,Citrate,820.5050048828125,826.594970703125,721651444.6872656,0.0,0.0,0.0,0.9915929695174764,0.9905420907071611,3.216944214820728,819.6,822.8169442148208,3.216944214820728,0.03216944214820728,0.2319000526251605,8.0,238.29305897561744,5.473501256427521,0.9966890513896942,7.560103818147539,0.0,Citrate_465,34422124.0,-2.7168749652382758,2.6436193556186254,2.960635878061453,820.0417866315508,821.6279249133504,822.6854059871695,818.9110499481121,6.0899658203125,0.695583336291307,-0.04739847151176478,0.0005466281100474072,18816.100585937496,16,3,6.000827717571056,MS2,465.0,97156832.0
b'Citrate',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,822.8169442148208,18299709589640657600,b'',NA,1,0.0,b'Citrate',0,Citrate,820.5050048828125,826.594970703125,721651444.6872656,0.0,0.0,0.0,0.9915929695174764,0.9905420907071611,3.216944214820728,819.6,822.8169442148208,3.216944214820728,0.03216944214820728,0.2319000526251605,8.0,238.29305897561744,5.473501256427521,0.9966890513896942,7.560103818147539,0.0,Citrate_466,13302464.900871443,-1.652469725054857,1.3065725432966246,2.8469451292028225,821.5024640620561,821.6810800436056,822.8090366053527,820.0286103185507,6.0899658203125,0.5926369604678139,-0.006015769390955744,7.504488324460542e-05,998.281925351359,16,3,5.96292335545391,MS2,466.0,37667988.0
b'Citrate',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,822.8169442148208,18299709589640657600,b'',NA,1,0.0,b'Citrate',0,Citrate,820.5050048828125,826.594970703125,721651444.6872656,0.0,0.0,0.0,0.9915929695174764,0.9905420907071611,3.216944214820728,819.6,822.8169442148208,3.216944214820728,0.03216944214820728,0.2319000526251605,8.0,238.29305897561744,5.473501256427521,0.9966890513896942,7.560103818147539,0.0,Citrate_467,8230900.1661808,-1.3661250221585988,1.3065122272305416,2.41042903651271,821.5317091192064,821.6952942858884,822.838221346437,820.3291692637298,6.0899658203125,0.5491352911803846,0.01655505026965199,-0.0001954508905090463,-1608.7367671710945,16,3,5.982600335357198,MS2,467.0,23446878.0
b'Citrate',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,822.8169442148208,18299709589640657600,b'',NA,1,0.0,b'Citrate',0,Citrate,820.5050048828125,826.594970703125,721651444.6872656,0.0,0.0,0.0,0.9915929695174764,0.9905420907071611,3.216944214820728,819.6,822.8169442148208,3.216944214820728,0.03216944214820728,0.2319000526251605,8.0,238.29305897561744,5.473501256427521,0.9966890513896942,7.560103818147539,0.0,Citrate_468,2114250.7084542997,1.2085577009994495,1.2719903459616262,2.0796038318630963,821.5812126272783,818.9983701829555,822.85320297324,820.2069278839549,6.0899658203125,-0.4630460302899801,0.029341937023155688,-0.002113516588301812,-4468.503944147021,16,3,5.920977711809049,MS2,468.0,6090780.0
b'Citrate',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,822.8169442148208,18299709589640657600,b'',NA,1,0.0,b'Citrate',0,Citrate,820.5050048828125,826.594970703125,721651444.6872656,0.0,0.0,0.0,0.9915929695174764,0.9905420907071611,3.216944214820728,819.6,822.8169442148208,3.216944214820728,0.03216944214820728,0.2319000526251605,8.0,238.29305897561744,5.473501256427521,0.9966890513896942,7.560103818147539,0.0,Citrate_469,586282.7586552661,-0.6533172105104086,1.2252491444936595,1.2602834438147283,821.6161314980209,820.1858014946098,822.8413806425145,819.5324842840994,6.0899658203125,0.1989116093028177,0.020349907485080705,-0.0016026907767557705,-939.6299698677244,16,3,5.4559712343034885,MS2,469.0,1784894.625
b'Citrate',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,822.8169442148208,18299709589640657600,b'',NA,1,0.0,b'Citrate',0,Citrate,820.5050048828125,826.594970703125,721651444.6872656,0.0,0.0,0.0,0.9915929695174764,0.9905420907071611,3.216944214820728,819.6,822.8169442148208,3.216944214820728,0.03216944214820728,0.2319000526251605,8.0,238.29305897561744,5.473501256427521,0.9966890513896942,7.560103818147539,0.0,Citrate_470,123010.90353953956,-2.495506300854686,1.1119460445939922,1.2961574635520492,821.6383055780533,820.8852999999104,822.7502516226473,818.3897936990558,6.0899658203125,0.5636822809543608,-0.05658442723070643,-0.018975288126412877,-2334.167337353145,16,3,4.642825774703729,MS2,470.0,381117.84375
b'Citrate',,/home/user/code/examples/GCMS_SRM/mzML/GCMS_SIM.mzML,822.8169442148208,18299709589640657600,b'',NA,1,0.0,b'Citrate',0,Citrate,820.5050048828125,826.594970703125,721651444.6872656,0.0,0.0,0.0,0.9915929695174764,0.9905420907071611,3.216944214820728,819.6,822.8169442148208,3.216944214820728,0.03216944214820728,0.2319000526251605,8.0,238.29305897561744,5.473501256427521,0.9966890513896942,7.560103818147539,0.0,Citrate_471,213495.49851948873,-2.211964833200909,1.255894118514334,1.5756801768756077,821.6090620431959,820.7955155633696,822.8649561617102,818.5835507301687,6.0899658203125,0.5225039536769394,0.03974886625313219,-0.012361092887032786,-2639.037688162771,16,3,1.813967494502842,MS2,471.0,667509.3125
