File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/195.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BA10
Injection Number	23
Position	BA10
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	20-03-2018
Injection Time	23:46:39
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003900
Time Max. (min)	30.001567
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-1,457.000000
Signal Max.	92,254,461.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003900	0.000	0.000000
0.017567	0.820	0.000000
0.028233	0.640	0.000000
0.038900	0.640	414.000000
0.049567	0.640	1,420.000000
0.060233	0.640	2,414.000000
0.070900	0.640	2,632.000000
0.081567	0.640	2,709.000000
0.092233	0.640	3,622.000000
0.102900	0.640	4,446.000000
0.113567	0.640	3,713.000000
0.124233	0.640	2,407.000000
0.134900	0.640	2,621.000000
0.145567	0.640	3,987.000000
0.156233	0.640	4,856.000000
0.166900	0.640	4,778.000000
0.177567	0.640	3,763.000000
0.188233	0.640	2,536.000000
0.198900	0.640	2,468.000000
0.209567	0.640	3,391.000000
0.220233	0.640	4,126.000000
0.230900	0.640	4,358.000000
0.241567	0.640	4,299.000000
0.252233	0.640	4,025.000000
0.262900	0.640	3,373.000000
0.273567	0.640	2,290.000000
0.284233	0.640	1,565.000000
0.294900	0.640	1,644.000000
0.305567	0.640	1,634.000000
0.316233	0.640	1,300.000000
0.326900	0.640	1,873.000000
0.337567	0.640	3,398.000000
0.348233	0.640	3,882.000000
0.358900	0.640	2,578.000000
0.369567	0.640	1,061.000000
0.380233	0.640	511.000000
0.390900	0.640	926.000000
0.401567	0.640	1,896.000000
0.412233	0.640	2,816.000000
0.422900	0.640	3,358.000000
0.433567	0.640	3,242.000000
0.444233	0.640	2,706.000000
0.454900	0.640	2,609.000000
0.465567	0.640	2,292.000000
0.476233	0.640	964.000000
0.486900	0.640	413.000000
0.497567	0.640	1,864.000000
0.508233	0.640	3,252.000000
0.518900	0.640	2,690.000000
0.529567	0.640	1,517.000000
0.540233	0.640	1,620.000000
0.550900	0.640	2,393.000000
0.561567	0.640	2,486.000000
0.572233	0.640	1,876.000000
0.582900	0.640	1,077.000000
0.593567	0.640	586.000000
0.604233	0.640	714.000000
0.614900	0.640	1,304.000000
0.625567	0.640	2,288.000000
0.636233	0.640	3,464.000000
0.646900	0.640	4,094.000000
0.657567	0.640	3,958.000000
0.668233	0.640	3,596.000000
0.678900	0.640	3,105.000000
0.689567	0.640	2,367.000000
0.700233	0.640	1,934.000000
0.710900	0.640	1,797.000000
0.721567	0.640	1,352.000000
0.732233	0.640	1,023.000000
0.742900	0.640	1,224.000000
0.753567	0.640	1,310.000000
0.764233	0.640	894.000000
0.774900	0.640	764.000000
0.785567	0.640	1,865.000000
0.796233	0.640	3,484.000000
0.806900	0.640	3,931.000000
0.817567	0.640	3,282.000000
0.828233	0.640	3,061.000000
0.838900	0.640	3,180.000000
0.849567	0.640	2,992.000000
0.860233	0.640	3,411.000000
0.870900	0.640	4,048.000000
0.881567	0.640	2,995.000000
0.892233	0.640	794.000000
0.902900	0.640	-155.000000
0.913567	0.640	633.000000
0.924233	0.640	1,807.000000
0.934900	0.640	2,901.000000
0.945567	0.640	4,076.000000
0.956233	0.640	4,444.000000
0.966900	0.640	3,135.000000
0.977567	0.640	1,319.000000
0.988233	0.640	1,380.000000
0.998900	0.640	3,000.000000
1.009567	0.640	3,209.000000
1.020233	0.640	1,835.000000
1.030900	0.640	1,261.000000
1.041567	0.640	1,534.000000
1.052233	0.640	1,434.000000
1.062900	0.640	1,266.000000
1.073567	0.640	1,548.000000
1.084233	0.640	1,996.000000
1.094900	0.640	2,283.000000
1.105567	0.640	2,486.000000
1.116233	0.640	2,763.000000
1.126900	0.640	2,936.000000
1.137567	0.640	2,911.000000
1.148233	0.640	2,648.000000
1.158900	0.640	2,052.000000
1.169567	0.640	1,552.000000
1.180233	0.640	1,618.000000
1.190900	0.640	2,464.000000
1.201567	0.640	3,810.000000
1.212233	0.640	4,363.000000
1.222900	0.640	3,773.000000
1.233567	0.640	3,276.000000
1.244233	0.640	3,083.000000
1.254900	0.640	2,451.000000
1.265567	0.640	1,700.000000
1.276233	0.640	1,538.000000
1.286900	0.640	1,941.000000
1.297567	0.640	2,931.000000
1.308233	0.640	4,624.000000
1.318900	0.640	6,228.000000
1.329567	0.640	6,465.000000
1.340233	0.640	4,964.000000
1.350900	0.640	2,836.000000
1.361567	0.640	1,591.000000
1.372233	0.640	1,468.000000
1.382900	0.640	1,910.000000
1.393567	0.640	2,810.000000
1.404233	0.640	3,926.000000
1.414900	0.640	4,472.000000
1.425567	0.640	4,033.000000
1.436233	0.640	3,200.000000
1.446900	0.640	2,923.000000
1.457567	0.640	3,367.000000
1.468233	0.640	3,669.000000
1.478900	0.640	3,235.000000
1.489567	0.640	2,615.000000
1.500233	0.640	2,442.000000
1.510900	0.640	2,879.000000
1.521567	0.640	3,478.000000
1.532233	0.640	3,316.000000
1.542900	0.640	2,923.000000
1.553567	0.640	3,408.000000
1.564233	0.640	3,669.000000
1.574900	0.640	2,750.000000
1.585567	0.640	1,923.000000
1.596233	0.640	2,253.000000
1.606900	0.640	3,733.000000
1.617567	0.640	5,463.000000
1.628233	0.640	6,041.000000
1.638900	0.640	5,171.000000
1.649567	0.640	3,569.000000
1.660233	0.640	2,553.000000
1.670900	0.640	3,226.000000
1.681567	0.640	4,383.000000
1.692233	0.640	4,353.000000
1.702900	0.640	3,870.000000
1.713567	0.640	4,171.000000
