File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/681.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Blank_IS_4
Injection Number	44
Position	RB1
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	12:42:19
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-4,192.000000
Signal Max.	69,362,163.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.823
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017600	0.823	0.000000
0.028267	0.640	0.000000
0.038933	0.640	1,170.000000
0.049600	0.640	2,631.000000
0.060267	0.640	2,397.000000
0.070933	0.640	389.000000
0.081600	0.640	-542.000000
0.092267	0.640	945.000000
0.102933	0.640	2,181.000000
0.113600	0.640	1,071.000000
0.124267	0.640	-575.000000
0.134933	0.640	-947.000000
0.145600	0.640	-755.000000
0.156267	0.640	-874.000000
0.166933	0.640	-1,158.000000
0.177600	0.640	-1,116.000000
0.188267	0.640	-549.000000
0.198933	0.640	186.000000
0.209600	0.640	695.000000
0.220267	0.640	1,057.000000
0.230933	0.640	1,165.000000
0.241600	0.640	370.000000
0.252267	0.640	-667.000000
0.262933	0.640	-514.000000
0.273600	0.640	103.000000
0.284267	0.640	33.000000
0.294933	0.640	-387.000000
0.305600	0.640	-478.000000
0.316267	0.640	182.000000
0.326933	0.640	899.000000
0.337600	0.640	1,003.000000
0.348267	0.640	1,059.000000
0.358933	0.640	923.000000
0.369600	0.640	43.000000
0.380267	0.640	-707.000000
0.390933	0.640	-464.000000
0.401600	0.640	185.000000
0.412267	0.640	471.000000
0.422933	0.640	230.000000
0.433600	0.640	-376.000000
0.444267	0.640	-773.000000
0.454933	0.640	-900.000000
0.465600	0.640	-1,572.000000
0.476267	0.640	-2,166.000000
0.486933	0.640	-1,270.000000
0.497600	0.640	192.000000
0.508267	0.640	893.000000
0.518933	0.640	973.000000
0.529600	0.640	332.000000
0.540267	0.640	-835.000000
0.550933	0.640	-1,294.000000
0.561600	0.640	-815.000000
0.572267	0.640	-844.000000
0.582933	0.640	-2,027.000000
0.593600	0.640	-3,514.000000
0.604267	0.640	-4,192.000000
0.614933	0.640	-3,182.000000
0.625600	0.640	-1,150.000000
0.636267	0.640	289.000000
0.646933	0.640	588.000000
0.657600	0.640	-231.000000
0.668267	0.640	-1,352.000000
0.678933	0.640	-1,102.000000
0.689600	0.640	408.000000
0.700267	0.640	1,358.000000
0.710933	0.640	996.000000
0.721600	0.640	-28.000000
0.732267	0.640	-738.000000
0.742933	0.640	-543.000000
0.753600	0.640	206.000000
0.764267	0.640	759.000000
0.774933	0.640	1,074.000000
0.785600	0.640	1,396.000000
0.796267	0.640	866.000000
0.806933	0.640	-897.000000
0.817600	0.640	-1,832.000000
0.828267	0.640	-1,046.000000
0.838933	0.640	-512.000000
0.849600	0.640	-704.000000
0.860267	0.640	-449.000000
0.870933	0.640	355.000000
0.881600	0.640	1,475.000000
0.892267	0.640	2,180.000000
0.902933	0.640	1,296.000000
0.913600	0.640	-524.000000
0.924267	0.640	-1,426.000000
0.934933	0.640	-1,433.000000
0.945600	0.640	-2,266.000000
0.956267	0.640	-3,585.000000
0.966933	0.640	-3,262.000000
0.977600	0.640	-1,622.000000
0.988267	0.640	-593.000000
0.998933	0.640	-411.000000
1.009600	0.640	-485.000000
1.020267	0.640	-538.000000
1.030933	0.640	86.000000
1.041600	0.640	1,006.000000
1.052267	0.640	348.000000
1.062933	0.640	-1,387.000000
1.073600	0.640	-1,702.000000
1.084267	0.640	-1,044.000000
1.094933	0.640	-1,148.000000
1.105600	0.640	-1,243.000000
1.116267	0.640	-288.000000
1.126933	0.640	628.000000
1.137600	0.640	240.000000
1.148267	0.640	-767.000000
1.158933	0.640	-1,331.000000
1.169600	0.640	-1,730.000000
1.180267	0.640	-2,049.000000
1.190933	0.640	-1,742.000000
1.201600	0.640	-937.000000
1.212267	0.640	-132.000000
1.222933	0.640	166.000000
1.233600	0.640	-437.000000
1.244267	0.640	-1,095.000000
1.254933	0.640	-700.000000
1.265600	0.640	74.000000
1.276267	0.640	646.000000
1.286933	0.640	1,703.000000
1.297600	0.640	2,558.000000
1.308267	0.640	1,705.000000
1.318933	0.640	-246.000000
1.329600	0.640	-1,325.000000
1.340267	0.640	-895.000000
1.350933	0.640	-209.000000
1.361600	0.640	-340.000000
1.372267	0.640	-441.000000
1.382933	0.640	415.000000
1.393600	0.640	932.000000
1.404267	0.640	-191.000000
1.414933	0.640	-1,936.000000
1.425600	0.640	-2,796.000000
1.436267	0.640	-2,410.000000
1.446933	0.640	-1,117.000000
