File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/409.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BA6
Injection Number	19
Position	BA6
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	20-03-2018
Injection Time	21:19:02
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003900
Time Max. (min)	30.001617
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-4,964.000000
Signal Max.	68,985,573.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.823
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003900	0.000	0.000000
0.017617	0.823	0.000000
0.028283	0.640	0.000000
0.038950	0.640	-165.000000
0.049617	0.640	-614.000000
0.060283	0.640	-879.000000
0.070950	0.640	-384.000000
0.081617	0.640	318.000000
0.092283	0.640	734.000000
0.102950	0.640	1,208.000000
0.113617	0.640	1,030.000000
0.124283	0.640	-302.000000
0.134950	0.640	-994.000000
0.145617	0.640	74.000000
0.156283	0.640	1,018.000000
0.166950	0.640	318.000000
0.177617	0.640	-623.000000
0.188283	0.640	-81.000000
0.198950	0.640	1,619.000000
0.209617	0.640	2,937.000000
0.220283	0.640	3,062.000000
0.230950	0.640	2,140.000000
0.241617	0.640	370.000000
0.252283	0.640	-1,309.000000
0.262950	0.640	-1,708.000000
0.273617	0.640	-1,246.000000
0.284283	0.640	-1,061.000000
0.294950	0.640	-1,387.000000
0.305617	0.640	-1,534.000000
0.316283	0.640	-677.000000
0.326950	0.640	494.000000
0.337617	0.640	396.000000
0.348283	0.640	-906.000000
0.358950	0.640	-2,337.000000
0.369617	0.640	-3,090.000000
0.380283	0.640	-2,582.000000
0.390950	0.640	-1,264.000000
0.401617	0.640	-183.000000
0.412283	0.640	147.000000
0.422950	0.640	-737.000000
0.433617	0.640	-2,778.000000
0.444283	0.640	-4,611.000000
0.454950	0.640	-4,839.000000
0.465617	0.640	-2,972.000000
0.476283	0.640	-219.000000
0.486950	0.640	889.000000
0.497617	0.640	8.000000
0.508283	0.640	-733.000000
0.518950	0.640	-730.000000
0.529617	0.640	-1,058.000000
0.540283	0.640	-1,350.000000
0.550950	0.640	-788.000000
0.561617	0.640	-329.000000
0.572283	0.640	-665.000000
0.582950	0.640	-1,195.000000
0.593617	0.640	-1,675.000000
0.604283	0.640	-1,994.000000
0.614950	0.640	-1,787.000000
0.625617	0.640	-1,359.000000
