File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/151.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_0p5ug_mL_2
Injection Number	47
Position	RB4
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	21-03-2018
Injection Time	14:33:11
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-3,176.000000
Signal Max.	67,268,517.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.637
Max. Step (s)	0.823
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017600	0.823	0.000000
0.028267	0.640	0.000000
0.038933	0.640	-240.000000
0.049600	0.640	-501.000000
0.060267	0.640	-496.000000
0.070933	0.640	-678.000000
0.081600	0.640	-1,331.000000
0.092267	0.640	-1,592.000000
0.102933	0.640	-625.000000
0.113600	0.640	1,114.000000
0.124267	0.640	2,389.000000
0.134933	0.640	2,500.000000
0.145600	0.640	1,721.000000
0.156267	0.640	698.000000
0.166933	0.640	-310.000000
0.177600	0.640	-1,099.000000
0.188267	0.640	-964.000000
0.198933	0.640	458.000000
0.209600	0.640	1,882.000000
0.220267	0.640	1,712.000000
0.230933	0.640	516.000000
0.241600	0.640	-272.000000
0.252267	0.640	-208.000000
0.262933	0.640	473.000000
0.273600	0.640	1,029.000000
0.284267	0.640	983.000000
0.294933	0.640	468.000000
0.305600	0.640	-445.000000
0.316267	0.640	-1,255.000000
0.326933	0.640	-861.000000
0.337600	0.640	687.000000
0.348267	0.640	1,702.000000
0.358933	0.640	1,193.000000
0.369600	0.640	216.000000
0.380267	0.640	-84.000000
0.390933	0.640	-309.000000
0.401600	0.640	-1,051.000000
0.412267	0.640	-1,439.000000
0.422933	0.640	-1,321.000000
0.433600	0.640	-1,484.000000
0.444267	0.640	-1,287.000000
0.454933	0.640	67.000000
0.465600	0.640	1,358.000000
0.476267	0.640	783.000000
0.486933	0.640	-1,463.000000
0.497600	0.640	-2,908.000000
0.508267	0.640	-2,425.000000
0.518933	0.640	-1,559.000000
0.529600	0.640	-1,160.000000
0.540267	0.640	-1,213.000000
0.550933	0.640	-1,811.000000
0.561600	0.640	-2,347.000000
0.572267	0.640	-2,585.000000
0.582933	0.640	-2,837.000000
0.593600	0.640	-3,010.000000
0.604267	0.640	-2,938.000000
0.614933	0.640	-2,403.000000
0.625600	0.640	-1,398.000000
0.636267	0.640	-580.000000
0.646933	0.640	-343.000000
0.657600	0.640	-195.000000
0.668267	0.640	55.000000
0.678933	0.640	-79.000000
0.689600	0.640	-531.000000
0.700267	0.640	-1,059.000000
0.710933	0.640	-1,622.000000
0.721600	0.640	-1,636.000000
0.732267	0.640	-1,314.000000
0.742933	0.640	-1,283.000000
0.753600	0.640	-804.000000
0.764267	0.640	62.000000
0.774933	0.640	293.000000
0.785600	0.640	390.000000
0.796267	0.640	641.000000
0.806933	0.640	-18.000000
0.817600	0.640	-1,352.000000
0.828267	0.640	-1,705.000000
0.838933	0.640	-775.000000
0.849600	0.640	206.000000
0.860267	0.640	423.000000
0.870933	0.640	-82.000000
0.881600	0.640	-677.000000
0.892267	0.640	-441.000000
0.902933	0.640	213.000000
0.913600	0.640	-221.000000
0.924267	0.640	-1,708.000000
0.934933	0.640	-2,822.000000
0.945600	0.640	-2,556.000000
0.956267	0.640	-848.000000
0.966933	0.640	1,096.000000
0.977600	0.640	1,865.000000
0.988267	0.640	1,328.000000
0.998933	0.640	8.000000
1.009600	0.640	-1,278.000000
1.020267	0.640	-1,100.000000
1.030933	0.640	716.000000
1.041600	0.640	1,989.000000
1.052267	0.640	1,038.000000
1.062933	0.640	-964.000000
1.073600	0.640	-1,847.000000
1.084267	0.640	-1,340.000000
1.094933	0.640	-829.000000
1.105600	0.640	-1,078.000000
1.116267	0.640	-1,356.000000
1.126933	0.640	-588.000000
1.137600	0.640	779.000000
1.148267	0.640	1,141.000000
1.158933	0.640	398.000000
1.169600	0.640	-93.000000
1.180267	0.640	187.000000
1.190933	0.640	730.000000
1.201600	0.640	892.000000
1.212267	0.640	744.000000
1.222933	0.640	865.000000
1.233600	0.640	897.000000
1.244267	0.640	568.000000
1.254933	0.640	811.000000
1.265600	0.640	1,113.000000
1.276267	0.640	4.000000
1.286933	0.640	-1,082.000000
1.297600	0.640	-128.000000
1.308267	0.640	1,428.000000
1.318933	0.640	1,315.000000
1.329600	0.640	-3.000000
1.340267	0.640	-623.000000
1.350933	0.640	70.000000
1.361600	0.640	1,155.000000
1.372267	0.640	1,631.000000
1.382933	0.640	1,139.000000
1.393600	0.640	-619.000000
1.404267	0.640	-2,846.000000
1.414933	0.640	-3,176.000000
1.425600	0.640	-1,650.000000
