File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/640.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BB9
Injection Number	34
Position	BB9
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	06:32:51
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001550
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-2,095.000000
Signal Max.	70,781,847.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017550	0.820	0.000000
0.028217	0.640	0.000000
0.038883	0.640	725.000000
0.049550	0.640	1,860.000000
0.060217	0.640	2,818.000000
0.070883	0.640	2,901.000000
0.081550	0.640	2,094.000000
0.092217	0.640	1,554.000000
0.102883	0.640	2,307.000000
0.113550	0.640	3,793.000000
0.124217	0.640	4,827.000000
0.134883	0.640	4,969.000000
0.145550	0.640	4,103.000000
0.156217	0.640	2,282.000000
0.166883	0.640	586.000000
0.177550	0.640	563.000000
0.188217	0.640	2,199.000000
0.198883	0.640	3,722.000000
0.209550	0.640	3,874.000000
0.220217	0.640	3,162.000000
0.230883	0.640	2,547.000000
0.241550	0.640	2,371.000000
0.252217	0.640	2,633.000000
0.262883	0.640	2,812.000000
0.273550	0.640	2,526.000000
0.284217	0.640	2,300.000000
0.294883	0.640	2,214.000000
0.305550	0.640	1,762.000000
0.316217	0.640	1,510.000000
0.326883	0.640	2,404.000000
0.337550	0.640	3,562.000000
0.348217	0.640	3,415.000000
0.358883	0.640	2,516.000000
0.369550	0.640	2,222.000000
0.380217	0.640	2,522.000000
0.390883	0.640	2,777.000000
0.401550	0.640	2,483.000000
0.412217	0.640	2,002.000000
0.422883	0.640	2,187.000000
0.433550	0.640	2,509.000000
0.444217	0.640	2,180.000000
0.454883	0.640	1,726.000000
0.465550	0.640	1,634.000000
0.476217	0.640	1,988.000000
0.486883	0.640	2,631.000000
0.497550	0.640	2,710.000000
0.508217	0.640	1,987.000000
0.518883	0.640	1,285.000000
0.529550	0.640	1,128.000000
0.540217	0.640	1,493.000000
0.550883	0.640	1,895.000000
0.561550	0.640	1,957.000000
0.572217	0.640	2,238.000000
0.582883	0.640	3,001.000000
0.593550	0.640	3,315.000000
0.604217	0.640	2,724.000000
0.614883	0.640	1,893.000000
0.625550	0.640	1,188.000000
0.636217	0.640	798.000000
0.646883	0.640	1,339.000000
0.657550	0.640	2,189.000000
0.668217	0.640	2,122.000000
0.678883	0.640	1,945.000000
0.689550	0.640	2,584.000000
0.700217	0.640	3,364.000000
0.710883	0.640	4,104.000000
0.721550	0.640	4,748.000000
0.732217	0.640	4,371.000000
0.742883	0.640	3,579.000000
0.753550	0.640	3,670.000000
0.764217	0.640	3,516.000000
0.774883	0.640	2,433.000000
0.785550	0.640	2,092.000000
0.796217	0.640	2,521.000000
0.806883	0.640	1,856.000000
0.817550	0.640	225.000000
0.828217	0.640	-332.000000
0.838883	0.640	940.000000
0.849550	0.640	2,801.000000
0.860217	0.640	3,865.000000
0.870883	0.640	3,916.000000
0.881550	0.640	3,506.000000
0.892217	0.640	2,855.000000
0.902883	0.640	1,796.000000
0.913550	0.640	814.000000
0.924217	0.640	856.000000
0.934883	0.640	1,794.000000
0.945550	0.640	2,814.000000
0.956217	0.640	3,249.000000
0.966883	0.640	2,803.000000
0.977550	0.640	2,513.000000
0.988217	0.640	3,132.000000
0.998883	0.640	3,652.000000
1.009550	0.640	3,222.000000
1.020217	0.640	2,338.000000
1.030883	0.640	2,224.000000
1.041550	0.640	2,768.000000
1.052217	0.640	2,238.000000
1.062883	0.640	661.000000
1.073550	0.640	56.000000
1.084217	0.640	960.000000
1.094883	0.640	2,039.000000
1.105550	0.640	2,257.000000
1.116217	0.640	1,887.000000
1.126883	0.640	1,867.000000
1.137550	0.640	2,425.000000
1.148217	0.640	3,035.000000
1.158883	0.640	3,635.000000
1.169550	0.640	4,358.000000
1.180217	0.640	4,530.000000
1.190883	0.640	3,766.000000
1.201550	0.640	2,816.000000
1.212217	0.640	2,273.000000
1.222883	0.640	2,400.000000
1.233550	0.640	3,180.000000
1.244217	0.640	3,438.000000
1.254883	0.640	2,409.000000
1.265550	0.640	1,254.000000
1.276217	0.640	964.000000
1.286883	0.640	648.000000
1.297550	0.640	-489.000000
1.308217	0.640	-1,333.000000
1.318883	0.640	-761.000000
1.329550	0.640	372.000000
1.340217	0.640	835.000000
1.350883	0.640	1,016.000000
1.361550	0.640	1,683.000000
1.372217	0.640	2,516.000000
1.382883	0.640	3,198.000000
1.393550	0.640	3,851.000000
1.404217	0.640	4,448.000000
1.414883	0.640	4,604.000000
1.425550	0.640	3,488.000000
1.436217	0.640	1,607.000000
1.446883	0.640	1,085.000000
1.457550	0.640	2,129.000000
1.468217	0.640	2,468.000000
1.478883	0.640	1,332.000000
1.489550	0.640	984.000000
1.500217	0.640	2,392.000000
1.510883	0.640	3,563.000000
1.521550	0.640	3,839.000000
1.532217	0.640	4,236.000000
1.542883	0.640	4,521.000000
1.553550	0.640	3,847.000000
1.564217	0.640	2,544.000000
1.574883	0.640	1,833.000000
1.585550	0.640	2,633.000000
1.596217	0.640	4,792.000000
1.606883	0.640	6,844.000000
1.617550	0.640	7,120.000000
1.628217	0.640	5,637.000000
1.638883	0.640	4,308.000000
1.649550	0.640	4,381.000000
1.660217	0.640	4,877.000000
1.670883	0.640	4,751.000000
1.681550	0.640	4,298.000000
1.692217	0.640	4,098.000000
1.702883	0.640	4,108.000000
1.713550	0.640	3,763.000000
1.724217	0.640	3,888.000000
1.734883	0.640	6,989.000000
1.745550	0.640	13,381.000000
1.756217	0.640	19,881.000000
1.766883	0.640	22,767.000000
1.777550	0.640	20,494.000000
1.788217	0.640	14,904.000000
1.798883	0.640	9,471.000000
1.809550	0.640	6,123.000000
1.820217	0.640	4,540.000000
1.830883	0.640	3,855.000000
1.841550	0.640	3,972.000000
1.852217	0.640	4,614.000000
1.862883	0.640	4,493.000000
1.873550	0.640	3,282.000000
1.884217	0.640	2,572.000000
1.894883	0.640	3,177.000000
1.905550	0.640	3,667.000000
1.916217	0.640	2,778.000000
1.926883	0.640	1,555.000000
1.937550	0.640	1,630.000000
1.948217	0.640	2,843.000000
1.958883	0.640	3,422.000000
1.969550	0.640	2,515.000000
1.980217	0.640	1,829.000000
1.990883	0.640	2,301.000000
2.001550	0.640	2,771.000000
2.012217	0.640	2,827.000000
2.022883	0.640	2,665.000000
2.033550	0.640	2,820.000000
2.044217	0.640	3,771.000000
2.054883	0.640	4,271.000000
2.065550	0.640	3,561.000000
2.076217	0.640	2,897.000000
2.086883	0.640	2,548.000000
2.097550	0.640	1,485.000000
2.108217	0.640	301.000000
2.118883	0.640	613.000000
2.129550	0.640	2,356.000000
2.140217	0.640	4,008.000000
2.150883	0.640	4,543.000000
2.161550	0.640	4,071.000000
2.172217	0.640	3,354.000000
2.182883	0.640	2,973.000000
2.193550	0.640	2,824.000000
2.204217	0.640	3,138.000000
2.214883	0.640	4,224.000000
2.225550	0.640	4,963.000000
2.236217	0.640	4,408.000000
2.246883	0.640	3,548.000000
2.257550	0.640	4,478.000000
2.268217	0.640	7,980.000000
2.278883	0.640	11,084.000000
2.289550	0.640	10,180.000000
2.300217	0.640	6,439.000000
2.310883	0.640	3,526.000000
2.321550	0.640	2,299.000000
2.332217	0.640	1,659.000000
2.342883	0.640	1,716.000000
2.353550	0.640	2,576.000000
2.364217	0.640	2,826.000000
2.374883	0.640	2,521.000000
2.385550	0.640	3,316.000000
2.396217	0.640	4,198.000000
2.406883	0.640	3,163.000000
2.417550	0.640	1,348.000000
2.428217	0.640	837.000000
2.438883	0.640	1,836.000000
2.449550	0.640	3,153.000000
2.460217	0.640	3,629.000000
2.470883	0.640	3,497.000000
2.481550	0.640	3,343.000000
2.492217	0.640	2,829.000000
2.502883	0.640	2,427.000000
2.513550	0.640	3,251.000000
2.524217	0.640	4,560.000000
2.534883	0.640	4,698.000000
2.545550	0.640	3,746.000000
2.556217	0.640	3,040.000000
2.566883	0.640	3,028.000000
2.577550	0.640	3,080.000000
2.588217	0.640	2,927.000000
2.598883	0.640	2,802.000000
2.609550	0.640	2,545.000000
2.620217	0.640	2,303.000000
2.630883	0.640	2,786.000000
2.641550	0.640	3,730.000000
2.652217	0.640	4,185.000000
2.662883	0.640	4,084.000000
2.673550	0.640	3,950.000000
2.684217	0.640	4,076.000000
2.694883	0.640	4,630.000000
2.705550	0.640	5,662.000000
2.716217	0.640	7,908.000000
2.726883	0.640	11,889.000000
2.737550	0.640	14,799.000000
2.748217	0.640	13,621.000000
2.758883	0.640	10,238.000000
2.769550	0.640	8,244.000000
2.780217	0.640	8,304.000000
2.790883	0.640	8,141.000000
2.801550	0.640	5,957.000000
2.812217	0.640	3,523.000000
2.822883	0.640	2,863.000000
2.833550	0.640	3,186.000000
2.844217	0.640	3,575.000000
2.854883	0.640	3,719.000000
2.865550	0.640	2,999.000000
2.876217	0.640	1,964.000000
2.886883	0.640	2,228.000000
2.897550	0.640	3,903.000000
2.908217	0.640	5,156.000000
2.918883	0.640	4,754.000000
2.929550	0.640	3,729.000000
2.940217	0.640	3,592.000000
2.950883	0.640	4,003.000000
2.961550	0.640	3,933.000000
2.972217	0.640	3,942.000000
2.982883	0.640	5,262.000000
2.993550	0.640	8,364.000000
3.004217	0.640	13,816.000000
3.014883	0.640	22,714.000000
3.025550	0.640	37,042.000000
3.036217	0.640	61,618.000000
3.046883	0.640	104,428.000000
3.057550	0.640	177,469.000000
3.068217	0.640	304,365.000000
3.078883	0.640	534,569.000000
3.089550	0.640	958,598.000000
3.100217	0.640	1,697,704.000000
3.110883	0.640	2,835,913.000000
3.121550	0.640	4,315,180.000000
3.132217	0.640	5,878,735.000000
3.142883	0.640	7,147,072.000000
3.153550	0.640	7,800,452.000000
3.164217	0.640	7,740,122.000000
3.174883	0.640	7,128,918.000000
3.185550	0.640	6,288,645.000000
3.196217	0.640	5,511,912.000000
3.206883	0.640	4,924,943.000000
3.217550	0.640	4,510,909.000000
3.228217	0.640	4,223,755.000000
3.238883	0.640	4,026,308.000000
3.249550	0.640	3,862,372.000000
3.260217	0.640	3,676,888.000000
3.270883	0.640	3,448,436.000000
3.281550	0.640	3,168,914.000000
3.292217	0.640	2,826,285.000000
3.302883	0.640	2,422,430.000000
3.313550	0.640	1,984,487.000000
3.324217	0.640	1,554,041.000000
3.334883	0.640	1,166,885.000000
3.345550	0.640	840,812.000000
3.356217	0.640	580,523.000000
3.366883	0.640	385,193.000000
3.377550	0.640	249,046.000000
3.388217	0.640	160,877.000000
3.398883	0.640	105,634.000000
3.409550	0.640	68,718.000000
3.420217	0.640	42,665.000000
3.430883	0.640	27,330.000000
3.441550	0.640	21,678.000000
3.452217	0.640	20,207.000000
3.462883	0.640	17,699.000000
3.473550	0.640	13,672.000000
3.484217	0.640	10,670.000000
3.494883	0.640	10,121.000000
3.505550	0.640	11,127.000000
3.516217	0.640	11,190.000000
3.526883	0.640	9,147.000000
3.537550	0.640	7,016.000000
3.548217	0.640	6,475.000000
3.558883	0.640	6,925.000000
3.569550	0.640	7,180.000000
3.580217	0.640	6,489.000000
3.590883	0.640	5,594.000000
3.601550	0.640	6,065.000000
3.612217	0.640	7,387.000000
3.622883	0.640	7,412.000000
3.633550	0.640	6,257.000000
3.644217	0.640	6,026.000000
3.654883	0.640	6,377.000000
3.665550	0.640	5,562.000000
3.676217	0.640	4,591.000000
3.686883	0.640	4,710.000000
3.697550	0.640	4,684.000000
3.708217	0.640	3,989.000000
3.718883	0.640	3,727.000000
3.729550	0.640	4,478.000000
3.740217	0.640	5,880.000000
3.750883	0.640	6,759.000000
3.761550	0.640	6,716.000000
3.772217	0.640	7,362.000000
3.782883	0.640	9,244.000000
3.793550	0.640	11,019.000000
3.804217	0.640	12,861.000000
3.814883	0.640	16,354.000000
3.825550	0.640	21,623.000000
3.836217	0.640	26,630.000000
3.846883	0.640	29,943.000000
3.857550	0.640	32,522.000000
3.868217	0.640	34,592.000000
3.878883	0.640	34,805.000000
3.889550	0.640	33,525.000000
3.900217	0.640	32,032.000000
3.910883	0.640	29,396.000000
3.921550	0.640	24,724.000000
3.932217	0.640	20,415.000000
3.942883	0.640	18,783.000000
3.953550	0.640	18,467.000000
3.964217	0.640	16,983.000000
3.974883	0.640	13,601.000000
3.985550	0.640	9,599.000000
3.996217	0.640	7,262.000000
4.006883	0.640	7,151.000000
4.017550	0.640	7,406.000000
4.028217	0.640	7,125.000000
4.038883	0.640	7,107.000000
4.049550	0.640	7,226.000000
4.060217	0.640	7,142.000000
4.070883	0.640	7,761.000000
4.081550	0.640	9,418.000000
4.092217	0.640	10,615.000000
4.102883	0.640	9,897.000000
4.113550	0.640	8,409.000000
4.124217	0.640	8,273.000000
4.134883	0.640	9,115.000000
4.145550	0.640	9,093.000000
4.156217	0.640	7,717.000000
4.166883	0.640	6,755.000000
4.177550	0.640	8,084.000000
4.188217	0.640	9,931.000000
4.198883	0.640	9,249.000000
4.209550	0.640	6,939.000000
4.220217	0.640	5,506.000000
4.230883	0.640	5,291.000000
4.241550	0.640	5,927.000000
4.252217	0.640	6,663.000000
4.262883	0.640	5,991.000000
4.273550	0.640	4,312.000000
4.284217	0.640	3,693.000000
4.294883	0.640	4,158.000000
4.305550	0.640	4,136.000000
4.316217	0.640	3,992.000000
4.326883	0.640	4,921.000000
4.337550	0.640	5,905.000000
4.348217	0.640	5,718.000000
4.358883	0.640	5,319.000000
4.369550	0.640	6,068.000000
4.380217	0.640	7,847.000000
4.390883	0.640	9,185.000000
4.401550	0.640	8,644.000000
4.412217	0.640	7,090.000000
4.422883	0.640	6,797.000000
4.433550	0.640	7,739.000000
4.444217	0.640	8,642.000000
4.454883	0.640	9,629.000000
4.465550	0.640	10,092.000000
4.476217	0.640	8,729.000000
4.486883	0.640	6,731.000000
4.497550	0.640	6,132.000000
4.508217	0.640	6,504.000000
4.518883	0.640	6,336.000000
4.529550	0.640	6,146.000000
4.540217	0.640	7,719.000000
4.550883	0.640	11,155.000000
4.561550	0.640	15,828.000000
4.572217	0.640	22,544.000000
4.582883	0.640	33,121.000000
4.593550	0.640	50,264.000000
4.604217	0.640	78,255.000000
4.614883	0.640	125,600.000000
4.625550	0.640	209,602.000000
4.636217	0.640	358,575.000000
4.646883	0.640	612,123.000000
4.657550	0.640	1,015,977.000000
4.668217	0.640	1,623,490.000000
4.678883	0.640	2,555,207.000000
4.689550	0.640	4,092,077.000000
4.700217	0.640	6,640,095.000000
4.710883	0.640	10,403,914.000000
4.721550	0.640	14,811,648.000000
4.732217	0.640	18,273,606.000000
4.742883	0.640	19,021,638.000000
4.753550	0.640	16,547,924.000000
4.764217	0.640	12,079,040.000000
4.774883	0.640	7,558,024.000000
4.785550	0.640	4,278,381.000000
4.796217	0.640	2,404,244.000000
4.806883	0.640	1,448,907.000000
4.817550	0.640	926,770.000000
4.828217	0.640	597,916.000000
4.838883	0.640	380,875.000000
4.849550	0.640	239,936.000000
4.860217	0.640	151,172.000000
4.870883	0.640	97,017.000000
4.881550	0.640	64,313.000000
4.892217	0.640	44,487.000000
4.902883	0.640	32,083.000000
4.913550	0.640	24,468.000000
4.924217	0.640	20,569.000000
4.934883	0.640	18,214.000000
4.945550	0.640	15,278.000000
4.956217	0.640	12,206.000000
4.966883	0.640	10,775.000000
4.977550	0.640	11,057.000000
4.988217	0.640	11,183.000000
4.998883	0.640	10,049.000000
5.009550	0.640	8,477.000000
5.020217	0.640	7,804.000000
5.030883	0.640	8,309.000000
5.041550	0.640	8,955.000000
5.052217	0.640	8,957.000000
5.062883	0.640	8,468.000000
5.073550	0.640	8,046.000000
5.084217	0.640	8,431.000000
5.094883	0.640	9,181.000000
5.105550	0.640	8,557.000000
5.116217	0.640	6,403.000000
5.126883	0.640	5,058.000000
5.137550	0.640	6,503.000000
5.148217	0.640	9,971.000000
5.158883	0.640	12,873.000000
5.169550	0.640	13,110.000000
5.180217	0.640	10,586.000000
5.190883	0.640	7,838.000000
5.201550	0.640	7,562.000000
5.212217	0.640	8,747.000000
5.222883	0.640	8,458.000000
5.233550	0.640	6,777.000000
5.244217	0.640	6,143.000000
5.254883	0.640	7,318.000000
5.265550	0.640	8,963.000000
5.276217	0.640	9,607.000000
5.286883	0.640	8,847.000000
5.297550	0.640	7,659.000000
5.308217	0.640	8,041.000000
5.318883	0.640	10,699.000000
5.329550	0.640	12,905.000000
5.340217	0.640	12,490.000000
5.350883	0.640	11,538.000000
5.361550	0.640	12,245.000000
5.372217	0.640	13,809.000000
5.382883	0.640	14,532.000000
5.393550	0.640	13,668.000000
5.404217	0.640	12,118.000000
5.414883	0.640	11,405.000000
5.425550	0.640	11,373.000000
5.436217	0.640	11,142.000000
5.446883	0.640	11,754.000000
5.457550	0.640	14,726.000000
5.468217	0.640	18,520.000000
5.478883	0.640	20,267.000000
5.489550	0.640	20,398.000000
5.500217	0.640	21,412.000000
5.510883	0.640	23,820.000000
5.521550	0.640	27,272.000000
5.532217	0.640	33,152.000000
5.542883	0.640	42,598.000000
5.553550	0.640	55,041.000000
5.564217	0.640	69,779.000000
5.574883	0.640	84,606.000000
5.585550	0.640	94,848.000000
5.596217	0.640	97,634.000000
5.606883	0.640	93,365.000000
5.617550	0.640	83,059.000000
5.628217	0.640	69,148.000000
5.638883	0.640	55,854.000000
5.649550	0.640	45,252.000000
5.660217	0.640	35,936.000000
5.670883	0.640	26,855.000000
5.681550	0.640	19,596.000000
5.692217	0.640	15,304.000000
5.702883	0.640	13,127.000000
5.713550	0.640	12,578.000000
5.724217	0.640	12,628.000000
5.734883	0.640	11,367.000000
5.745550	0.640	9,694.000000
5.756217	0.640	9,668.000000
5.766883	0.640	10,457.000000
5.777550	0.640	10,149.000000
5.788217	0.640	8,734.000000
5.798883	0.640	7,898.000000
5.809550	0.640	8,756.000000
5.820217	0.640	10,199.000000
5.830883	0.640	10,352.000000
5.841550	0.640	9,485.000000
5.852217	0.640	9,337.000000
5.862883	0.640	9,550.000000
5.873550	0.640	8,656.000000
5.884217	0.640	7,740.000000
5.894883	0.640	8,135.000000
5.905550	0.640	8,466.000000
5.916217	0.640	8,010.000000
5.926883	0.640	7,987.000000
5.937550	0.640	7,974.000000
5.948217	0.640	6,981.000000
5.958883	0.640	6,596.000000
5.969550	0.640	7,596.000000
5.980217	0.640	8,144.000000
5.990883	0.640	8,193.000000
6.001550	0.640	9,266.000000
6.012217	0.640	10,433.000000
6.022883	0.640	9,847.000000
6.033550	0.640	8,225.000000
6.044217	0.640	7,204.000000
6.054883	0.640	6,595.000000
6.065550	0.640	6,666.000000
6.076217	0.640	8,542.000000
6.086883	0.640	10,280.000000
6.097550	0.640	9,930.000000
6.108217	0.640	10,137.000000
6.118883	0.640	13,581.000000
