File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/941.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_0p5ug_mL_1
Injection Number	5
Position	RB4
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	20-03-2018
Injection Time	12:42:09
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003933
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-2,016.000000
Signal Max.	70,594,744.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.637
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003933	0.000	0.000000
0.017600	0.820	0.000000
0.028267	0.640	0.000000
0.038933	0.640	-316.000000
0.049600	0.640	-1,099.000000
0.060267	0.640	-1,029.000000
0.070933	0.640	79.000000
0.081600	0.640	579.000000
0.092267	0.640	70.000000
0.102933	0.640	-63.000000
0.113600	0.640	775.000000
0.124267	0.640	923.000000
0.134933	0.640	-575.000000
0.145600	0.640	-1,710.000000
0.156267	0.640	-983.000000
0.166933	0.640	540.000000
0.177600	0.640	1,583.000000
0.188267	0.640	1,788.000000
0.198933	0.640	1,694.000000
0.209600	0.640	2,048.000000
0.220267	0.640	2,274.000000
0.230933	0.640	1,941.000000
0.241600	0.640	1,975.000000
0.252267	0.640	2,051.000000
0.262933	0.640	1,146.000000
0.273600	0.640	363.000000
0.284267	0.640	894.000000
0.294933	0.640	2,007.000000
0.305600	0.640	2,551.000000
0.316267	0.640	2,103.000000
0.326933	0.640	1,422.000000
0.337600	0.640	1,451.000000
0.348267	0.640	1,739.000000
0.358933	0.640	1,886.000000
0.369600	0.640	2,384.000000
0.380267	0.640	2,719.000000
0.390933	0.640	2,042.000000
0.401600	0.640	1,177.000000
0.412267	0.640	1,360.000000
0.422933	0.640	2,307.000000
0.433600	0.640	2,679.000000
0.444267	0.640	2,227.000000
0.454933	0.640	1,771.000000
0.465600	0.640	995.000000
0.476267	0.640	-142.000000
0.486933	0.640	-44.000000
0.497600	0.640	1,095.000000
0.508267	0.640	1,422.000000
0.518933	0.640	1,259.000000
0.529600	0.640	1,873.000000
0.540267	0.640	2,758.000000
0.550933	0.640	2,734.000000
0.561600	0.640	1,548.000000
0.572267	0.640	164.000000
0.582933	0.640	-334.000000
0.593600	0.640	-478.000000
0.604267	0.640	-889.000000
0.614933	0.640	-413.000000
0.625600	0.640	1,190.000000
0.636267	0.640	2,208.000000
0.646933	0.640	2,150.000000
0.657600	0.640	1,962.000000
0.668267	0.640	1,783.000000
0.678933	0.640	1,446.000000
0.689600	0.640	1,406.000000
0.700267	0.640	1,602.000000
0.710933	0.640	1,166.000000
0.721600	0.640	83.000000
0.732267	0.640	-341.000000
0.742933	0.640	505.000000
0.753600	0.640	1,638.000000
0.764267	0.640	2,253.000000
0.774933	0.640	2,463.000000
0.785600	0.640	2,568.000000
0.796267	0.640	3,017.000000
0.806933	0.640	3,598.000000
0.817600	0.640	3,050.000000
0.828267	0.640	1,770.000000
0.838933	0.640	1,866.000000
0.849600	0.640	2,979.000000
0.860267	0.640	2,671.000000
0.870933	0.640	883.000000
0.881600	0.640	5.000000
0.892267	0.640	732.000000
0.902933	0.640	1,454.000000
0.913600	0.640	1,641.000000
0.924267	0.640	1,766.000000
0.934933	0.640	1,542.000000
0.945600	0.640	676.000000
0.956267	0.640	-429.000000
0.966933	0.640	-893.000000
0.977600	0.640	-262.000000
0.988267	0.640	804.000000
0.998933	0.640	1,100.000000
1.009600	0.640	489.000000
1.020267	0.640	486.000000
1.030933	0.640	1,712.000000
1.041600	0.640	2,421.000000
1.052267	0.640	1,361.000000
1.062933	0.640	-301.000000
1.073600	0.640	-838.000000
1.084267	0.640	245.000000
1.094933	0.640	2,049.000000
1.105600	0.640	2,935.000000
1.116267	0.640	2,190.000000
1.126933	0.640	1,141.000000
1.137600	0.640	1,423.000000
1.148267	0.640	2,430.000000
1.158933	0.640	2,699.000000
1.169600	0.640	2,574.000000
1.180267	0.640	2,830.000000
1.190933	0.640	2,943.000000
1.201600	0.640	2,455.000000
1.212267	0.640	1,817.000000
1.222933	0.640	1,506.000000
1.233600	0.640	1,762.000000
1.244267	0.640	2,612.000000
1.254933	0.640	3,369.000000
1.265600	0.640	3,302.000000
1.276267	0.640	2,784.000000
1.286933	0.640	2,299.000000
1.297600	0.640	1,785.000000
1.308267	0.640	1,472.000000
1.318933	0.640	1,340.000000
1.329600	0.640	870.000000
1.340267	0.640	326.000000
1.350933	0.640	521.000000
1.361600	0.640	1,109.000000
1.372267	0.640	1,336.000000
1.382933	0.640	1,665.000000
1.393600	0.640	2,227.000000
1.404267	0.640	2,023.000000
1.414933	0.640	756.000000
1.425600	0.640	-443.000000
1.436267	0.640	-523.000000
1.446933	0.640	195.000000
1.457600	0.640	941.000000
1.468267	0.640	989.000000
1.478933	0.640	-145.000000
1.489600	0.640	-950.000000
1.500267	0.640	618.000000
1.510933	0.640	3,145.000000
1.521600	0.640	3,684.000000
1.532267	0.640	2,677.000000
