File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/289.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BC2
Injection Number	39
Position	BC2
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	09:37:32
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001550
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-3,825.000000
Signal Max.	70,289,007.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017550	0.820	0.000000
0.028217	0.640	0.000000
0.038883	0.640	-124.000000
0.049550	0.640	-725.000000
0.060217	0.640	-1,492.000000
0.070883	0.640	-1,708.000000
0.081550	0.640	-1,663.000000
0.092217	0.640	-1,646.000000
0.102883	0.640	-1,190.000000
0.113550	0.640	-807.000000
0.124217	0.640	-1,340.000000
0.134883	0.640	-2,400.000000
0.145550	0.640	-2,947.000000
0.156217	0.640	-2,134.000000
0.166883	0.640	-431.000000
0.177550	0.640	115.000000
0.188217	0.640	-1,566.000000
0.198883	0.640	-3,664.000000
0.209550	0.640	-3,825.000000
0.220217	0.640	-2,045.000000
0.230883	0.640	-146.000000
0.241550	0.640	685.000000
0.252217	0.640	854.000000
0.262883	0.640	1,090.000000
0.273550	0.640	1,317.000000
0.284217	0.640	1,022.000000
0.294883	0.640	339.000000
0.305550	0.640	114.000000
0.316217	0.640	492.000000
0.326883	0.640	652.000000
0.337550	0.640	577.000000
0.348217	0.640	680.000000
0.358883	0.640	427.000000
0.369550	0.640	272.000000
0.380217	0.640	1,320.000000
0.390883	0.640	2,096.000000
0.401550	0.640	622.000000
0.412217	0.640	-1,539.000000
0.422883	0.640	-1,612.000000
0.433550	0.640	-163.000000
0.444217	0.640	641.000000
0.454883	0.640	926.000000
0.465550	0.640	1,448.000000
0.476217	0.640	1,245.000000
0.486883	0.640	-156.000000
0.497550	0.640	-1,120.000000
0.508217	0.640	-666.000000
0.518883	0.640	-58.000000
0.529550	0.640	-56.000000
0.540217	0.640	254.000000
0.550883	0.640	1,081.000000
0.561550	0.640	1,322.000000
0.572217	0.640	324.000000
0.582883	0.640	-1,366.000000
0.593550	0.640	-2,606.000000
0.604217	0.640	-2,759.000000
0.614883	0.640	-2,090.000000
0.625550	0.640	-1,261.000000
0.636217	0.640	-1,009.000000
0.646883	0.640	-1,397.000000
0.657550	0.640	-1,554.000000
0.668217	0.640	-1,026.000000
0.678883	0.640	-376.000000
0.689550	0.640	-452.000000
0.700217	0.640	-1,207.000000
0.710883	0.640	-1,605.000000
0.721550	0.640	-1,375.000000
0.732217	0.640	-1,086.000000
0.742883	0.640	-711.000000
0.753550	0.640	-285.000000
0.764217	0.640	-244.000000
0.774883	0.640	230.000000
0.785550	0.640	1,923.000000
0.796217	0.640	3,188.000000
0.806883	0.640	2,650.000000
0.817550	0.640	1,599.000000
0.828217	0.640	1,121.000000
0.838883	0.640	717.000000
0.849550	0.640	679.000000
0.860217	0.640	1,392.000000
0.870883	0.640	1,429.000000
0.881550	0.640	300.000000
0.892217	0.640	-380.000000
0.902883	0.640	-355.000000
0.913550	0.640	-801.000000
0.924217	0.640	-1,293.000000
0.934883	0.640	-512.000000
0.945550	0.640	1,327.000000
0.956217	0.640	2,620.000000
0.966883	0.640	1,656.000000
0.977550	0.640	-1,230.000000
0.988217	0.640	-2,970.000000
0.998883	0.640	-2,355.000000
1.009550	0.640	-1,719.000000
1.020217	0.640	-1,672.000000
1.030883	0.640	-473.000000
1.041550	0.640	1,295.000000
1.052217	0.640	1,678.000000
1.062883	0.640	970.000000
1.073550	0.640	342.000000
1.084217	0.640	-67.000000
1.094883	0.640	-281.000000
1.105550	0.640	-307.000000
1.116217	0.640	-464.000000
1.126883	0.640	-760.000000
1.137550	0.640	-627.000000
1.148217	0.640	335.000000
1.158883	0.640	1,232.000000
1.169550	0.640	661.000000
1.180217	0.640	-694.000000
1.190883	0.640	-864.000000
1.201550	0.640	-1.000000
1.212217	0.640	224.000000
1.222883	0.640	-328.000000
1.233550	0.640	-502.000000
1.244217	0.640	-177.000000
1.254883	0.640	-7.000000
1.265550	0.640	408.000000
1.276217	0.640	1,212.000000
1.286883	0.640	1,021.000000
1.297550	0.640	-137.000000
1.308217	0.640	-304.000000
1.318883	0.640	397.000000
1.329550	0.640	135.000000
1.340217	0.640	-795.000000
1.350883	0.640	-1,330.000000
1.361550	0.640	-1,853.000000
1.372217	0.640	-1,989.000000
1.382883	0.640	-1,067.000000
1.393550	0.640	-482.000000
1.404217	0.640	-1,055.000000
1.414883	0.640	-1,453.000000
1.425550	0.640	-945.000000
1.436217	0.640	-268.000000
1.446883	0.640	72.000000
1.457550	0.640	488.000000
1.468217	0.640	860.000000
1.478883	0.640	295.000000
1.489550	0.640	-911.000000
1.500217	0.640	-1,331.000000
1.510883	0.640	-513.000000
1.521550	0.640	215.000000
1.532217	0.640	-27.000000
1.542883	0.640	92.000000
1.553550	0.640	1,208.000000
1.564217	0.640	1,648.000000
1.574883	0.640	493.000000
1.585550	0.640	-1,232.000000
1.596217	0.640	-1,759.000000
1.606883	0.640	-615.000000
1.617550	0.640	212.000000
1.628217	0.640	182.000000
1.638883	0.640	1,256.000000
1.649550	0.640	2,866.000000
1.660217	0.640	2,979.000000
1.670883	0.640	2,544.000000
1.681550	0.640	2,930.000000
1.692217	0.640	3,060.000000
1.702883	0.640	2,001.000000
1.713550	0.640	589.000000
1.724217	0.640	37.000000
1.734883	0.640	1,033.000000
1.745550	0.640	3,235.000000
1.756217	0.640	5,408.000000
1.766883	0.640	6,996.000000
1.777550	0.640	7,677.000000
1.788217	0.640	6,474.000000
1.798883	0.640	3,991.000000
1.809550	0.640	2,440.000000
1.820217	0.640	1,985.000000
1.830883	0.640	695.000000
1.841550	0.640	-1,456.000000
1.852217	0.640	-2,178.000000
1.862883	0.640	-682.000000
1.873550	0.640	1,296.000000
1.884217	0.640	1,960.000000
1.894883	0.640	768.000000
1.905550	0.640	-1,722.000000
1.916217	0.640	-3,671.000000
1.926883	0.640	-3,182.000000
1.937550	0.640	-841.000000
1.948217	0.640	1,144.000000
1.958883	0.640	1,795.000000
1.969550	0.640	1,344.000000
1.980217	0.640	339.000000
1.990883	0.640	-100.000000
2.001550	0.640	799.000000
2.012217	0.640	1,802.000000
2.022883	0.640	1,401.000000
2.033550	0.640	359.000000
2.044217	0.640	-234.000000
2.054883	0.640	-500.000000
2.065550	0.640	-638.000000
2.076217	0.640	-917.000000
2.086883	0.640	-1,239.000000
2.097550	0.640	-1,173.000000
2.108217	0.640	-931.000000
2.118883	0.640	-456.000000
2.129550	0.640	498.000000
2.140217	0.640	1,017.000000
2.150883	0.640	470.000000
2.161550	0.640	-150.000000
2.172217	0.640	171.000000
2.182883	0.640	1,387.000000
2.193550	0.640	2,441.000000
2.204217	0.640	2,366.000000
2.214883	0.640	1,857.000000
2.225550	0.640	1,985.000000
2.236217	0.640	2,534.000000
2.246883	0.640	3,003.000000
2.257550	0.640	3,704.000000
2.268217	0.640	4,749.000000
2.278883	0.640	4,750.000000
2.289550	0.640	2,923.000000
2.300217	0.640	1,201.000000
2.310883	0.640	1,425.000000
2.321550	0.640	2,931.000000
2.332217	0.640	3,821.000000
2.342883	0.640	3,066.000000
2.353550	0.640	1,729.000000
2.364217	0.640	918.000000
2.374883	0.640	206.000000
2.385550	0.640	-232.000000
2.396217	0.640	94.000000
2.406883	0.640	418.000000
2.417550	0.640	512.000000
2.428217	0.640	1,252.000000
2.438883	0.640	2,495.000000
2.449550	0.640	3,001.000000
2.460217	0.640	2,293.000000
2.470883	0.640	1,055.000000
2.481550	0.640	368.000000
2.492217	0.640	909.000000
2.502883	0.640	1,881.000000
2.513550	0.640	1,919.000000
2.524217	0.640	1,322.000000
2.534883	0.640	1,032.000000
2.545550	0.640	883.000000
2.556217	0.640	654.000000
2.566883	0.640	801.000000
2.577550	0.640	1,392.000000
2.588217	0.640	1,642.000000
2.598883	0.640	1,002.000000
2.609550	0.640	188.000000
2.620217	0.640	63.000000
2.630883	0.640	171.000000
2.641550	0.640	-51.000000
2.652217	0.640	-408.000000
2.662883	0.640	-414.000000
2.673550	0.640	707.000000
2.684217	0.640	2,103.000000
2.694883	0.640	1,733.000000
2.705550	0.640	1,164.000000
2.716217	0.640	4,234.000000
2.726883	0.640	9,830.000000
2.737550	0.640	12,038.000000
2.748217	0.640	8,721.000000
2.758883	0.640	4,352.000000
2.769550	0.640	3,293.000000
2.780217	0.640	5,358.000000
2.790883	0.640	7,450.000000
2.801550	0.640	7,117.000000
2.812217	0.640	5,185.000000
2.822883	0.640	3,583.000000
2.833550	0.640	2,267.000000
2.844217	0.640	856.000000
2.854883	0.640	-442.000000
2.865550	0.640	-1,561.000000
2.876217	0.640	-1,753.000000
2.886883	0.640	-419.000000
2.897550	0.640	1,192.000000
2.908217	0.640	1,031.000000
2.918883	0.640	-559.000000
2.929550	0.640	-584.000000
2.940217	0.640	1,463.000000
2.950883	0.640	2,388.000000
2.961550	0.640	1,359.000000
2.972217	0.640	1,320.000000
2.982883	0.640	3,754.000000
2.993550	0.640	7,463.000000
3.004217	0.640	12,475.000000
3.014883	0.640	21,513.000000
3.025550	0.640	37,630.000000
3.036217	0.640	64,187.000000
3.046883	0.640	108,968.000000
3.057550	0.640	188,795.000000
3.068217	0.640	335,712.000000
3.078883	0.640	608,998.000000
3.089550	0.640	1,106,107.000000
3.100217	0.640	1,943,112.000000
3.110883	0.640	3,175,120.000000
3.121550	0.640	4,686,799.000000
3.132217	0.640	6,165,417.000000
3.142883	0.640	7,230,381.000000
3.153550	0.640	7,632,739.000000
3.164217	0.640	7,373,079.000000
3.174883	0.640	6,674,493.000000
3.185550	0.640	5,848,331.000000
3.196217	0.640	5,134,642.000000
3.206883	0.640	4,619,830.000000
3.217550	0.640	4,273,911.000000
3.228217	0.640	4,031,129.000000
3.238883	0.640	3,845,349.000000
3.249550	0.640	3,691,721.000000
3.260217	0.640	3,529,207.000000
3.270883	0.640	3,312,887.000000
3.281550	0.640	3,035,811.000000
3.292217	0.640	2,708,974.000000
3.302883	0.640	2,332,233.000000
3.313550	0.640	1,916,508.000000
3.324217	0.640	1,497,847.000000
3.334883	0.640	1,114,610.000000
3.345550	0.640	792,306.000000
3.356217	0.640	543,801.000000
3.366883	0.640	365,836.000000
3.377550	0.640	241,770.000000
3.388217	0.640	155,197.000000
3.398883	0.640	96,455.000000
3.409550	0.640	58,604.000000
3.420217	0.640	35,544.000000
3.430883	0.640	23,015.000000
3.441550	0.640	16,722.000000
3.452217	0.640	12,190.000000
3.462883	0.640	8,365.000000
3.473550	0.640	6,470.000000
3.484217	0.640	5,667.000000
3.494883	0.640	4,325.000000
3.505550	0.640	2,865.000000
3.516217	0.640	2,469.000000
3.526883	0.640	3,030.000000
3.537550	0.640	3,474.000000
3.548217	0.640	3,097.000000
3.558883	0.640	2,097.000000
3.569550	0.640	1,340.000000
3.580217	0.640	1,449.000000
3.590883	0.640	2,333.000000
3.601550	0.640	3,294.000000
3.612217	0.640	3,081.000000
3.622883	0.640	1,797.000000
3.633550	0.640	1,313.000000
3.644217	0.640	2,141.000000
3.654883	0.640	3,028.000000
3.665550	0.640	2,958.000000
3.676217	0.640	1,704.000000
3.686883	0.640	337.000000
3.697550	0.640	528.000000
3.708217	0.640	2,392.000000
3.718883	0.640	4,331.000000
3.729550	0.640	4,501.000000
3.740217	0.640	2,670.000000
3.750883	0.640	683.000000
3.761550	0.640	421.000000
3.772217	0.640	2,221.000000
3.782883	0.640	4,638.000000
3.793550	0.640	5,941.000000
3.804217	0.640	6,732.000000
3.814883	0.640	9,148.000000
3.825550	0.640	13,883.000000
3.836217	0.640	19,799.000000
3.846883	0.640	24,661.000000
3.857550	0.640	26,475.000000
3.868217	0.640	25,786.000000
3.878883	0.640	25,077.000000
3.889550	0.640	25,648.000000
3.900217	0.640	25,795.000000
3.910883	0.640	22,942.000000
3.921550	0.640	17,637.000000
3.932217	0.640	13,547.000000
3.942883	0.640	12,742.000000
3.953550	0.640	12,314.000000
3.964217	0.640	8,999.000000
3.974883	0.640	4,771.000000
3.985550	0.640	3,046.000000
3.996217	0.640	3,458.000000
4.006883	0.640	3,750.000000
4.017550	0.640	3,434.000000
4.028217	0.640	3,504.000000
4.038883	0.640	3,934.000000
4.049550	0.640	3,823.000000
4.060217	0.640	3,190.000000
4.070883	0.640	2,621.000000
4.081550	0.640	2,289.000000
4.092217	0.640	2,124.000000
4.102883	0.640	2,487.000000
4.113550	0.640	3,946.000000
4.124217	0.640	5,831.000000
4.134883	0.640	6,389.000000
4.145550	0.640	4,994.000000
4.156217	0.640	3,259.000000
4.166883	0.640	3,333.000000
4.177550	0.640	4,923.000000
4.188217	0.640	5,309.000000
4.198883	0.640	3,634.000000
4.209550	0.640	2,627.000000
4.220217	0.640	3,530.000000
4.230883	0.640	3,838.000000
4.241550	0.640	2,535.000000
4.252217	0.640	1,621.000000
4.262883	0.640	1,771.000000
4.273550	0.640	1,760.000000
4.284217	0.640	1,584.000000
4.294883	0.640	2,274.000000
4.305550	0.640	3,220.000000
4.316217	0.640	2,978.000000
4.326883	0.640	1,984.000000
4.337550	0.640	1,790.000000
4.348217	0.640	2,715.000000
4.358883	0.640	3,679.000000
4.369550	0.640	4,010.000000
4.380217	0.640	4,376.000000
4.390883	0.640	5,054.000000
4.401550	0.640	5,447.000000
4.412217	0.640	5,489.000000
4.422883	0.640	5,124.000000
4.433550	0.640	4,535.000000
4.444217	0.640	4,922.000000
4.454883	0.640	6,097.000000
4.465550	0.640	6,245.000000
4.476217	0.640	5,459.000000
4.486883	0.640	5,076.000000
4.497550	0.640	4,982.000000
4.508217	0.640	4,948.000000
4.518883	0.640	5,437.000000
4.529550	0.640	6,346.000000
4.540217	0.640	7,063.000000
4.550883	0.640	8,122.000000
4.561550	0.640	11,424.000000
4.572217	0.640	17,741.000000
4.582883	0.640	26,955.000000
4.593550	0.640	41,304.000000
4.604217	0.640	66,659.000000
4.614883	0.640	112,515.000000
4.625550	0.640	192,480.000000
4.636217	0.640	327,028.000000
4.646883	0.640	549,217.000000
4.657550	0.640	910,394.000000
4.668217	0.640	1,507,595.000000
4.678883	0.640	2,565,561.000000
4.689550	0.640	4,506,723.000000
4.700217	0.640	7,808,237.000000
4.710883	0.640	12,509,262.000000
4.721550	0.640	17,628,527.000000
4.732217	0.640	21,204,455.000000
4.742883	0.640	21,419,987.000000
4.753550	0.640	18,057,956.000000
4.764217	0.640	12,769,626.000000
4.774883	0.640	7,771,615.000000
4.785550	0.640	4,333,363.000000
4.796217	0.640	2,438,912.000000
4.806883	0.640	1,482,852.000000
4.817550	0.640	955,633.000000
4.828217	0.640	616,608.000000
4.838883	0.640	387,921.000000
4.849550	0.640	242,635.000000
4.860217	0.640	154,684.000000
4.870883	0.640	99,304.000000
4.881550	0.640	63,629.000000
4.892217	0.640	42,451.000000
4.902883	0.640	30,564.000000
4.913550	0.640	22,421.000000
4.924217	0.640	15,823.000000
4.934883	0.640	11,713.000000
4.945550	0.640	10,122.000000
4.956217	0.640	9,960.000000
4.966883	0.640	10,747.000000
4.977550	0.640	11,222.000000
4.988217	0.640	9,893.000000
4.998883	0.640	7,926.000000
5.009550	0.640	7,176.000000
5.020217	0.640	6,890.000000
5.030883	0.640	6,007.000000
5.041550	0.640	5,862.000000
5.052217	0.640	7,152.000000
5.062883	0.640	7,512.000000
5.073550	0.640	5,987.000000
5.084217	0.640	5,101.000000
5.094883	0.640	5,851.000000
5.105550	0.640	6,338.000000
5.116217	0.640	5,568.000000
5.126883	0.640	4,483.000000
5.137550	0.640	3,697.000000
5.148217	0.640	3,200.000000
5.158883	0.640	3,568.000000
5.169550	0.640	4,887.000000
5.180217	0.640	6,210.000000
5.190883	0.640	6,887.000000
5.201550	0.640	6,679.000000
5.212217	0.640	5,485.000000
5.222883	0.640	3,889.000000
5.233550	0.640	2,692.000000
5.244217	0.640	2,401.000000
5.254883	0.640	3,649.000000
5.265550	0.640	5,748.000000
5.276217	0.640	6,854.000000
5.286883	0.640	6,960.000000
5.297550	0.640	7,168.000000
5.308217	0.640	7,806.000000
5.318883	0.640	8,278.000000
5.329550	0.640	7,278.000000
5.340217	0.640	5,295.000000
5.350883	0.640	4,810.000000
5.361550	0.640	5,937.000000
5.372217	0.640	6,559.000000
5.382883	0.640	6,742.000000
5.393550	0.640	7,429.000000
5.404217	0.640	7,218.000000
5.414883	0.640	5,478.000000
5.425550	0.640	4,801.000000
5.436217	0.640	6,812.000000
5.446883	0.640	9,152.000000
5.457550	0.640	9,585.000000
5.468217	0.640	9,429.000000
5.478883	0.640	9,945.000000
5.489550	0.640	10,464.000000
5.500217	0.640	11,734.000000
5.510883	0.640	14,946.000000
5.521550	0.640	19,516.000000
5.532217	0.640	25,806.000000
5.542883	0.640	35,773.000000
5.553550	0.640	50,285.000000
5.564217	0.640	67,468.000000
5.574883	0.640	82,992.000000
5.585550	0.640	93,136.000000
5.596217	0.640	96,661.000000
5.606883	0.640	94,114.000000
5.617550	0.640	87,478.000000
5.628217	0.640	78,828.000000
5.638883	0.640	69,186.000000
5.649550	0.640	58,813.000000
5.660217	0.640	48,148.000000
5.670883	0.640	38,385.000000
5.681550	0.640	29,882.000000
5.692217	0.640	22,304.000000
5.702883	0.640	16,207.000000
5.713550	0.640	11,993.000000
5.724217	0.640	9,317.000000
5.734883	0.640	7,601.000000
5.745550	0.640	6,274.000000
5.756217	0.640	5,582.000000
5.766883	0.640	5,729.000000
5.777550	0.640	5,823.000000
5.788217	0.640	5,695.000000
5.798883	0.640	5,728.000000
5.809550	0.640	5,174.000000
5.820217	0.640	4,176.000000
5.830883	0.640	4,304.000000
5.841550	0.640	5,290.000000
5.852217	0.640	5,532.000000
5.862883	0.640	5,243.000000
5.873550	0.640	5,085.000000
5.884217	0.640	4,841.000000
5.894883	0.640	5,043.000000
5.905550	0.640	6,058.000000
5.916217	0.640	7,132.000000
5.926883	0.640	7,487.000000
5.937550	0.640	6,672.000000
5.948217	0.640	5,460.000000
5.958883	0.640	5,009.000000
5.969550	0.640	4,659.000000
5.980217	0.640	3,954.000000
5.990883	0.640	4,114.000000
6.001550	0.640	5,182.000000
6.012217	0.640	5,452.000000
6.022883	0.640	4,721.000000
6.033550	0.640	4,415.000000
6.044217	0.640	4,208.000000
6.054883	0.640	3,217.000000
6.065550	0.640	2,988.000000
6.076217	0.640	4,808.000000
6.086883	0.640	7,344.000000
6.097550	0.640	9,034.000000
6.108217	0.640	10,366.000000
6.118883	0.640	13,240.000000
6.129550	0.640	19,236.000000
6.140217	0.640	28,410.000000
6.150883	0.640	39,214.000000
6.161550	0.640	49,713.000000
6.172217	0.640	57,088.000000
6.182883	0.640	57,793.000000
6.193550	0.640	51,684.000000
