File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/880.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BA8
Injection Number	21
Position	BA8
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	20-03-2018
Injection Time	22:32:50
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003933
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-4,607.000000
Signal Max.	70,751,702.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.636
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003933	0.000	0.000000
0.017600	0.820	0.000000
0.028267	0.640	0.000000
0.038933	0.640	-148.000000
0.049600	0.640	-554.000000
0.060267	0.640	-725.000000
0.070933	0.640	292.000000
0.081600	0.640	2,020.000000
0.092267	0.640	2,596.000000
0.102933	0.640	1,810.000000
0.113600	0.640	1,353.000000
0.124267	0.640	1,635.000000
0.134933	0.640	1,880.000000
0.145600	0.640	2,161.000000
0.156267	0.640	2,433.000000
0.166933	0.640	2,032.000000
0.177600	0.640	991.000000
0.188267	0.640	283.000000
0.198933	0.640	320.000000
0.209600	0.640	25.000000
0.220267	0.640	-897.000000
0.230933	0.640	-971.000000
0.241600	0.640	-146.000000
0.252267	0.640	-16.000000
0.262933	0.640	-353.000000
0.273600	0.640	70.000000
0.284267	0.640	471.000000
0.294933	0.640	-269.000000
0.305600	0.640	-1,270.000000
0.316267	0.640	-1,353.000000
0.326933	0.640	-650.000000
0.337600	0.640	285.000000
0.348267	0.640	1,173.000000
0.358933	0.640	1,772.000000
0.369600	0.640	2,048.000000
0.380267	0.640	2,234.000000
0.390933	0.640	1,742.000000
0.401600	0.640	-129.000000
0.412267	0.640	-1,807.000000
0.422933	0.640	-1,240.000000
0.433600	0.640	917.000000
0.444267	0.640	2,840.000000
0.454933	0.640	3,525.000000
0.465600	0.640	2,001.000000
0.476267	0.640	-1,703.000000
0.486933	0.640	-4,607.000000
0.497600	0.640	-3,914.000000
0.508267	0.640	-1,274.000000
0.518933	0.640	177.000000
0.529600	0.640	80.000000
0.540267	0.640	-764.000000
0.550933	0.640	-1,271.000000
0.561600	0.640	-219.000000
0.572267	0.640	1,550.000000
0.582933	0.640	2,403.000000
0.593600	0.640	2,032.000000
0.604267	0.640	1,380.000000
0.614933	0.640	1,526.000000
0.625600	0.640	1,891.000000
0.636267	0.640	1,732.000000
0.646933	0.640	1,863.000000
0.657600	0.640	2,557.000000
0.668267	0.640	2,972.000000
0.678933	0.640	2,388.000000
0.689600	0.640	829.000000
0.700267	0.640	-353.000000
0.710933	0.640	-123.000000
0.721600	0.640	569.000000
0.732267	0.640	673.000000
0.742933	0.640	735.000000
0.753600	0.640	1,459.000000
0.764267	0.640	1,838.000000
0.774933	0.640	319.000000
0.785600	0.640	-2,096.000000
0.796267	0.640	-2,453.000000
0.806933	0.640	-421.000000
0.817600	0.640	1,030.000000
0.828267	0.640	285.000000
0.838933	0.640	-1,065.000000
0.849600	0.640	-1,455.000000
0.860267	0.640	-867.000000
0.870933	0.640	367.000000
0.881600	0.640	1,069.000000
0.892267	0.640	29.000000
0.902933	0.640	-1,550.000000
0.913600	0.640	-1,981.000000
0.924267	0.640	-1,576.000000
0.934933	0.640	-1,061.000000
0.945600	0.640	-668.000000
0.956267	0.640	-605.000000
0.966933	0.640	-438.000000
0.977600	0.640	62.000000
0.988267	0.640	347.000000
0.998933	0.640	860.000000
1.009600	0.640	2,220.000000
1.020267	0.640	3,327.000000
1.030933	0.640	3,024.000000
1.041600	0.640	1,633.000000
1.052267	0.640	262.000000
1.062933	0.640	-105.000000
1.073600	0.640	597.000000
1.084267	0.640	1,527.000000
1.094933	0.640	1,873.000000
1.105600	0.640	1,047.000000
1.116267	0.640	-740.000000
1.126933	0.640	-1,798.000000
1.137600	0.640	-1,701.000000
1.148267	0.640	-2,223.000000
1.158933	0.640	-2,834.000000
1.169600	0.640	-1,271.000000
1.180267	0.640	1,316.000000
1.190933	0.640	2,137.000000
1.201600	0.640	1,121.000000
1.212267	0.640	34.000000
1.222933	0.640	-283.000000
1.233600	0.640	-331.000000
1.244267	0.640	-627.000000
1.254933	0.640	-1,053.000000
1.265600	0.640	-819.000000
1.276267	0.640	654.000000
1.286933	0.640	2,159.000000
1.297600	0.640	2,432.000000
1.308267	0.640	2,245.000000
1.318933	0.640	2,245.000000
1.329600	0.640	1,758.000000
1.340267	0.640	624.000000
1.350933	0.640	-326.000000
1.361600	0.640	-401.000000
1.372267	0.640	666.000000
1.382933	0.640	2,219.000000
1.393600	0.640	2,517.000000
1.404267	0.640	1,321.000000
1.414933	0.640	466.000000
1.425600	0.640	528.000000
1.436267	0.640	352.000000
1.446933	0.640	-398.000000
1.457600	0.640	-980.000000
1.468267	0.640	-1,079.000000
1.478933	0.640	-747.000000
1.489600	0.640	511.000000
1.500267	0.640	2,300.000000
1.510933	0.640	2,423.000000
1.521600	0.640	211.000000
1.532267	0.640	-1,884.000000
