File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/700.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_50ug_mL_1
Injection Number	11
Position	RC2
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	20-03-2018
Injection Time	16:23:43
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003967
Time Max. (min)	30.001633
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-4,523.000000
Signal Max.	139,320,658.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003967	0.000	0.000000
0.017633	0.820	0.000000
0.028300	0.640	0.000000
0.038967	0.640	196.000000
0.049633	0.640	98.000000
0.060300	0.640	-595.000000
0.070967	0.640	-1,739.000000
0.081633	0.640	-2,400.000000
0.092300	0.640	-1,363.000000
0.102967	0.640	637.000000
0.113633	0.640	1,232.000000
0.124300	0.640	180.000000
0.134967	0.640	-911.000000
0.145633	0.640	-1,568.000000
0.156300	0.640	-1,555.000000
0.166967	0.640	-401.000000
0.177633	0.640	604.000000
0.188300	0.640	-469.000000
0.198967	0.640	-2,996.000000
0.209633	0.640	-4,523.000000
0.220300	0.640	-3,857.000000
0.230967	0.640	-1,888.000000
0.241633	0.640	-550.000000
0.252300	0.640	-255.000000
0.262967	0.640	570.000000
0.273633	0.640	1,346.000000
0.284300	0.640	-233.000000
0.294967	0.640	-2,912.000000
0.305633	0.640	-3,513.000000
0.316300	0.640	-2,172.000000
0.326967	0.640	-1,018.000000
0.337633	0.640	-562.000000
0.348300	0.640	-63.000000
0.358967	0.640	705.000000
