File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/515.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BA12
Injection Number	25
Position	BA12
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	01:00:27
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003933
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-1,121.000000
Signal Max.	92,146,906.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003933	0.000	0.000000
0.017600	0.820	0.000000
0.028267	0.640	0.000000
0.038933	0.640	1,308.000000
0.049600	0.640	3,034.000000
0.060267	0.640	3,957.000000
0.070933	0.640	3,640.000000
0.081600	0.640	2,907.000000
0.092267	0.640	2,431.000000
0.102933	0.640	2,228.000000
0.113600	0.640	2,198.000000
0.124267	0.640	2,173.000000
0.134933	0.640	2,168.000000
0.145600	0.640	1,789.000000
0.156267	0.640	715.000000
0.166933	0.640	25.000000
0.177600	0.640	567.000000
0.188267	0.640	1,539.000000
0.198933	0.640	1,742.000000
0.209600	0.640	1,073.000000
0.220267	0.640	343.000000
0.230933	0.640	-221.000000
0.241600	0.640	-641.000000
0.252267	0.640	-426.000000
0.262933	0.640	96.000000
0.273600	0.640	327.000000
0.284267	0.640	605.000000
0.294933	0.640	571.000000
0.305600	0.640	306.000000
0.316267	0.640	1,482.000000
0.326933	0.640	3,586.000000
0.337600	0.640	4,437.000000
0.348267	0.640	3,939.000000
0.358933	0.640	3,083.000000
0.369600	0.640	2,555.000000
0.380267	0.640	2,918.000000
0.390933	0.640	3,733.000000
0.401600	0.640	3,519.000000
0.412267	0.640	2,278.000000
0.422933	0.640	2,221.000000
0.433600	0.640	3,757.000000
0.444267	0.640	4,310.000000
0.454933	0.640	2,941.000000
0.465600	0.640	1,381.000000
0.476267	0.640	361.000000
0.486933	0.640	-479.000000
0.497600	0.640	-548.000000
0.508267	0.640	66.000000
0.518933	0.640	195.000000
0.529600	0.640	367.000000
0.540267	0.640	1,374.000000
0.550933	0.640	1,836.000000
0.561600	0.640	1,123.000000
0.572267	0.640	663.000000
0.582933	0.640	1,039.000000
0.593600	0.640	1,732.000000
0.604267	0.640	2,763.000000
0.614933	0.640	3,964.000000
0.625600	0.640	4,321.000000
0.636267	0.640	3,511.000000
0.646933	0.640	2,467.000000
0.657600	0.640	1,809.000000
0.668267	0.640	1,507.000000
0.678933	0.640	1,748.000000
0.689600	0.640	2,334.000000
0.700267	0.640	2,458.000000
0.710933	0.640	2,108.000000
0.721600	0.640	2,129.000000
0.732267	0.640	2,827.000000
0.742933	0.640	3,554.000000
0.753600	0.640	3,738.000000
0.764267	0.640	3,396.000000
0.774933	0.640	2,386.000000
0.785600	0.640	1,125.000000
0.796267	0.640	934.000000
0.806933	0.640	1,657.000000
0.817600	0.640	1,731.000000
0.828267	0.640	1,090.000000
0.838933	0.640	731.000000
0.849600	0.640	523.000000
0.860267	0.640	136.000000
0.870933	0.640	9.000000
0.881600	0.640	265.000000
0.892267	0.640	682.000000
0.902933	0.640	1,027.000000
0.913600	0.640	1,112.000000
0.924267	0.640	1,489.000000
0.934933	0.640	2,446.000000
0.945600	0.640	2,980.000000
0.956267	0.640	2,573.000000
0.966933	0.640	1,873.000000
0.977600	0.640	1,300.000000
0.988267	0.640	938.000000
0.998933	0.640	1,248.000000
1.009600	0.640	2,315.000000
1.020267	0.640	3,075.000000
1.030933	0.640	2,847.000000
1.041600	0.640	2,347.000000
1.052267	0.640	2,428.000000
1.062933	0.640	2,988.000000
1.073600	0.640	3,102.000000
1.084267	0.640	2,299.000000
1.094933	0.640	1,550.000000
1.105600	0.640	2,175.000000
1.116267	0.640	4,102.000000
1.126933	0.640	5,535.000000
1.137600	0.640	4,497.000000
1.148267	0.640	1,527.000000
1.158933	0.640	-310.000000
1.169600	0.640	362.000000
1.180267	0.640	1,740.000000
1.190933	0.640	2,709.000000
1.201600	0.640	3,986.000000
1.212267	0.640	5,098.000000
1.222933	0.640	4,780.000000
1.233600	0.640	3,642.000000
1.244267	0.640	3,022.000000
1.254933	0.640	3,232.000000
1.265600	0.640	3,898.000000
1.276267	0.640	3,953.000000
1.286933	0.640	2,982.000000
1.297600	0.640	2,302.000000
1.308267	0.640	2,320.000000
1.318933	0.640	2,292.000000
1.329600	0.640	2,761.000000
1.340267	0.640	3,956.000000
1.350933	0.640	4,369.000000
1.361600	0.640	3,099.000000
1.372267	0.640	1,138.000000
1.382933	0.640	79.000000
1.393600	0.640	711.000000
1.404267	0.640	2,479.000000
1.414933	0.640	3,457.000000
1.425600	0.640	2,532.000000
1.436267	0.640	1,530.000000
1.446933	0.640	2,206.000000
1.457600	0.640	3,507.000000
1.468267	0.640	3,471.000000
1.478933	0.640	1,940.000000
1.489600	0.640	1,189.000000
1.500267	0.640	2,429.000000
1.510933	0.640	3,935.000000
1.521600	0.640	4,196.000000
