File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/668.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BB10
Injection Number	35
Position	BB10
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	07:09:47
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003933
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-3,534.000000
Signal Max.	81,526,032.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.636
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003933	0.000	0.000000
0.017600	0.820	0.000000
0.028267	0.640	0.000000
0.038933	0.640	511.000000
0.049600	0.640	837.000000
0.060267	0.640	368.000000
0.070933	0.640	-615.000000
0.081600	0.640	-1,225.000000
0.092267	0.640	-385.000000
0.102933	0.640	1,612.000000
0.113600	0.640	2,341.000000
0.124267	0.640	543.000000
0.134933	0.640	-1,436.000000
0.145600	0.640	-1,122.000000
0.156267	0.640	612.000000
0.166933	0.640	1,403.000000
0.177600	0.640	479.000000
0.188267	0.640	-626.000000
0.198933	0.640	-144.000000
0.209600	0.640	1,266.000000
0.220267	0.640	1,391.000000
0.230933	0.640	4.000000
0.241600	0.640	-911.000000
0.252267	0.640	-527.000000
0.262933	0.640	438.000000
0.273600	0.640	1,198.000000
0.284267	0.640	610.000000
0.294933	0.640	-1,218.000000
0.305600	0.640	-1,774.000000
0.316267	0.640	-286.000000
0.326933	0.640	617.000000
0.337600	0.640	-194.000000
0.348267	0.640	-1,078.000000
0.358933	0.640	-1,408.000000
0.369600	0.640	-1,780.000000
0.380267	0.640	-2,026.000000
0.390933	0.640	-1,620.000000
0.401600	0.640	-644.000000
0.412267	0.640	165.000000
0.422933	0.640	331.000000
0.433600	0.640	539.000000
0.444267	0.640	893.000000
0.454933	0.640	297.000000
0.465600	0.640	-318.000000
0.476267	0.640	1,098.000000
0.486933	0.640	3,056.000000
0.497600	0.640	2,331.000000
0.508267	0.640	-480.000000
0.518933	0.640	-1,818.000000
0.529600	0.640	-609.000000
0.540267	0.640	639.000000
0.550933	0.640	-68.000000
0.561600	0.640	-1,526.000000
0.572267	0.640	-1,567.000000
0.582933	0.640	-547.000000
0.593600	0.640	-333.000000
0.604267	0.640	-566.000000
0.614933	0.640	315.000000
0.625600	0.640	1,460.000000
0.636267	0.640	1,444.000000
0.646933	0.640	1,234.000000
0.657600	0.640	1,677.000000
0.668267	0.640	1,537.000000
0.678933	0.640	268.000000
0.689600	0.640	-623.000000
0.700267	0.640	-562.000000
0.710933	0.640	-782.000000
0.721600	0.640	-1,295.000000
0.732267	0.640	-1,060.000000
0.742933	0.640	-508.000000
0.753600	0.640	-585.000000
0.764267	0.640	-1,135.000000
0.774933	0.640	-1,486.000000
0.785600	0.640	-1,356.000000
0.796267	0.640	-900.000000
0.806933	0.640	-387.000000
0.817600	0.640	-438.000000
0.828267	0.640	-1,137.000000
0.838933	0.640	-1,192.000000
0.849600	0.640	-522.000000
0.860267	0.640	-942.000000
0.870933	0.640	-2,539.000000
0.881600	0.640	-3,367.000000
0.892267	0.640	-2,443.000000
0.902933	0.640	-500.000000
0.913600	0.640	862.000000
0.924267	0.640	656.000000
0.934933	0.640	-438.000000
0.945600	0.640	-1,249.000000
0.956267	0.640	-1,042.000000
0.966933	0.640	16.000000
0.977600	0.640	559.000000
0.988267	0.640	301.000000
0.998933	0.640	37.000000
1.009600	0.640	-534.000000
1.020267	0.640	-1,361.000000
1.030933	0.640	-1,463.000000
1.041600	0.640	-595.000000
1.052267	0.640	515.000000
1.062933	0.640	941.000000
1.073600	0.640	681.000000
1.084267	0.640	71.000000
1.094933	0.640	-1,061.000000
1.105600	0.640	-1,850.000000
1.116267	0.640	-1,103.000000
1.126933	0.640	319.000000
1.137600	0.640	1,188.000000
1.148267	0.640	1,765.000000
1.158933	0.640	2,166.000000
1.169600	0.640	2,124.000000
1.180267	0.640	1,692.000000
1.190933	0.640	731.000000
1.201600	0.640	-44.000000
1.212267	0.640	537.000000
1.222933	0.640	1,505.000000
1.233600	0.640	1,037.000000
1.244267	0.640	-321.000000
1.254933	0.640	-542.000000
1.265600	0.640	700.000000
1.276267	0.640	1,670.000000
1.286933	0.640	851.000000
1.297600	0.640	-1,058.000000
1.308267	0.640	-1,586.000000
1.318933	0.640	-394.000000
1.329600	0.640	72.000000
1.340267	0.640	-509.000000
1.350933	0.640	-469.000000
1.361600	0.640	-66.000000
1.372267	0.640	-356.000000
1.382933	0.640	-1,175.000000
1.393600	0.640	-1,690.000000
1.404267	0.640	-1,465.000000
1.414933	0.640	-1,313.000000
1.425600	0.640	-1,565.000000
1.436267	0.640	-913.000000
1.446933	0.640	640.000000
1.457600	0.640	1,586.000000
1.468267	0.640	1,606.000000
1.478933	0.640	1,200.000000
1.489600	0.640	519.000000
1.500267	0.640	-125.000000
1.510933	0.640	50.000000
1.521600	0.640	914.000000
1.532267	0.640	1,040.000000
