File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/489.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BB4
Injection Number	29
Position	BB4
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	03:28:11
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003933
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-1,158.000000
Signal Max.	70,923,073.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003933	0.000	0.000000
0.017600	0.820	0.000000
0.028267	0.640	0.000000
0.038933	0.640	1,563.000000
0.049600	0.640	3,899.000000
0.060267	0.640	5,244.000000
0.070933	0.640	4,276.000000
0.081600	0.640	2,597.000000
0.092267	0.640	2,632.000000
0.102933	0.640	3,809.000000
0.113600	0.640	3,858.000000
0.124267	0.640	2,448.000000
0.134933	0.640	1,289.000000
0.145600	0.640	1,235.000000
0.156267	0.640	1,690.000000
0.166933	0.640	2,339.000000
0.177600	0.640	2,947.000000
0.188267	0.640	2,681.000000
0.198933	0.640	1,672.000000
0.209600	0.640	1,118.000000
0.220267	0.640	1,321.000000
0.230933	0.640	1,810.000000
0.241600	0.640	1,923.000000
0.252267	0.640	1,248.000000
0.262933	0.640	1,119.000000
0.273600	0.640	2,559.000000
0.284267	0.640	3,709.000000
0.294933	0.640	3,196.000000
0.305600	0.640	2,741.000000
0.316267	0.640	3,530.000000
0.326933	0.640	3,753.000000
0.337600	0.640	2,136.000000
0.348267	0.640	336.000000
0.358933	0.640	-99.000000
0.369600	0.640	555.000000
0.380267	0.640	1,670.000000
0.390933	0.640	2,513.000000
0.401600	0.640	2,530.000000
0.412267	0.640	2,319.000000
0.422933	0.640	2,726.000000
0.433600	0.640	3,437.000000
0.444267	0.640	3,454.000000
0.454933	0.640	2,582.000000
0.465600	0.640	1,721.000000
0.476267	0.640	1,516.000000
0.486933	0.640	1,920.000000
0.497600	0.640	2,672.000000
0.508267	0.640	2,984.000000
0.518933	0.640	2,193.000000
0.529600	0.640	1,103.000000
0.540267	0.640	1,050.000000
0.550933	0.640	1,848.000000
0.561600	0.640	2,471.000000
0.572267	0.640	2,940.000000
0.582933	0.640	3,513.000000
0.593600	0.640	3,475.000000
0.604267	0.640	2,730.000000
0.614933	0.640	2,545.000000
0.625600	0.640	2,853.000000
0.636267	0.640	1,862.000000
0.646933	0.640	-128.000000
0.657600	0.640	-582.000000
0.668267	0.640	851.000000
0.678933	0.640	2,152.000000
0.689600	0.640	2,457.000000
0.700267	0.640	2,228.000000
0.710933	0.640	1,649.000000
0.721600	0.640	1,133.000000
0.732267	0.640	1,469.000000
0.742933	0.640	2,153.000000
0.753600	0.640	1,701.000000
0.764267	0.640	410.000000
0.774933	0.640	251.000000
0.785600	0.640	1,475.000000
0.796267	0.640	2,393.000000
0.806933	0.640	2,406.000000
0.817600	0.640	2,375.000000
0.828267	0.640	2,701.000000
0.838933	0.640	2,921.000000
0.849600	0.640	2,792.000000
0.860267	0.640	2,756.000000
0.870933	0.640	2,919.000000
0.881600	0.640	2,327.000000
0.892267	0.640	786.000000
0.902933	0.640	40.000000
0.913600	0.640	954.000000
0.924267	0.640	1,964.000000
0.934933	0.640	1,766.000000
0.945600	0.640	763.000000
0.956267	0.640	-335.000000
0.966933	0.640	-1,051.000000
0.977600	0.640	-852.000000
0.988267	0.640	-180.000000
0.998933	0.640	-328.000000
1.009600	0.640	-937.000000
1.020267	0.640	-397.000000
1.030933	0.640	833.000000
1.041600	0.640	1,330.000000
1.052267	0.640	1,558.000000
1.062933	0.640	1,964.000000
1.073600	0.640	1,810.000000
1.084267	0.640	1,424.000000
1.094933	0.640	1,817.000000
1.105600	0.640	2,562.000000
1.116267	0.640	2,610.000000
1.126933	0.640	2,270.000000
1.137600	0.640	2,553.000000
1.148267	0.640	2,970.000000
1.158933	0.640	2,434.000000
1.169600	0.640	1,931.000000
1.180267	0.640	2,969.000000
1.190933	0.640	4,560.000000
1.201600	0.640	4,978.000000
1.212267	0.640	4,453.000000
1.222933	0.640	3,754.000000
1.233600	0.640	2,661.000000
1.244267	0.640	1,253.000000
1.254933	0.640	458.000000
1.265600	0.640	654.000000
1.276267	0.640	1,223.000000
1.286933	0.640	1,771.000000
1.297600	0.640	2,158.000000
1.308267	0.640	1,926.000000
1.318933	0.640	1,685.000000
1.329600	0.640	2,425.000000
1.340267	0.640	3,288.000000
1.350933	0.640	3,310.000000
1.361600	0.640	2,873.000000
1.372267	0.640	2,531.000000
1.382933	0.640	2,569.000000
1.393600	0.640	2,629.000000
1.404267	0.640	2,412.000000
1.414933	0.640	2,853.000000
1.425600	0.640	4,059.000000
1.436267	0.640	4,394.000000
1.446933	0.640	3,662.000000
1.457600	0.640	3,482.000000
1.468267	0.640	3,744.000000
1.478933	0.640	3,038.000000
1.489600	0.640	1,928.000000
1.500267	0.640	1,371.000000
