File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/701.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_5ug_mL_2
Injection Number	50
Position	RB7
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	21-03-2018
Injection Time	16:24:10
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001550
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-3,269.000000
Signal Max.	68,491,559.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.637
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017550	0.820	0.000000
0.028217	0.640	0.000000
0.038883	0.640	-264.000000
0.049550	0.640	-897.000000
0.060217	0.640	-939.000000
0.070883	0.640	-300.000000
0.081550	0.640	180.000000
0.092217	0.640	363.000000
0.102883	0.640	538.000000
0.113550	0.640	896.000000
0.124217	0.640	1,505.000000
0.134883	0.640	2,444.000000
0.145550	0.640	3,037.000000
0.156217	0.640	1,940.000000
0.166883	0.640	34.000000
0.177550	0.640	-391.000000
0.188217	0.640	145.000000
0.198883	0.640	-109.000000
0.209550	0.640	-671.000000
0.220217	0.640	-518.000000
0.230883	0.640	44.000000
0.241550	0.640	555.000000
0.252217	0.640	1,021.000000
0.262883	0.640	1,256.000000
0.273550	0.640	1,035.000000
0.284217	0.640	770.000000
0.294883	0.640	1,016.000000
0.305550	0.640	1,521.000000
0.316217	0.640	1,649.000000
0.326883	0.640	1,133.000000
0.337550	0.640	72.000000
0.348217	0.640	-904.000000
0.358883	0.640	-770.000000
0.369550	0.640	603.000000
0.380217	0.640	1,692.000000
0.390883	0.640	981.000000
0.401550	0.640	-996.000000
0.412217	0.640	-2,387.000000
0.422883	0.640	-2,023.000000
0.433550	0.640	-434.000000
0.444217	0.640	-14.000000
0.454883	0.640	-1,926.000000
0.465550	0.640	-3,269.000000
0.476217	0.640	-1,673.000000
0.486883	0.640	795.000000
0.497550	0.640	1,807.000000
0.508217	0.640	1,649.000000
0.518883	0.640	1,074.000000
0.529550	0.640	773.000000
0.540217	0.640	1,354.000000
0.550883	0.640	2,103.000000
0.561550	0.640	2,272.000000
0.572217	0.640	2,079.000000
0.582883	0.640	1,351.000000
0.593550	0.640	54.000000
0.604217	0.640	-681.000000
0.614883	0.640	72.000000
0.625550	0.640	1,613.000000
0.636217	0.640	2,395.000000
0.646883	0.640	1,791.000000
0.657550	0.640	645.000000
0.668217	0.640	312.000000
0.678883	0.640	1,339.000000
0.689550	0.640	2,644.000000
0.700217	0.640	2,267.000000
0.710883	0.640	39.000000
0.721550	0.640	-1,757.000000
0.732217	0.640	-1,333.000000
0.742883	0.640	705.000000
0.753550	0.640	2,254.000000
0.764217	0.640	1,852.000000
0.774883	0.640	364.000000
0.785550	0.640	-450.000000
0.796217	0.640	-444.000000
0.806883	0.640	-323.000000
0.817550	0.640	-209.000000
0.828217	0.640	-222.000000
0.838883	0.640	-628.000000
0.849550	0.640	-1,303.000000
0.860217	0.640	-1,773.000000
0.870883	0.640	-1,378.000000
0.881550	0.640	-166.000000
0.892217	0.640	609.000000
0.902883	0.640	205.000000
0.913550	0.640	-520.000000
0.924217	0.640	-520.000000
0.934883	0.640	-197.000000
0.945550	0.640	-748.000000
0.956217	0.640	-1,632.000000
0.966883	0.640	-871.000000
0.977550	0.640	1,141.000000
0.988217	0.640	1,829.000000
0.998883	0.640	913.000000
1.009550	0.640	237.000000
1.020217	0.640	333.000000
1.030883	0.640	512.000000
1.041550	0.640	336.000000
1.052217	0.640	150.000000
1.062883	0.640	647.000000
1.073550	0.640	1,404.000000
1.084217	0.640	1,089.000000
1.094883	0.640	-121.000000
1.105550	0.640	-303.000000
1.116217	0.640	830.000000
1.126883	0.640	1,735.000000
1.137550	0.640	2,525.000000
1.148217	0.640	3,543.000000
1.158883	0.640	3,321.000000
1.169550	0.640	2,065.000000
1.180217	0.640	1,886.000000
1.190883	0.640	2,782.000000
1.201550	0.640	3,274.000000
1.212217	0.640	3,201.000000
1.222883	0.640	3,104.000000
1.233550	0.640	2,606.000000
1.244217	0.640	936.000000
1.254883	0.640	-968.000000
1.265550	0.640	-1,297.000000
1.276217	0.640	-599.000000
1.286883	0.640	-458.000000
1.297550	0.640	-463.000000
1.308217	0.640	456.000000
1.318883	0.640	1,897.000000
1.329550	0.640	2,422.000000
1.340217	0.640	1,667.000000
1.350883	0.640	1,263.000000
1.361550	0.640	2,137.000000
1.372217	0.640	2,686.000000
1.382883	0.640	1,837.000000
1.393550	0.640	1,263.000000
1.404217	0.640	1,912.000000
1.414883	0.640	2,004.000000
1.425550	0.640	586.000000
1.436217	0.640	-617.000000
1.446883	0.640	256.000000
1.457550	0.640	1,992.000000
1.468217	0.640	1,828.000000
1.478883	0.640	410.000000
1.489550	0.640	385.000000
1.500217	0.640	1,635.000000
1.510883	0.640	2,111.000000
1.521550	0.640	1,117.000000
1.532217	0.640	-188.000000
1.542883	0.640	-364.000000
1.553550	0.640	1,260.000000
1.564217	0.640	3,481.000000
1.574883	0.640	3,901.000000
1.585550	0.640	2,221.000000
1.596217	0.640	395.000000
1.606883	0.640	-62.000000
1.617550	0.640	718.000000
1.628217	0.640	1,492.000000
1.638883	0.640	1,453.000000
1.649550	0.640	1,231.000000
1.660217	0.640	1,719.000000
1.670883	0.640	2,521.000000
1.681550	0.640	2,814.000000
1.692217	0.640	2,420.000000
1.702883	0.640	1,525.000000
1.713550	0.640	901.000000
1.724217	0.640	873.000000
1.734883	0.640	775.000000
1.745550	0.640	971.000000
1.756217	0.640	2,058.000000
1.766883	0.640	2,796.000000
1.777550	0.640	2,238.000000
1.788217	0.640	1,423.000000
1.798883	0.640	1,154.000000
1.809550	0.640	867.000000
1.820217	0.640	223.000000
1.830883	0.640	-195.000000
1.841550	0.640	88.000000
1.852217	0.640	752.000000
1.862883	0.640	1,382.000000
1.873550	0.640	1,690.000000
1.884217	0.640	1,026.000000
1.894883	0.640	-459.000000
1.905550	0.640	-889.000000
1.916217	0.640	771.000000
1.926883	0.640	2,789.000000
1.937550	0.640	3,289.000000
1.948217	0.640	2,667.000000
1.958883	0.640	2,236.000000
1.969550	0.640	2,442.000000
1.980217	0.640	2,843.000000
1.990883	0.640	2,554.000000
2.001550	0.640	1,639.000000
2.012217	0.640	1,497.000000
2.022883	0.640	2,299.000000
2.033550	0.640	2,751.000000
2.044217	0.640	2,165.000000
2.054883	0.640	1,119.000000
2.065550	0.640	804.000000
2.076217	0.640	864.000000
2.086883	0.640	63.000000
2.097550	0.640	-841.000000
2.108217	0.640	-471.000000
2.118883	0.640	810.000000
2.129550	0.640	1,591.000000
2.140217	0.640	1,356.000000
2.150883	0.640	1,106.000000
2.161550	0.640	1,516.000000
2.172217	0.640	1,877.000000
2.182883	0.640	1,666.000000
2.193550	0.640	1,465.000000
2.204217	0.640	1,597.000000
2.214883	0.640	1,378.000000
2.225550	0.640	784.000000
2.236217	0.640	1,252.000000
2.246883	0.640	2,948.000000
2.257550	0.640	3,958.000000
2.268217	0.640	3,478.000000
2.278883	0.640	2,348.000000
2.289550	0.640	1,326.000000
2.300217	0.640	714.000000
2.310883	0.640	462.000000
2.321550	0.640	115.000000
2.332217	0.640	-1,048.000000
2.342883	0.640	-2,531.000000
2.353550	0.640	-2,389.000000
2.364217	0.640	-330.000000
2.374883	0.640	1,264.000000
2.385550	0.640	655.000000
2.396217	0.640	-926.000000
2.406883	0.640	-1,223.000000
2.417550	0.640	83.000000
2.428217	0.640	1,255.000000
2.438883	0.640	598.000000
2.449550	0.640	-1,229.000000
2.460217	0.640	-1,661.000000
2.470883	0.640	-146.000000
2.481550	0.640	1,109.000000
2.492217	0.640	1,076.000000
2.502883	0.640	659.000000
2.513550	0.640	122.000000
2.524217	0.640	-442.000000
2.534883	0.640	167.000000
2.545550	0.640	2,178.000000
2.556217	0.640	3,482.000000
2.566883	0.640	2,361.000000
2.577550	0.640	195.000000
2.588217	0.640	-265.000000
2.598883	0.640	1,252.000000
2.609550	0.640	2,371.000000
2.620217	0.640	1,888.000000
2.630883	0.640	799.000000
2.641550	0.640	-126.000000
2.652217	0.640	-765.000000
2.662883	0.640	-779.000000
2.673550	0.640	-138.000000
2.684217	0.640	554.000000
2.694883	0.640	1,348.000000
2.705550	0.640	3,327.000000
2.716217	0.640	6,498.000000
2.726883	0.640	8,708.000000
2.737550	0.640	7,967.000000
2.748217	0.640	5,405.000000
2.758883	0.640	3,984.000000
2.769550	0.640	3,849.000000
2.780217	0.640	2,931.000000
2.790883	0.640	1,664.000000
2.801550	0.640	1,586.000000
2.812217	0.640	1,757.000000
2.822883	0.640	951.000000
2.833550	0.640	191.000000
2.844217	0.640	581.000000
2.854883	0.640	883.000000
2.865550	0.640	-258.000000
2.876217	0.640	-1,440.000000
2.886883	0.640	-1,021.000000
2.897550	0.640	-55.000000
2.908217	0.640	334.000000
2.918883	0.640	873.000000
2.929550	0.640	1,454.000000
2.940217	0.640	1,330.000000
2.950883	0.640	1,273.000000
2.961550	0.640	1,602.000000
2.972217	0.640	2,046.000000
2.982883	0.640	3,194.000000
2.993550	0.640	5,074.000000
3.004217	0.640	8,310.000000
3.014883	0.640	14,972.000000
3.025550	0.640	26,907.000000
3.036217	0.640	46,826.000000
3.046883	0.640	80,083.000000
3.057550	0.640	138,405.000000
3.068217	0.640	247,531.000000
3.078883	0.640	452,495.000000
3.089550	0.640	810,764.000000
3.100217	0.640	1,363,837.000000
3.110883	0.640	2,091,469.000000
3.121550	0.640	2,874,199.000000
3.132217	0.640	3,518,687.000000
3.142883	0.640	3,859,656.000000
3.153550	0.640	3,850,646.000000
3.164217	0.640	3,571,269.000000
3.174883	0.640	3,168,191.000000
3.185550	0.640	2,778,757.000000
3.196217	0.640	2,477,060.000000
3.206883	0.640	2,268,033.000000
3.217550	0.640	2,125,783.000000
3.228217	0.640	2,026,002.000000
3.238883	0.640	1,948,951.000000
3.249550	0.640	1,877,480.000000
3.260217	0.640	1,795,297.000000
3.270883	0.640	1,682,653.000000
3.281550	0.640	1,523,107.000000
3.292217	0.640	1,322,918.000000
3.302883	0.640	1,107,014.000000
3.313550	0.640	893,306.000000
3.324217	0.640	691,049.000000
3.334883	0.640	509,851.000000
3.345550	0.640	358,787.000000
3.356217	0.640	244,113.000000
3.366883	0.640	163,615.000000
3.377550	0.640	108,553.000000
3.388217	0.640	72,403.000000
3.398883	0.640	50,121.000000
3.409550	0.640	35,796.000000
3.420217	0.640	25,391.000000
3.430883	0.640	17,675.000000
3.441550	0.640	12,502.000000
3.452217	0.640	9,149.000000
3.462883	0.640	6,691.000000
3.473550	0.640	4,975.000000
3.484217	0.640	3,991.000000
3.494883	0.640	3,980.000000
3.505550	0.640	4,901.000000
3.516217	0.640	4,996.000000
3.526883	0.640	3,351.000000
3.537550	0.640	1,750.000000
3.548217	0.640	1,215.000000
3.558883	0.640	1,123.000000
3.569550	0.640	1,495.000000
3.580217	0.640	2,388.000000
3.590883	0.640	3,347.000000
3.601550	0.640	4,347.000000
3.612217	0.640	5,023.000000
3.622883	0.640	4,469.000000
3.633550	0.640	3,241.000000
3.644217	0.640	2,711.000000
3.654883	0.640	2,715.000000
3.665550	0.640	2,530.000000
3.676217	0.640	1,871.000000
3.686883	0.640	969.000000
3.697550	0.640	856.000000
3.708217	0.640	1,721.000000
3.718883	0.640	2,821.000000
3.729550	0.640	3,802.000000
3.740217	0.640	4,025.000000
3.750883	0.640	3,236.000000
3.761550	0.640	2,507.000000
3.772217	0.640	2,574.000000
3.782883	0.640	3,223.000000
3.793550	0.640	4,139.000000
3.804217	0.640	5,215.000000
3.814883	0.640	6,658.000000
3.825550	0.640	8,504.000000
3.836217	0.640	10,316.000000
3.846883	0.640	12,090.000000
3.857550	0.640	13,785.000000
3.868217	0.640	14,030.000000
3.878883	0.640	12,654.000000
3.889550	0.640	12,104.000000
3.900217	0.640	13,237.000000
3.910883	0.640	13,843.000000
3.921550	0.640	12,219.000000
3.932217	0.640	9,447.000000
3.942883	0.640	7,631.000000
3.953550	0.640	6,699.000000
3.964217	0.640	5,281.000000
3.974883	0.640	3,605.000000
3.985550	0.640	2,822.000000
3.996217	0.640	3,077.000000
4.006883	0.640	3,135.000000
4.017550	0.640	1,817.000000
4.028217	0.640	164.000000
4.038883	0.640	35.000000
4.049550	0.640	1,253.000000
4.060217	0.640	2,505.000000
4.070883	0.640	3,092.000000
4.081550	0.640	3,370.000000
4.092217	0.640	4,060.000000
4.102883	0.640	4,769.000000
4.113550	0.640	4,571.000000
4.124217	0.640	3,643.000000
4.134883	0.640	3,202.000000
4.145550	0.640	3,916.000000
4.156217	0.640	4,954.000000
4.166883	0.640	5,033.000000
4.177550	0.640	4,053.000000
4.188217	0.640	3,274.000000
4.198883	0.640	3,053.000000
4.209550	0.640	2,425.000000
4.220217	0.640	1,974.000000
4.230883	0.640	2,911.000000
4.241550	0.640	4,093.000000
4.252217	0.640	3,991.000000
4.262883	0.640	3,428.000000
4.273550	0.640	3,537.000000
4.284217	0.640	3,311.000000
4.294883	0.640	2,180.000000
4.305550	0.640	1,811.000000
4.316217	0.640	2,401.000000
4.326883	0.640	2,540.000000
4.337550	0.640	3,205.000000
4.348217	0.640	5,284.000000
4.358883	0.640	6,423.000000
4.369550	0.640	5,458.000000
4.380217	0.640	4,225.000000
4.390883	0.640	3,632.000000
4.401550	0.640	3,400.000000
4.412217	0.640	3,821.000000
4.422883	0.640	4,608.000000
4.433550	0.640	4,632.000000
4.444217	0.640	4,051.000000
4.454883	0.640	4,118.000000
4.465550	0.640	4,735.000000
4.476217	0.640	4,569.000000
4.486883	0.640	3,493.000000
4.497550	0.640	3,199.000000
4.508217	0.640	4,537.000000
4.518883	0.640	6,054.000000
4.529550	0.640	6,590.000000
4.540217	0.640	6,992.000000
4.550883	0.640	7,898.000000
4.561550	0.640	8,797.000000
4.572217	0.640	10,284.000000
4.582883	0.640	13,859.000000
4.593550	0.640	20,555.000000
4.604217	0.640	32,900.000000
4.614883	0.640	55,860.000000
4.625550	0.640	94,996.000000
4.636217	0.640	157,644.000000
4.646883	0.640	259,428.000000
4.657550	0.640	432,938.000000
4.668217	0.640	742,731.000000
4.678883	0.640	1,315,399.000000
4.689550	0.640	2,331,360.000000
4.700217	0.640	3,886,606.000000
4.710883	0.640	5,771,746.000000
4.721550	0.640	7,385,624.000000
4.732217	0.640	7,992,964.000000
4.742883	0.640	7,245,185.000000
4.753550	0.640	5,495,021.000000
4.764217	0.640	3,536,971.000000
4.774883	0.640	2,021,689.000000
4.785550	0.640	1,121,169.000000
4.796217	0.640	659,833.000000
4.806883	0.640	416,344.000000
4.817550	0.640	269,057.000000
4.828217	0.640	173,253.000000
4.838883	0.640	110,406.000000
4.849550	0.640	69,159.000000
4.860217	0.640	42,899.000000
4.870883	0.640	27,339.000000
4.881550	0.640	18,241.000000
4.892217	0.640	12,702.000000
4.902883	0.640	9,868.000000
4.913550	0.640	8,387.000000
4.924217	0.640	6,790.000000
4.934883	0.640	5,823.000000
4.945550	0.640	6,133.000000
4.956217	0.640	6,759.000000
4.966883	0.640	7,317.000000
4.977550	0.640	7,696.000000
4.988217	0.640	6,914.000000
4.998883	0.640	4,971.000000
5.009550	0.640	3,681.000000
5.020217	0.640	4,240.000000
5.030883	0.640	5,267.000000
5.041550	0.640	4,798.000000
5.052217	0.640	3,603.000000
5.062883	0.640	3,704.000000
5.073550	0.640	4,355.000000
5.084217	0.640	3,465.000000
5.094883	0.640	1,584.000000
5.105550	0.640	1,124.000000
5.116217	0.640	2,631.000000
5.126883	0.640	3,892.000000
5.137550	0.640	3,630.000000
5.148217	0.640	3,464.000000
5.158883	0.640	4,226.000000
5.169550	0.640	4,662.000000
5.180217	0.640	4,747.000000
5.190883	0.640	5,412.000000
5.201550	0.640	6,223.000000
5.212217	0.640	6,282.000000
5.222883	0.640	5,369.000000
5.233550	0.640	4,010.000000
5.244217	0.640	3,487.000000
5.254883	0.640	4,354.000000
5.265550	0.640	5,277.000000
5.276267	0.643	5,135.000000
5.286883	0.637	4,301.000000
5.297550	0.640	3,324.000000
5.308217	0.640	2,788.000000
5.318883	0.640	3,083.000000
5.329550	0.640	3,447.000000
5.340217	0.640	3,348.000000
5.350883	0.640	3,755.000000
5.361550	0.640	5,506.000000
5.372217	0.640	7,248.000000
5.382883	0.640	6,865.000000
5.393550	0.640	5,379.000000
5.404217	0.640	5,264.000000
5.414883	0.640	5,743.000000
5.425550	0.640	4,979.000000
5.436217	0.640	3,608.000000
5.446883	0.640	3,378.000000
5.457550	0.640	4,769.000000
5.468217	0.640	6,548.000000
5.478883	0.640	7,765.000000
5.489550	0.640	9,210.000000
5.500217	0.640	11,578.000000
5.510883	0.640	14,561.000000
5.521550	0.640	19,443.000000
5.532217	0.640	29,030.000000
5.542883	0.640	43,846.000000
5.553550	0.640	60,950.000000
5.564217	0.640	75,623.000000
5.574883	0.640	85,064.000000
5.585550	0.640	89,294.000000
5.596217	0.640	86,938.000000
5.606883	0.640	77,454.000000
5.617550	0.640	65,229.000000
5.628217	0.640	54,641.000000
5.638883	0.640	45,312.000000
5.649550	0.640	34,799.000000
5.660217	0.640	24,059.000000
5.670883	0.640	16,677.000000
5.681550	0.640	13,378.000000
5.692217	0.640	11,497.000000
5.702883	0.640	8,763.000000
5.713550	0.640	6,116.000000
5.724217	0.640	5,502.000000
5.734883	0.640	5,881.000000
5.745550	0.640	5,657.000000
5.756217	0.640	5,735.000000
5.766883	0.640	6,594.000000
5.777550	0.640	6,730.000000
5.788217	0.640	5,373.000000
5.798883	0.640	3,761.000000
5.809550	0.640	3,302.000000
5.820217	0.640	3,611.000000
5.830883	0.640	3,736.000000
5.841550	0.640	4,083.000000
5.852217	0.640	4,782.000000
5.862883	0.640	5,013.000000
5.873550	0.640	5,171.000000
5.884217	0.640	6,187.000000
5.894883	0.640	7,239.000000
5.905550	0.640	6,662.000000
5.916217	0.640	4,810.000000
5.926883	0.640	3,937.000000
5.937550	0.640	4,915.000000
5.948217	0.640	6,480.000000
5.958883	0.640	7,167.000000
5.969550	0.640	6,306.000000
5.980217	0.640	4,419.000000
5.990883	0.640	3,296.000000
6.001550	0.640	4,217.000000
6.012217	0.640	6,005.000000
6.022883	0.640	7,008.000000
6.033550	0.640	7,560.000000
6.044217	0.640	8,173.000000
6.054883	0.640	8,093.000000
6.065550	0.640	7,070.000000
6.076217	0.640	6,351.000000
6.086883	0.640	6,788.000000
6.097550	0.640	7,617.000000
6.108217	0.640	8,315.000000
6.118883	0.640	9,709.000000
6.129550	0.640	12,894.000000
6.140217	0.640	18,109.000000
6.150883	0.640	24,010.000000
6.161550	0.640	27,860.000000
6.172217	0.640	27,607.000000
6.182883	0.640	24,386.000000
6.193550	0.640	20,983.000000
6.204217	0.640	18,240.000000
6.214883	0.640	15,678.000000
6.225550	0.640	13,056.000000
6.236217	0.640	10,081.000000
