File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/234.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_2p5ug_mL_2
Injection Number	49
Position	RB6
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	21-03-2018
Injection Time	15:47:10
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001550
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-2,980.000000
Signal Max.	68,029,950.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017550	0.820	0.000000
0.028217	0.640	0.000000
0.038883	0.640	-59.000000
0.049550	0.640	164.000000
0.060217	0.640	1,292.000000
0.070883	0.640	3,121.000000
0.081550	0.640	4,174.000000
0.092217	0.640	3,870.000000
0.102883	0.640	3,232.000000
0.113550	0.640	2,746.000000
0.124217	0.640	2,007.000000
0.134883	0.640	1,202.000000
0.145550	0.640	1,205.000000
0.156217	0.640	2,094.000000
0.166883	0.640	2,640.000000
0.177550	0.640	2,042.000000
0.188217	0.640	1,261.000000
0.198883	0.640	1,769.000000
0.209550	0.640	3,235.000000
0.220217	0.640	3,958.000000
0.230883	0.640	3,437.000000
0.241550	0.640	2,378.000000
0.252217	0.640	1,278.000000
0.262883	0.640	414.000000
0.273550	0.640	143.000000
0.284217	0.640	608.000000
0.294883	0.640	1,250.000000
0.305550	0.640	1,034.000000
0.316217	0.640	-180.000000
0.326883	0.640	-856.000000
0.337550	0.640	-202.000000
0.348217	0.640	462.000000
0.358883	0.640	703.000000
0.369550	0.640	1,241.000000
0.380217	0.640	1,661.000000
0.390883	0.640	1,510.000000
0.401550	0.640	1,285.000000
0.412217	0.640	1,038.000000
0.422883	0.640	564.000000
0.433550	0.640	386.000000
0.444217	0.640	468.000000
0.454883	0.640	199.000000
0.465550	0.640	304.000000
0.476217	0.640	1,272.000000
0.486883	0.640	1,689.000000
0.497550	0.640	1,010.000000
0.508217	0.640	499.000000
0.518883	0.640	529.000000
0.529550	0.640	315.000000
0.540217	0.640	274.000000
0.550883	0.640	1,721.000000
0.561550	0.640	3,682.000000
0.572217	0.640	3,811.000000
0.582883	0.640	2,352.000000
0.593550	0.640	1,330.000000
0.604217	0.640	1,635.000000
0.614883	0.640	2,543.000000
0.625550	0.640	2,567.000000
0.636217	0.640	1,297.000000
0.646883	0.640	-222.000000
0.657550	0.640	-1,162.000000
0.668217	0.640	-1,129.000000
0.678883	0.640	134.000000
0.689550	0.640	1,972.000000
0.700217	0.640	2,944.000000
0.710883	0.640	2,443.000000
0.721550	0.640	1,187.000000
0.732217	0.640	-104.000000
0.742883	0.640	-814.000000
0.753550	0.640	-688.000000
0.764217	0.640	-455.000000
0.774883	0.640	-116.000000
0.785550	0.640	779.000000
0.796217	0.640	1,303.000000
0.806883	0.640	970.000000
0.817550	0.640	833.000000
0.828217	0.640	1,340.000000
0.838883	0.640	1,909.000000
0.849550	0.640	2,523.000000
0.860217	0.640	3,489.000000
0.870883	0.640	4,016.000000
0.881550	0.640	2,877.000000
0.892217	0.640	371.000000
0.902883	0.640	-1,231.000000
0.913550	0.640	-132.000000
0.924217	0.640	2,194.000000
0.934883	0.640	2,780.000000
0.945550	0.640	1,428.000000
0.956217	0.640	259.000000
0.966883	0.640	359.000000
0.977550	0.640	1,264.000000
0.988217	0.640	1,935.000000
0.998883	0.640	1,859.000000
1.009550	0.640	1,782.000000
1.020217	0.640	2,305.000000
1.030883	0.640	2,207.000000
1.041550	0.640	212.000000
1.052217	0.640	-1,933.000000
1.062883	0.640	-1,513.000000
1.073550	0.640	453.000000
1.084217	0.640	926.000000
1.094883	0.640	204.000000
1.105550	0.640	51.000000
1.116217	0.640	-443.000000
1.126883	0.640	-1,644.000000
1.137550	0.640	-1,785.000000
1.148217	0.640	-288.000000
1.158883	0.640	1,999.000000
1.169550	0.640	3,721.000000
1.180217	0.640	3,925.000000
1.190883	0.640	3,645.000000
1.201550	0.640	4,027.000000
1.212217	0.640	3,883.000000
1.222883	0.640	2,135.000000
1.233550	0.640	340.000000
1.244217	0.640	197.000000
1.254883	0.640	1,244.000000
1.265550	0.640	2,146.000000
1.276217	0.640	2,008.000000
1.286883	0.640	1,040.000000
1.297550	0.640	424.000000
1.308217	0.640	686.000000
1.318883	0.640	845.000000
1.329550	0.640	-75.000000
1.340217	0.640	-1,029.000000
1.350883	0.640	-368.000000
1.361550	0.640	1,262.000000
1.372217	0.640	1,920.000000
1.382883	0.640	1,115.000000
1.393550	0.640	12.000000
1.404217	0.640	-483.000000
1.414883	0.640	-159.000000
1.425550	0.640	1,038.000000
1.436217	0.640	1,863.000000
1.446883	0.640	1,031.000000
1.457550	0.640	-255.000000
1.468217	0.640	-429.000000
1.478883	0.640	91.000000
1.489550	0.640	56.000000
1.500217	0.640	-524.000000
1.510883	0.640	-275.000000
1.521550	0.640	760.000000
1.532217	0.640	1,067.000000
1.542883	0.640	677.000000
1.553550	0.640	490.000000
1.564217	0.640	592.000000
1.574883	0.640	946.000000
1.585550	0.640	1,247.000000
1.596217	0.640	1,025.000000
1.606883	0.640	1,013.000000
1.617550	0.640	2,012.000000
1.628217	0.640	3,098.000000
1.638883	0.640	3,226.000000
1.649550	0.640	2,587.000000
1.660217	0.640	1,642.000000
1.670883	0.640	965.000000
1.681550	0.640	758.000000
1.692217	0.640	626.000000
1.702883	0.640	1,114.000000
1.713550	0.640	2,671.000000
1.724217	0.640	3,720.000000
1.734883	0.640	2,843.000000
1.745550	0.640	1,293.000000
1.756217	0.640	869.000000
1.766883	0.640	1,406.000000
1.777550	0.640	2,281.000000
1.788217	0.640	3,408.000000
1.798883	0.640	4,140.000000
1.809550	0.640	3,782.000000
1.820217	0.640	2,675.000000
1.830883	0.640	1,380.000000
1.841550	0.640	340.000000
1.852217	0.640	114.000000
1.862883	0.640	200.000000
1.873550	0.640	203.000000
1.884217	0.640	543.000000
1.894883	0.640	613.000000
1.905550	0.640	479.000000
1.916217	0.640	1,424.000000
1.926883	0.640	2,650.000000
1.937550	0.640	2,364.000000
1.948217	0.640	1,244.000000
1.958883	0.640	587.000000
1.969550	0.640	-299.000000
1.980217	0.640	-1,238.000000
1.990883	0.640	-645.000000
2.001550	0.640	698.000000
2.012217	0.640	1,123.000000
2.022883	0.640	1,442.000000
2.033550	0.640	2,395.000000
2.044217	0.640	2,397.000000
2.054883	0.640	806.000000
2.065550	0.640	-100.000000
2.076217	0.640	1,098.000000
2.086883	0.640	2,865.000000
2.097550	0.640	3,850.000000
2.108217	0.640	4,010.000000
2.118883	0.640	3,491.000000
2.129550	0.640	2,875.000000
2.140217	0.640	2,232.000000
2.150883	0.640	1,034.000000
2.161550	0.640	-40.000000
2.172217	0.640	-138.000000
2.182883	0.640	558.000000
2.193550	0.640	1,848.000000
2.204217	0.640	3,177.000000
2.214883	0.640	3,549.000000
2.225550	0.640	2,957.000000
2.236217	0.640	2,481.000000
2.246883	0.640	2,945.000000
2.257550	0.640	3,843.000000
2.268217	0.640	3,898.000000
2.278883	0.640	2,766.000000
2.289550	0.640	1,419.000000
2.300217	0.640	628.000000
2.310883	0.640	248.000000
2.321550	0.640	168.000000
2.332217	0.640	422.000000
2.342883	0.640	874.000000
2.353550	0.640	1,393.000000
2.364217	0.640	1,577.000000
2.374883	0.640	1,150.000000
2.385550	0.640	449.000000
2.396217	0.640	-91.000000
2.406883	0.640	-213.000000
2.417550	0.640	132.000000
2.428217	0.640	639.000000
2.438883	0.640	787.000000
2.449550	0.640	628.000000
2.460217	0.640	651.000000
2.470883	0.640	415.000000
2.481550	0.640	-176.000000
2.492217	0.640	160.000000
2.502883	0.640	974.000000
2.513550	0.640	752.000000
2.524217	0.640	455.000000
2.534883	0.640	1,017.000000
2.545550	0.640	1,404.000000
2.556217	0.640	1,610.000000
2.566883	0.640	2,265.000000
2.577550	0.640	2,470.000000
2.588217	0.640	2,186.000000
2.598883	0.640	3,030.000000
2.609550	0.640	4,138.000000
2.620217	0.640	2,752.000000
2.630883	0.640	-289.000000
2.641550	0.640	-1,374.000000
2.652217	0.640	128.000000
2.662883	0.640	1,458.000000
2.673550	0.640	1,112.000000
2.684217	0.640	459.000000
2.694883	0.640	523.000000
2.705550	0.640	701.000000
2.716217	0.640	1,830.000000
2.726883	0.640	5,298.000000
2.737550	0.640	8,391.000000
2.748217	0.640	7,692.000000
2.758883	0.640	4,850.000000
2.769550	0.640	3,054.000000
2.780217	0.640	2,923.000000
2.790883	0.640	3,303.000000
2.801550	0.640	2,580.000000
2.812217	0.640	1,059.000000
2.822883	0.640	871.000000
2.833550	0.640	1,878.000000
2.844217	0.640	1,958.000000
2.854883	0.640	1,823.000000
2.865550	0.640	3,690.000000
2.876217	0.640	6,004.000000
2.886883	0.640	5,600.000000
2.897550	0.640	2,695.000000
2.908217	0.640	-91.000000
2.918883	0.640	-1,338.000000
2.929550	0.640	-1,569.000000
2.940217	0.640	-1,059.000000
2.950883	0.640	136.000000
2.961550	0.640	511.000000
2.972217	0.640	-226.000000
2.982883	0.640	216.000000
2.993550	0.640	2,758.000000
3.004217	0.640	5,766.000000
3.014883	0.640	7,534.000000
3.025550	0.640	8,573.000000
3.036217	0.640	12,100.000000
3.046883	0.640	20,746.000000
3.057550	0.640	35,415.000000
3.068217	0.640	59,636.000000
3.078883	0.640	104,297.000000
3.089550	0.640	189,619.000000
3.100217	0.640	339,385.000000
3.110883	0.640	572,604.000000
3.121550	0.640	894,845.000000
3.132217	0.640	1,273,502.000000
3.142883	0.640	1,624,106.000000
3.153550	0.640	1,849,215.000000
3.164217	0.640	1,896,345.000000
3.174883	0.640	1,784,846.000000
3.185550	0.640	1,590,697.000000
3.196217	0.640	1,396,046.000000
3.206883	0.640	1,241,881.000000
3.217550	0.640	1,127,678.000000
3.228217	0.640	1,044,887.000000
3.238883	0.640	993,690.000000
3.249550	0.640	967,227.000000
3.260217	0.640	941,489.000000
3.270883	0.640	895,930.000000
3.281550	0.640	830,507.000000
3.292217	0.640	753,622.000000
3.302883	0.640	667,368.000000
3.313550	0.640	569,771.000000
3.324217	0.640	463,868.000000
3.334883	0.640	360,024.000000
3.345550	0.640	268,365.000000
3.356217	0.640	192,527.000000
3.366883	0.640	132,305.000000
3.377550	0.640	87,143.000000
3.388217	0.640	56,320.000000
3.398883	0.640	37,873.000000
3.409550	0.640	27,224.000000
3.420217	0.640	19,638.000000
3.430883	0.640	13,792.000000
3.441550	0.640	10,515.000000
3.452217	0.640	9,096.000000
3.462883	0.640	7,104.000000
3.473550	0.640	4,197.000000
3.484217	0.640	2,057.000000
3.494883	0.640	859.000000
3.505550	0.640	138.000000
3.516217	0.640	497.000000
3.526883	0.640	1,541.000000
3.537550	0.640	1,716.000000
3.548217	0.640	1,304.000000
3.558883	0.640	1,910.000000
3.569550	0.640	3,322.000000
3.580217	0.640	4,289.000000
3.590883	0.640	4,640.000000
3.601550	0.640	4,201.000000
3.612217	0.640	2,862.000000
3.622883	0.640	1,993.000000
3.633550	0.640	2,608.000000
3.644217	0.640	3,622.000000
3.654883	0.640	3,881.000000
3.665550	0.640	4,003.000000
3.676217	0.640	4,349.000000
3.686883	0.640	3,937.000000
3.697550	0.640	3,016.000000
3.708217	0.640	2,565.000000
3.718883	0.640	2,064.000000
3.729550	0.640	1,271.000000
3.740217	0.640	1,001.000000
3.750883	0.640	1,575.000000
3.761550	0.640	2,634.000000
3.772217	0.640	3,019.000000
3.782883	0.640	2,421.000000
3.793550	0.640	2,799.000000
3.804217	0.640	4,809.000000
3.814883	0.640	6,824.000000
3.825550	0.640	8,719.000000
3.836217	0.640	11,026.000000
3.846883	0.640	12,774.000000
3.857550	0.640	13,744.000000
3.868217	0.640	14,643.000000
3.878883	0.640	15,149.000000
3.889550	0.640	14,839.000000
3.900217	0.640	13,881.000000
3.910883	0.640	12,179.000000
3.921550	0.640	9,939.000000
3.932217	0.640	7,942.000000
3.942883	0.640	6,690.000000
3.953550	0.640	6,171.000000
3.964217	0.640	5,872.000000
3.974883	0.640	5,185.000000
3.985550	0.640	4,058.000000
3.996217	0.640	2,934.000000
4.006883	0.640	1,899.000000
4.017550	0.640	1,260.000000
4.028217	0.640	1,956.000000
4.038883	0.640	3,435.000000
4.049550	0.640	4,368.000000
4.060217	0.640	4,278.000000
4.070883	0.640	3,029.000000
4.081550	0.640	1,981.000000
4.092217	0.640	2,326.000000
4.102883	0.640	2,655.000000
4.113550	0.640	2,011.000000
4.124217	0.640	1,316.000000
4.134883	0.640	1,471.000000
4.145550	0.640	2,627.000000
4.156217	0.640	3,818.000000
4.166883	0.640	3,754.000000
4.177550	0.640	2,556.000000
4.188217	0.640	1,395.000000
4.198883	0.640	1,338.000000
4.209550	0.640	2,686.000000
4.220217	0.640	4,062.000000
4.230883	0.640	3,758.000000
4.241550	0.640	2,117.000000
4.252217	0.640	388.000000
4.262883	0.640	-737.000000
4.273550	0.640	-517.000000
4.284217	0.640	755.000000
4.294883	0.640	1,389.000000
4.305550	0.640	1,139.000000
4.316217	0.640	1,381.000000
4.326883	0.640	2,666.000000
4.337550	0.640	4,313.000000
4.348217	0.640	5,191.000000
4.358883	0.640	4,931.000000
4.369550	0.640	4,407.000000
4.380217	0.640	4,120.000000
4.390883	0.640	3,483.000000
4.401550	0.640	2,801.000000
4.412217	0.640	3,249.000000
4.422883	0.640	4,077.000000
4.433550	0.640	3,428.000000
4.444217	0.640	1,811.000000
4.454883	0.640	1,451.000000
4.465550	0.640	2,357.000000
4.476217	0.640	2,595.000000
4.486883	0.640	1,975.000000
4.497550	0.640	2,032.000000
4.508217	0.640	3,450.000000
4.518883	0.640	4,806.000000
4.529550	0.640	4,928.000000
4.540217	0.640	5,414.000000
4.550883	0.640	7,195.000000
4.561550	0.640	8,909.000000
4.572217	0.640	10,265.000000
4.582883	0.640	12,139.000000
4.593550	0.640	15,153.000000
4.604217	0.640	19,864.000000
4.614883	0.640	28,047.000000
4.625550	0.640	43,277.000000
4.636217	0.640	68,928.000000
4.646883	0.640	110,228.000000
4.657550	0.640	179,268.000000
4.668217	0.640	298,804.000000
4.678883	0.640	517,315.000000
4.689550	0.640	919,214.000000
4.700217	0.640	1,579,131.000000
4.710883	0.640	2,458,572.000000
4.721550	0.640	3,324,975.000000
4.732217	0.640	3,815,551.000000
4.742883	0.640	3,673,119.000000
4.753550	0.640	2,957,547.000000
4.764217	0.640	2,008,882.000000
4.774883	0.640	1,191,748.000000
4.785550	0.640	666,669.000000
4.796217	0.640	385,908.000000
4.806883	0.640	241,582.000000
4.817550	0.640	159,979.000000
4.828217	0.640	104,885.000000
4.838883	0.640	65,236.000000
4.849550	0.640	40,832.000000
4.860217	0.640	27,980.000000
4.870883	0.640	20,366.000000
4.881550	0.640	14,572.000000
4.892217	0.640	10,392.000000
4.902883	0.640	8,146.000000
4.913550	0.640	6,748.000000
4.924217	0.640	5,664.000000
4.934883	0.640	5,612.000000
4.945550	0.640	5,891.000000
4.956217	0.640	4,749.000000
4.966883	0.640	2,718.000000
4.977550	0.640	2,352.000000
4.988217	0.640	3,988.000000
4.998883	0.640	5,197.000000
5.009550	0.640	5,081.000000
5.020217	0.640	5,002.000000
5.030883	0.640	5,619.000000
5.041550	0.640	6,253.000000
5.052217	0.640	6,063.000000
5.062883	0.640	5,129.000000
5.073550	0.640	4,481.000000
5.084217	0.640	4,649.000000
5.094883	0.640	5,404.000000
5.105550	0.640	5,893.000000
5.116217	0.640	4,687.000000
5.126883	0.640	2,434.000000
5.137550	0.640	1,812.000000
5.148217	0.640	3,124.000000
5.158883	0.640	4,076.000000
5.169550	0.640	3,742.000000
5.180217	0.640	3,417.000000
5.190883	0.640	3,814.000000
5.201550	0.640	4,182.000000
5.212217	0.640	4,582.000000
5.222883	0.640	5,734.000000
5.233550	0.640	6,721.000000
5.244217	0.640	6,543.000000
5.254883	0.640	5,844.000000
5.265550	0.640	4,890.000000
5.276217	0.640	3,639.000000
5.286883	0.640	3,490.000000
5.297550	0.640	4,965.000000
5.308217	0.640	5,914.000000
5.318883	0.640	4,986.000000
5.329550	0.640	3,437.000000
5.340217	0.640	2,537.000000
5.350883	0.640	2,389.000000
5.361550	0.640	2,800.000000
5.372217	0.640	3,776.000000
5.382883	0.640	5,120.000000
5.393550	0.640	5,982.000000
5.404217	0.640	5,601.000000
5.414883	0.640	4,668.000000
5.425550	0.640	4,550.000000
5.436217	0.640	4,923.000000
5.446883	0.640	4,923.000000
5.457550	0.640	5,394.000000
5.468217	0.640	6,588.000000
5.478883	0.640	7,158.000000
5.489550	0.640	7,192.000000
5.500217	0.640	8,395.000000
5.510883	0.640	12,193.000000
5.521550	0.640	19,004.000000
5.532217	0.640	27,591.000000
5.542883	0.640	37,208.000000
5.553550	0.640	49,949.000000
5.564217	0.640	66,475.000000
5.574883	0.640	81,860.000000
5.585550	0.640	90,358.000000
5.596217	0.640	91,634.000000
5.606883	0.640	87,777.000000
5.617550	0.640	78,223.000000
5.628217	0.640	63,362.000000
5.638883	0.640	47,779.000000
5.649550	0.640	35,193.000000
5.660217	0.640	25,786.000000
5.670883	0.640	18,950.000000
5.681550	0.640	13,668.000000
5.692217	0.640	8,738.000000
5.702883	0.640	4,935.000000
5.713550	0.640	4,177.000000
5.724217	0.640	5,882.000000
5.734883	0.640	6,603.000000
5.745550	0.640	5,110.000000
5.756217	0.640	4,172.000000
5.766883	0.640	4,919.000000
5.777550	0.640	5,361.000000
5.788217	0.640	5,250.000000
5.798883	0.640	5,726.000000
5.809550	0.640	5,840.000000
5.820217	0.640	4,590.000000
5.830883	0.640	3,709.000000
5.841550	0.640	4,841.000000
5.852217	0.640	6,196.000000
5.862883	0.640	5,770.000000
5.873550	0.640	4,935.000000
5.884217	0.640	4,821.000000
5.894883	0.640	4,018.000000
5.905550	0.640	2,407.000000
5.916217	0.640	2,509.000000
5.926883	0.640	5,209.000000
5.937550	0.640	7,532.000000
5.948217	0.640	7,681.000000
5.958883	0.640	7,690.000000
5.969550	0.640	8,272.000000
5.980217	0.640	7,886.000000
5.990883	0.640	6,766.000000
6.001550	0.640	6,203.000000
6.012217	0.640	6,281.000000
6.022883	0.640	6,939.000000
6.033550	0.640	8,098.000000
6.044217	0.640	8,130.000000
6.054883	0.640	6,244.000000
6.065550	0.640	4,964.000000
6.076217	0.640	5,954.000000
6.086883	0.640	7,221.000000
6.097550	0.640	7,455.000000
6.108217	0.640	8,228.000000
6.118883	0.640	10,037.000000
6.129550	0.640	11,283.000000
6.140217	0.640	12,403.000000
6.150883	0.640	15,359.000000
6.161550	0.640	19,151.000000
6.172217	0.640	21,040.000000
6.182883	0.640	20,339.000000
6.193550	0.640	18,194.000000
6.204217	0.640	15,515.000000
6.214883	0.640	12,478.000000
6.225550	0.640	9,908.000000
6.236217	0.640	8,620.000000
6.246883	0.640	7,300.000000
6.257550	0.640	5,126.000000
