File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/868.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_25ug_mL_1
Injection Number	10
Position	RC1
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	20-03-2018
Injection Time	15:46:48
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001550
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-6,585.000000
Signal Max.	73,405,350.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.637
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017550	0.820	0.000000
0.028217	0.640	0.000000
0.038883	0.640	-273.000000
0.049550	0.640	-901.000000
0.060217	0.640	-2,069.000000
0.070883	0.640	-3,331.000000
0.081550	0.640	-3,415.000000
0.092217	0.640	-2,445.000000
0.102883	0.640	-2,178.000000
0.113550	0.640	-2,896.000000
0.124217	0.640	-3,581.000000
0.134883	0.640	-3,880.000000
0.145550	0.640	-3,131.000000
0.156217	0.640	-902.000000
0.166883	0.640	865.000000
0.177550	0.640	484.000000
0.188217	0.640	-897.000000
0.198883	0.640	-2,302.000000
0.209550	0.640	-3,796.000000
0.220217	0.640	-4,416.000000
0.230883	0.640	-3,824.000000
0.241550	0.640	-3,964.000000
0.252217	0.640	-5,702.000000
0.262883	0.640	-6,585.000000
0.273550	0.640	-5,276.000000
0.284217	0.640	-4,007.000000
0.294883	0.640	-3,939.000000
0.305550	0.640	-3,559.000000
0.316217	0.640	-2,572.000000
0.326883	0.640	-2,310.000000
0.337550	0.640	-2,757.000000
0.348217	0.640	-3,038.000000
0.358883	0.640	-3,283.000000
0.369550	0.640	-3,605.000000
0.380217	0.640	-3,552.000000
0.390883	0.640	-3,391.000000
0.401550	0.640	-3,657.000000
0.412217	0.640	-4,051.000000
0.422883	0.640	-3,937.000000
0.433550	0.640	-3,122.000000
0.444217	0.640	-2,481.000000
0.454883	0.640	-2,872.000000
0.465550	0.640	-3,473.000000
0.476217	0.640	-3,455.000000
0.486883	0.640	-3,364.000000
0.497550	0.640	-3,539.000000
0.508217	0.640	-3,830.000000
0.518883	0.640	-4,503.000000
0.529550	0.640	-5,328.000000
0.540217	0.640	-4,975.000000
0.550883	0.640	-3,366.000000
0.561550	0.640	-3,011.000000
0.572217	0.640	-5,004.000000
0.582883	0.640	-6,374.000000
0.593550	0.640	-4,879.000000
0.604217	0.640	-2,613.000000
0.614883	0.640	-2,002.000000
0.625550	0.640	-2,343.000000
0.636217	0.640	-2,260.000000
0.646883	0.640	-1,953.000000
0.657550	0.640	-1,932.000000
0.668217	0.640	-2,346.000000
0.678883	0.640	-3,351.000000
0.689550	0.640	-4,560.000000
0.700217	0.640	-5,070.000000
0.710883	0.640	-4,455.000000
0.721550	0.640	-3,415.000000
0.732217	0.640	-3,049.000000
0.742883	0.640	-3,056.000000
0.753550	0.640	-2,388.000000
0.764217	0.640	-1,782.000000
0.774883	0.640	-2,603.000000
0.785550	0.640	-4,153.000000
0.796217	0.640	-5,021.000000
0.806883	0.640	-5,144.000000
0.817550	0.640	-4,704.000000
0.828217	0.640	-3,552.000000
0.838883	0.640	-2,708.000000
0.849550	0.640	-3,607.000000
0.860217	0.640	-5,567.000000
0.870883	0.640	-6,435.000000
0.881550	0.640	-5,533.000000
0.892217	0.640	-4,409.000000
0.902883	0.640	-4,570.000000
0.913550	0.640	-5,637.000000
0.924217	0.640	-5,990.000000
0.934883	0.640	-4,863.000000
0.945550	0.640	-3,547.000000
0.956217	0.640	-3,411.000000
0.966883	0.640	-3,528.000000
0.977550	0.640	-2,504.000000
0.988217	0.640	-1,099.000000
0.998883	0.640	-634.000000
1.009550	0.640	-888.000000
1.020217	0.640	-931.000000
1.030883	0.640	-623.000000
1.041550	0.640	-896.000000
1.052217	0.640	-2,195.000000
1.062883	0.640	-3,436.000000
1.073550	0.640	-3,760.000000
1.084217	0.640	-3,683.000000
1.094883	0.640	-3,524.000000
1.105550	0.640	-3,009.000000
1.116217	0.640	-2,628.000000
1.126883	0.640	-2,839.000000
1.137550	0.640	-2,904.000000
1.148217	0.640	-2,520.000000
1.158883	0.640	-2,733.000000
1.169550	0.640	-3,683.000000
1.180217	0.640	-3,840.000000
1.190883	0.640	-2,959.000000
1.201550	0.640	-2,765.000000
1.212217	0.640	-3,543.000000
1.222883	0.640	-3,596.000000
1.233550	0.640	-2,763.000000
1.244217	0.640	-2,743.000000
1.254883	0.640	-3,584.000000
1.265550	0.640	-3,557.000000
1.276217	0.640	-2,260.000000
1.286883	0.640	-986.000000
1.297550	0.640	-800.000000
1.308217	0.640	-1,410.000000
1.318883	0.640	-2,060.000000
1.329550	0.640	-3,082.000000
1.340217	0.640	-4,476.000000
1.350883	0.640	-4,757.000000
1.361550	0.640	-3,152.000000
1.372217	0.640	-853.000000
1.382883	0.640	-58.000000
1.393550	0.640	-1,459.000000
1.404217	0.640	-3,346.000000
1.414883	0.640	-4,470.000000
1.425550	0.640	-4,806.000000
1.436217	0.640	-4,123.000000
1.446883	0.640	-2,710.000000
1.457550	0.640	-1,607.000000
1.468217	0.640	-1,452.000000
1.478883	0.640	-2,411.000000
1.489550	0.640	-3,973.000000
1.500217	0.640	-4,868.000000
1.510883	0.640	-4,739.000000
1.521550	0.640	-4,423.000000
1.532217	0.640	-3,649.000000
1.542883	0.640	-1,740.000000
1.553550	0.640	-605.000000
1.564217	0.640	-1,974.000000
1.574883	0.640	-3,766.000000
1.585550	0.640	-3,475.000000
1.596217	0.640	-1,817.000000
1.606883	0.640	-1,017.000000
1.617550	0.640	-1,473.000000
1.628217	0.640	-1,713.000000
1.638883	0.640	-1,385.000000
1.649550	0.640	-1,825.000000
1.660217	0.640	-3,095.000000
1.670883	0.640	-3,362.000000
1.681550	0.640	-2,211.000000
1.692217	0.640	-1,367.000000
1.702883	0.640	-1,461.000000
1.713550	0.640	-1,637.000000
1.724217	0.640	-1,618.000000
1.734883	0.640	-1,442.000000
1.745550	0.640	-1,226.000000
1.756217	0.640	-1,509.000000
1.766883	0.640	-2,317.000000
1.777550	0.640	-2,959.000000
1.788217	0.640	-3,156.000000
1.798883	0.640	-3,691.000000
1.809550	0.640	-4,548.000000
1.820217	0.640	-4,087.000000
1.830883	0.640	-2,328.000000
1.841550	0.640	-1,157.000000
1.852217	0.640	-933.000000
1.862883	0.640	-958.000000
1.873550	0.640	-1,371.000000
1.884217	0.640	-2,288.000000
1.894883	0.640	-3,139.000000
1.905550	0.640	-3,447.000000
1.916217	0.640	-3,164.000000
1.926883	0.640	-2,096.000000
1.937550	0.640	-676.000000
1.948217	0.640	-580.000000
1.958883	0.640	-2,111.000000
1.969550	0.640	-3,762.000000
1.980217	0.640	-4,418.000000
1.990883	0.640	-3,905.000000
2.001550	0.640	-3,632.000000
2.012217	0.640	-4,551.000000
2.022883	0.640	-4,495.000000
2.033550	0.640	-2,245.000000
2.044217	0.640	-329.000000
2.054883	0.640	-661.000000
2.065550	0.640	-1,940.000000
2.076217	0.640	-2,296.000000
2.086883	0.640	-2,051.000000
2.097550	0.640	-2,273.000000
2.108217	0.640	-2,496.000000
2.118883	0.640	-2,168.000000
2.129550	0.640	-1,628.000000
2.140217	0.640	-1,428.000000
2.150883	0.640	-2,144.000000
2.161550	0.640	-3,325.000000
2.172217	0.640	-3,718.000000
2.182883	0.640	-3,435.000000
2.193550	0.640	-3,714.000000
2.204217	0.640	-3,899.000000
2.214883	0.640	-1,532.000000
2.225550	0.640	2,789.000000
2.236217	0.640	5,164.000000
2.246883	0.640	4,430.000000
2.257550	0.640	3,155.000000
2.268217	0.640	3,128.000000
2.278883	0.640	3,024.000000
2.289550	0.640	828.000000
2.300217	0.640	-2,183.000000
2.310883	0.640	-3,028.000000
2.321550	0.640	-1,712.000000
2.332217	0.640	-936.000000
2.342883	0.640	-2,003.000000
2.353550	0.640	-3,465.000000
2.364217	0.640	-3,865.000000
2.374883	0.640	-3,441.000000
2.385550	0.640	-2,989.000000
2.396217	0.640	-2,657.000000
2.406883	0.640	-2,290.000000
2.417550	0.640	-2,186.000000
2.428217	0.640	-2,512.000000
2.438883	0.640	-2,775.000000
2.449550	0.640	-2,503.000000
2.460217	0.640	-2,122.000000
2.470883	0.640	-2,106.000000
2.481550	0.640	-1,363.000000
2.492217	0.640	157.000000
2.502883	0.640	-134.000000
2.513550	0.640	-2,542.000000
2.524217	0.640	-3,917.000000
2.534883	0.640	-2,910.000000
2.545550	0.640	-1,412.000000
2.556217	0.640	-857.000000
2.566883	0.640	-782.000000
2.577550	0.640	-1,018.000000
2.588217	0.640	-1,736.000000
2.598883	0.640	-2,029.000000
2.609550	0.640	-1,881.000000
2.620217	0.640	-2,688.000000
2.630883	0.640	-3,790.000000
2.641550	0.640	-3,210.000000
2.652217	0.640	-1,618.000000
2.662883	0.640	-1,118.000000
2.673550	0.640	-1,648.000000
2.684217	0.640	-1,804.000000
2.694883	0.640	-1,146.000000
2.705550	0.640	1,170.000000
2.716217	0.640	7,230.000000
2.726883	0.640	15,422.000000
2.737550	0.640	19,480.000000
2.748217	0.640	17,369.000000
2.758883	0.640	13,514.000000
2.769550	0.640	10,464.000000
2.780217	0.640	6,896.000000
2.790883	0.640	3,179.000000
2.801550	0.640	1,600.000000
2.812217	0.640	1,315.000000
2.822883	0.640	-497.000000
2.833550	0.640	-2,775.000000
2.844217	0.640	-2,476.000000
2.854883	0.640	-692.000000
2.865550	0.640	-633.000000
2.876217	0.640	-2,598.000000
2.886883	0.640	-4,848.000000
2.897550	0.640	-5,821.000000
2.908217	0.640	-4,857.000000
2.918883	0.640	-2,888.000000
2.929550	0.640	-1,384.000000
2.940217	0.640	-479.000000
2.950883	0.640	288.000000
2.961550	0.640	905.000000
2.972217	0.640	2,734.000000
2.982883	0.640	8,291.000000
2.993550	0.640	18,882.000000
3.004217	0.640	37,380.000000
3.014883	0.640	70,259.000000
3.025550	0.640	123,883.000000
3.036217	0.640	206,212.000000
3.046883	0.640	336,640.000000
3.057550	0.640	559,103.000000
3.068217	0.640	963,022.000000
3.078883	0.640	1,711,450.000000
3.089550	0.640	3,055,210.000000
3.100217	0.640	5,285,949.000000
3.110883	0.640	8,567,983.000000
3.121550	0.640	12,667,101.000000
3.132217	0.640	16,804,967.000000
3.142883	0.640	19,908,489.000000
3.153550	0.640	21,177,178.000000
3.164217	0.640	20,545,208.000000
3.174883	0.640	18,643,291.000000
3.185550	0.640	16,330,979.000000
3.196217	0.640	14,258,781.000000
3.206883	0.640	12,707,154.000000
3.217550	0.640	11,660,580.000000
3.228217	0.640	10,989,881.000000
3.238883	0.640	10,548,965.000000
3.249550	0.640	10,170,403.000000
3.260217	0.640	9,723,259.000000
3.270883	0.640	9,169,702.000000
3.281550	0.640	8,481,126.000000
3.292217	0.640	7,596,289.000000
3.302883	0.640	6,520,687.000000
3.313550	0.640	5,352,016.000000
3.324217	0.640	4,203,343.000000
3.334883	0.640	3,163,172.000000
3.345550	0.640	2,285,124.000000
3.356217	0.640	1,584,735.000000
3.366883	0.640	1,057,410.000000
3.377550	0.640	686,932.000000
3.388217	0.640	441,167.000000
3.398883	0.640	282,996.000000
3.409550	0.640	183,818.000000
3.420217	0.640	122,223.000000
3.430883	0.640	82,278.000000
3.441550	0.640	55,138.000000
3.452217	0.640	37,215.000000
3.462883	0.640	26,614.000000
3.473550	0.640	20,229.000000
3.484217	0.640	14,834.000000
3.494883	0.640	10,094.000000
3.505550	0.640	7,502.000000
3.516217	0.640	6,433.000000
3.526883	0.640	4,624.000000
3.537550	0.640	2,603.000000
3.548217	0.640	2,483.000000
3.558883	0.640	3,551.000000
3.569550	0.640	3,530.000000
3.580217	0.640	2,166.000000
3.590883	0.640	898.000000
3.601550	0.640	454.000000
3.612217	0.640	757.000000
3.622883	0.640	1,459.000000
3.633550	0.640	1,732.000000
3.644217	0.640	1,336.000000
3.654883	0.640	795.000000
3.665550	0.640	233.000000
3.676217	0.640	-647.000000
3.686883	0.640	-1,957.000000
3.697550	0.640	-2,869.000000
3.708217	0.640	-2,276.000000
3.718883	0.640	-770.000000
3.729550	0.640	81.000000
3.740217	0.640	-157.000000
3.750883	0.640	-1,224.000000
3.761550	0.640	-2,400.000000
3.772217	0.640	-2,306.000000
3.782883	0.640	-1,086.000000
3.793550	0.640	1.000000
3.804217	0.640	1,277.000000
3.814883	0.640	3,192.000000
3.825550	0.640	4,650.000000
3.836217	0.640	5,348.000000
3.846883	0.640	6,994.000000
3.857550	0.640	9,636.000000
3.868217	0.640	10,473.000000
3.878883	0.640	9,357.000000
3.889550	0.640	8,900.000000
3.900217	0.640	9,037.000000
3.910883	0.640	8,757.000000
3.921550	0.640	8,486.000000
3.932217	0.640	7,473.000000
3.942883	0.640	4,802.000000
3.953550	0.640	1,938.000000
3.964217	0.640	854.000000
3.974883	0.640	1,202.000000
3.985550	0.640	1,139.000000
3.996217	0.640	154.000000
4.006883	0.640	-776.000000
4.017550	0.640	-816.000000
4.028217	0.640	-183.000000
4.038883	0.640	181.000000
4.049550	0.640	-219.000000
4.060217	0.640	-1,030.000000
4.070883	0.640	-1,369.000000
4.081550	0.640	-1,018.000000
4.092217	0.640	-792.000000
4.102883	0.640	-645.000000
4.113550	0.640	311.000000
4.124217	0.640	1,790.000000
4.134883	0.640	2,843.000000
4.145550	0.640	3,242.000000
4.156217	0.640	2,918.000000
4.166883	0.640	1,913.000000
4.177550	0.640	963.000000
4.188217	0.640	735.000000
4.198883	0.640	1,075.000000
4.209550	0.640	969.000000
4.220217	0.640	-164.000000
4.230883	0.640	-1,434.000000
4.241550	0.640	-1,838.000000
4.252217	0.640	-1,090.000000
4.262883	0.640	181.000000
4.273550	0.640	726.000000
4.284217	0.640	640.000000
4.294883	0.640	1,211.000000
4.305550	0.640	2,740.000000
4.316217	0.640	4,457.000000
4.326883	0.640	6,197.000000
4.337550	0.640	8,269.000000
4.348217	0.640	9,568.000000
4.358883	0.640	8,788.000000
4.369550	0.640	7,026.000000
4.380217	0.640	6,253.000000
4.390883	0.640	6,578.000000
4.401550	0.640	6,632.000000
4.412217	0.640	5,629.000000
4.422883	0.640	3,980.000000
4.433550	0.640	2,329.000000
4.444217	0.640	1,400.000000
4.454883	0.640	1,384.000000
4.465550	0.640	1,040.000000
4.476217	0.640	37.000000
4.486883	0.640	105.000000
4.497550	0.640	1,343.000000
4.508217	0.640	1,656.000000
4.518883	0.640	1,061.000000
4.529550	0.640	2,450.000000
4.540217	0.640	7,802.000000
4.550883	0.640	15,578.000000
4.561550	0.640	24,296.000000
4.572217	0.640	38,495.000000
4.582883	0.640	66,074.000000
4.593550	0.640	115,828.000000
4.604217	0.640	203,693.000000
4.614883	0.640	352,771.000000
4.625550	0.640	589,342.000000
4.636217	0.640	955,171.000000
4.646883	0.640	1,531,632.000000
4.657550	0.640	2,471,269.000000
4.668217	0.640	4,095,151.000000
4.678883	0.640	7,051,502.000000
4.689550	0.640	12,265,976.000000
4.700217	0.640	20,295,999.000000
4.710883	0.640	30,159,280.000000
4.721550	0.640	38,751,933.000000
4.732217	0.640	42,195,578.000000
4.742883	0.640	38,572,517.000000
4.753550	0.640	29,564,121.000000
4.764217	0.640	19,236,116.000000
4.774883	0.640	11,064,656.000000
4.785550	0.640	6,097,389.000000
4.796217	0.640	3,527,827.000000
4.806883	0.640	2,204,295.000000
4.817550	0.640	1,422,577.000000
4.828217	0.640	907,403.000000
4.838883	0.640	568,795.000000
4.849550	0.640	356,232.000000
4.860217	0.640	226,193.000000
4.870883	0.640	146,332.000000
4.881550	0.640	96,227.000000
4.892217	0.640	63,585.000000
4.902883	0.640	42,014.000000
4.913550	0.640	29,213.000000
4.924217	0.640	23,231.000000
4.934883	0.640	20,806.000000
4.945550	0.640	18,529.000000
4.956217	0.640	14,832.000000
4.966883	0.640	11,010.000000
4.977550	0.640	9,019.000000
4.988217	0.640	8,633.000000
4.998883	0.640	8,225.000000
5.009550	0.640	7,813.000000
5.020217	0.640	8,342.000000
5.030883	0.640	8,577.000000
5.041550	0.640	7,068.000000
5.052217	0.640	5,321.000000
5.062883	0.640	5,046.000000
5.073550	0.640	5,327.000000
5.084217	0.640	4,649.000000
5.094883	0.640	3,355.000000
5.105550	0.640	3,062.000000
5.116217	0.640	4,055.000000
5.126883	0.640	5,022.000000
5.137550	0.640	4,955.000000
5.148217	0.640	3,648.000000
5.158883	0.640	2,288.000000
5.169550	0.640	2,234.000000
5.180217	0.640	2,861.000000
5.190883	0.640	3,493.000000
5.201550	0.640	4,007.000000
5.212217	0.640	3,767.000000
5.222883	0.640	3,216.000000
5.233550	0.640	2,790.000000
5.244217	0.640	1,849.000000
5.254883	0.640	958.000000
5.265550	0.640	916.000000
5.276217	0.640	1,544.000000
5.286883	0.640	2,526.000000
5.297550	0.640	2,710.000000
5.308217	0.640	1,484.000000
5.318883	0.640	162.000000
5.329550	0.640	-126.000000
5.340217	0.640	806.000000
5.350883	0.640	2,388.000000
5.361550	0.640	3,146.000000
5.372217	0.640	2,369.000000
5.382883	0.640	1,105.000000
5.393550	0.640	1,020.000000
5.404217	0.640	2,534.000000
5.414883	0.640	3,752.000000
5.425550	0.640	3,160.000000
5.436217	0.640	2,638.000000
5.446883	0.640	3,734.000000
5.457550	0.640	4,314.000000
5.468217	0.640	3,020.000000
5.478883	0.640	2,080.000000
5.489550	0.640	3,558.000000
5.500217	0.640	6,427.000000
5.510883	0.640	9,446.000000
5.521550	0.640	14,152.000000
5.532217	0.640	22,200.000000
5.542883	0.640	33,808.000000
5.553550	0.640	49,410.000000
5.564217	0.640	67,536.000000
5.574883	0.640	82,899.000000
5.585550	0.640	90,500.000000
5.596217	0.640	89,106.000000
5.606883	0.640	81,378.000000
5.617550	0.640	71,915.000000
5.628217	0.640	62,638.000000
5.638883	0.640	52,538.000000
5.649550	0.640	41,215.000000
5.660217	0.640	29,672.000000
5.670883	0.640	20,012.000000
5.681550	0.640	13,493.000000
5.692217	0.640	9,045.000000
5.702883	0.640	5,945.000000
5.713550	0.640	4,907.000000
5.724217	0.640	5,694.000000
5.734883	0.640	6,803.000000
5.745550	0.640	6,861.000000
5.756217	0.640	5,359.000000
5.766883	0.640	3,554.000000
5.777550	0.640	3,161.000000
5.788217	0.640	3,573.000000
5.798883	0.640	3,358.000000
5.809550	0.640	2,614.000000
5.820217	0.640	1,674.000000
5.830883	0.640	746.000000
5.841550	0.640	391.000000
5.852217	0.640	513.000000
5.862883	0.640	798.000000
5.873550	0.640	1,229.000000
5.884217	0.640	1,439.000000
5.894883	0.640	1,670.000000
5.905550	0.640	2,379.000000
5.916217	0.640	2,700.000000
5.926883	0.640	2,433.000000
5.937550	0.640	2,588.000000
5.948217	0.640	2,881.000000
5.958883	0.640	2,609.000000
5.969550	0.640	2,402.000000
5.980217	0.640	2,613.000000
5.990883	0.640	2,853.000000
6.001550	0.640	3,125.000000
