File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/861.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_75ug_mL_2
Injection Number	54
Position	RC3
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	21-03-2018
Injection Time	18:52:05
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007783
Time Max. (min)	30.005450
Data Points	2861
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-30,013.000000
Signal Max.	221,063,520.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.629

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007783	0.000	0.000000
0.021450	0.820	0.000000
0.032117	0.640	0.000000
0.042783	0.640	-3,574.000000
0.053450	0.640	-8,508.000000
0.064117	0.640	-12,498.000000
0.074783	0.640	-13,828.000000
0.085450	0.640	-11,728.000000
0.096117	0.640	-9,031.000000
0.106783	0.640	-8,437.000000
0.117450	0.640	-8,519.000000
0.128117	0.640	-7,235.000000
0.138783	0.640	-4,417.000000
0.149450	0.640	-3,448.000000
0.160117	0.640	-6,618.000000
0.170783	0.640	-9,288.000000
0.181450	0.640	-8,367.000000
0.192117	0.640	-6,279.000000
0.202783	0.640	-4,841.000000
0.213450	0.640	-6,902.000000
0.224117	0.640	-13,673.000000
0.234783	0.640	-17,954.000000
0.245450	0.640	-14,470.000000
0.256117	0.640	-9,815.000000
0.266783	0.640	-10,029.000000
0.277450	0.640	-11,699.000000
0.288117	0.640	-13,015.000000
0.298783	0.640	-15,757.000000
0.309450	0.640	-18,440.000000
0.320117	0.640	-19,947.000000
0.330783	0.640	-19,305.000000
0.341450	0.640	-15,118.000000
0.352117	0.640	-10,541.000000
0.362783	0.640	-9,601.000000
0.373450	0.640	-13,301.000000
0.384117	0.640	-18,391.000000
0.394783	0.640	-18,369.000000
0.405450	0.640	-12,722.000000
0.416117	0.640	-7,491.000000
0.426783	0.640	-5,993.000000
0.437450	0.640	-6,306.000000
0.448117	0.640	-6,312.000000
0.458783	0.640	-8,096.000000
0.469450	0.640	-12,805.000000
0.480117	0.640	-16,306.000000
0.490783	0.640	-16,144.000000
0.501450	0.640	-15,566.000000
0.512117	0.640	-17,149.000000
0.522783	0.640	-17,850.000000
0.533500	0.643	-14,964.000000
0.544117	0.637	-10,949.000000
0.554783	0.640	-7,931.000000
