File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/346.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	Blank_IS_1
Injection Number	1
Position	RB1
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	20-03-2018
Injection Time	10:14:25
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007817
Time Max. (min)	30.005483
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-78,396.000000
Signal Max.	156,001,111.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007817	0.000	0.000000
0.021483	0.820	0.000000
0.032150	0.640	0.000000
0.042817	0.640	-2,549.000000
0.053483	0.640	-7,801.000000
0.064150	0.640	-13,104.000000
0.074817	0.640	-15,944.000000
0.085483	0.640	-17,165.000000
0.096150	0.640	-17,449.000000
0.106817	0.640	-17,286.000000
0.117483	0.640	-17,054.000000
0.128150	0.640	-14,023.000000
0.138817	0.640	-8,757.000000
0.149483	0.640	-5,945.000000
0.160150	0.640	-5,447.000000
0.170817	0.640	-4,639.000000
0.181483	0.640	-3,475.000000
0.192150	0.640	-3,699.000000
0.202817	0.640	-6,158.000000
0.213483	0.640	-8,440.000000
0.224150	0.640	-8,359.000000
0.234817	0.640	-6,108.000000
0.245483	0.640	-4,053.000000
0.256150	0.640	-5,679.000000
0.266817	0.640	-10,369.000000
0.277483	0.640	-14,727.000000
0.288150	0.640	-16,321.000000
0.298817	0.640	-14,008.000000
0.309483	0.640	-11,213.000000
0.320150	0.640	-12,386.000000
0.330817	0.640	-16,049.000000
0.341483	0.640	-18,371.000000
0.352150	0.640	-18,314.000000
0.362817	0.640	-14,953.000000
0.373483	0.640	-7,824.000000
0.384150	0.640	-2,889.000000
0.394817	0.640	-5,387.000000
0.405483	0.640	-10,715.000000
0.416150	0.640	-14,296.000000
0.426817	0.640	-17,132.000000
0.437483	0.640	-18,350.000000
0.448150	0.640	-17,319.000000
0.458817	0.640	-16,940.000000
0.469483	0.640	-16,453.000000
0.480150	0.640	-13,213.000000
0.490817	0.640	-11,417.000000
0.501483	0.640	-15,133.000000
0.512150	0.640	-18,486.000000
0.522817	0.640	-16,134.000000
0.533483	0.640	-13,217.000000
0.544150	0.640	-13,908.000000
0.554817	0.640	-13,449.000000
0.565483	0.640	-8,912.000000
0.576150	0.640	-5,906.000000
0.586817	0.640	-7,725.000000
0.597483	0.640	-9,210.000000
0.608150	0.640	-7,553.000000
0.618817	0.640	-5,395.000000
0.629483	0.640	-4,072.000000
0.640150	0.640	-5,034.000000
0.650817	0.640	-8,632.000000
0.661483	0.640	-10,496.000000
0.672150	0.640	-9,862.000000
0.682817	0.640	-11,875.000000
0.693483	0.640	-16,222.000000
0.704150	0.640	-16,177.000000
0.714817	0.640	-9,939.000000
0.725483	0.640	-3,128.000000
0.736150	0.640	107.000000
0.746817	0.640	968.000000
0.757483	0.640	1,542.000000
0.768150	0.640	1,679.000000
0.778817	0.640	-293.000000
0.789483	0.640	-5,333.000000
0.800150	0.640	-11,421.000000
0.810817	0.640	-13,963.000000
0.821483	0.640	-10,670.000000
0.832150	0.640	-5,792.000000
0.842817	0.640	-6,151.000000
0.853483	0.640	-12,337.000000
0.864150	0.640	-18,414.000000
0.874817	0.640	-19,705.000000
0.885483	0.640	-15,937.000000
0.896150	0.640	-10,712.000000
0.906817	0.640	-7,905.000000
0.917483	0.640	-6,978.000000
0.928150	0.640	-8,175.000000
0.938817	0.640	-13,570.000000
0.949483	0.640	-18,674.000000
0.960150	0.640	-18,197.000000
0.970817	0.640	-14,841.000000
0.981483	0.640	-12,203.000000
0.992150	0.640	-10,665.000000
1.002817	0.640	-12,256.000000
1.013483	0.640	-16,118.000000
1.024150	0.640	-15,487.000000
1.034817	0.640	-11,000.000000
1.045483	0.640	-9,894.000000
1.056150	0.640	-11,351.000000
1.066817	0.640	-11,230.000000
1.077483	0.640	-10,868.000000
1.088150	0.640	-12,042.000000
1.098817	0.640	-11,463.000000
1.109483	0.640	-7,284.000000
1.120150	0.640	-7,286.000000
1.130817	0.640	-16,589.000000
1.141483	0.640	-25,012.000000
1.152150	0.640	-22,556.000000
1.162817	0.640	-15,999.000000
1.173483	0.640	-16,634.000000
1.184150	0.640	-21,053.000000
1.194817	0.640	-19,198.000000
1.205483	0.640	-13,484.000000
1.216150	0.640	-13,597.000000
1.226817	0.640	-18,384.000000
1.237483	0.640	-17,871.000000
1.248150	0.640	-11,139.000000
1.258817	0.640	-6,471.000000
1.269483	0.640	-7,777.000000
1.280150	0.640	-12,428.000000
1.290817	0.640	-15,363.000000
1.301483	0.640	-14,724.000000
1.312150	0.640	-12,709.000000
1.322817	0.640	-10,625.000000
1.333483	0.640	-9,586.000000
1.344150	0.640	-8,678.000000
1.354817	0.640	-5,470.000000
1.365483	0.640	-2,600.000000
1.376150	0.640	-2,692.000000
1.386817	0.640	-3,103.000000
1.397483	0.640	-3,871.000000
1.408150	0.640	-8,903.000000
1.418817	0.640	-15,443.000000
1.429483	0.640	-16,045.000000
1.440150	0.640	-11,430.000000
1.450817	0.640	-7,575.000000
1.461483	0.640	-4,362.000000
1.472150	0.640	-565.000000
1.482817	0.640	-126.000000
1.493483	0.640	-3,345.000000
1.504150	0.640	-6,702.000000
1.514817	0.640	-8,881.000000
1.525483	0.640	-7,532.000000
1.536150	0.640	-4,516.000000
1.546817	0.640	-6,520.000000
1.557483	0.640	-10,975.000000
1.568150	0.640	-11,059.000000
1.578817	0.640	-9,240.000000
1.589483	0.640	-8,864.000000
1.600150	0.640	-8,599.000000
1.610817	0.640	-9,475.000000
1.621483	0.640	-9,984.000000
1.632150	0.640	-6,144.000000
1.642817	0.640	-2,519.000000
1.653483	0.640	-4,399.000000
1.664150	0.640	-9,146.000000
1.674817	0.640	-13,267.000000
1.685483	0.640	-13,754.000000
1.696150	0.640	-10,614.000000
1.706817	0.640	-8,627.000000
1.717483	0.640	-6,516.000000
1.728150	0.640	-1,872.000000
1.738817	0.640	-2,028.000000
1.749483	0.640	-8,809.000000
1.760150	0.640	-11,575.000000
1.770817	0.640	-7,417.000000
1.781483	0.640	-5,013.000000
1.792150	0.640	-7,256.000000
1.802817	0.640	-11,148.000000
1.813483	0.640	-14,968.000000
1.824150	0.640	-14,940.000000
1.834817	0.640	-11,585.000000
1.845483	0.640	-13,141.000000
1.856150	0.640	-14,875.000000
1.866817	0.640	10,754.000000
1.877483	0.640	79,116.000000
1.888150	0.640	157,630.000000
1.898817	0.640	195,755.000000
1.909483	0.640	183,465.000000
1.920150	0.640	152,217.000000
1.930817	0.640	129,438.000000
1.941483	0.640	117,335.000000
1.952150	0.640	108,474.000000
1.962817	0.640	98,370.000000
1.973483	0.640	87,104.000000
1.984150	0.640	78,602.000000
1.994817	0.640	71,991.000000
2.005483	0.640	62,807.000000
2.016150	0.640	54,470.000000
2.026817	0.640	51,371.000000
2.037483	0.640	48,717.000000
2.048150	0.640	41,140.000000
2.058817	0.640	30,040.000000
2.069483	0.640	20,553.000000
2.080150	0.640	17,258.000000
2.090817	0.640	19,543.000000
2.101483	0.640	21,304.000000
2.112150	0.640	18,148.000000
2.122817	0.640	12,080.000000
2.133483	0.640	8,204.000000
2.144150	0.640	10,190.000000
2.154817	0.640	16,112.000000
2.165483	0.640	18,944.000000
2.176150	0.640	16,750.000000
2.186817	0.640	14,945.000000
2.197483	0.640	15,544.000000
2.208150	0.640	16,014.000000
2.218817	0.640	15,931.000000
2.229483	0.640	16,645.000000
2.240150	0.640	18,156.000000
2.250817	0.640	17,071.000000
2.261483	0.640	10,703.000000
2.272150	0.640	2,874.000000
2.282817	0.640	-385.000000
2.293483	0.640	2,558.000000
2.304150	0.640	8,147.000000
2.314817	0.640	12,069.000000
2.325483	0.640	12,460.000000
2.336150	0.640	8,911.000000
2.346817	0.640	4,617.000000
2.357483	0.640	4,629.000000
2.368150	0.640	7,801.000000
2.378817	0.640	9,430.000000
2.389483	0.640	8,661.000000
2.400150	0.640	7,099.000000
2.410817	0.640	6,998.000000
2.421483	0.640	9,507.000000
2.432150	0.640	11,156.000000
2.442817	0.640	8,232.000000
2.453483	0.640	4,837.000000
2.464150	0.640	8,124.000000
2.474817	0.640	15,370.000000
2.485483	0.640	18,451.000000
2.496150	0.640	18,930.000000
2.506817	0.640	23,004.000000
2.517483	0.640	28,745.000000
2.528150	0.640	30,151.000000
2.538817	0.640	25,108.000000
2.549483	0.640	17,030.000000
2.560150	0.640	13,305.000000
2.570817	0.640	17,471.000000
2.581483	0.640	24,015.000000
2.592150	0.640	25,649.000000
2.602817	0.640	21,464.000000
2.613483	0.640	16,308.000000
2.624150	0.640	15,189.000000
2.634817	0.640	17,628.000000
2.645483	0.640	20,087.000000
2.656150	0.640	22,729.000000
2.666817	0.640	25,536.000000
2.677483	0.640	24,526.000000
2.688150	0.640	19,090.000000
2.698817	0.640	13,722.000000
2.709483	0.640	12,580.000000
2.720150	0.640	16,750.000000
2.730817	0.640	19,967.000000
2.741483	0.640	14,472.000000
2.752150	0.640	6,593.000000
2.762817	0.640	7,379.000000
2.773483	0.640	12,860.000000
2.784150	0.640	15,222.000000
2.794817	0.640	16,555.000000
2.805483	0.640	17,113.000000
2.816150	0.640	12,691.000000
2.826817	0.640	6,531.000000
2.837483	0.640	5,058.000000
2.848150	0.640	8,628.000000
2.858817	0.640	13,460.000000
2.869483	0.640	16,038.000000
2.880150	0.640	17,161.000000
2.890817	0.640	19,088.000000
2.901483	0.640	18,654.000000
2.912150	0.640	13,546.000000
2.922817	0.640	9,607.000000
2.933483	0.640	11,688.000000
2.944150	0.640	16,823.000000
2.954817	0.640	20,922.000000
2.965483	0.640	23,981.000000
2.976150	0.640	25,611.000000
2.986817	0.640	22,146.000000
2.997483	0.640	14,719.000000
3.008150	0.640	9,816.000000
3.018817	0.640	10,094.000000
3.029483	0.640	15,245.000000
3.040150	0.640	22,736.000000
3.050817	0.640	25,307.000000
3.061483	0.640	20,529.000000
3.072150	0.640	16,020.000000
3.082817	0.640	16,474.000000
