File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/289.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BC2
Injection Number	39
Position	BC2
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	09:37:32
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007767
Time Max. (min)	30.005433
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-32,414.000000
Signal Max.	239,033,791.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007767	0.000	0.000000
0.021433	0.820	0.000000
0.032100	0.640	0.000000
0.042767	0.640	-3,016.000000
0.053433	0.640	-6,591.000000
0.064100	0.640	-4,880.000000
0.074767	0.640	-1,879.000000
0.085433	0.640	-5,006.000000
0.096100	0.640	-9,402.000000
0.106767	0.640	-8,327.000000
0.117433	0.640	-3,391.000000
0.128100	0.640	957.000000
0.138767	0.640	466.000000
0.149433	0.640	-4,612.000000
0.160100	0.640	-8,920.000000
0.170767	0.640	-13,007.000000
0.181433	0.640	-19,798.000000
0.192100	0.640	-22,072.000000
0.202767	0.640	-14,826.000000
0.213433	0.640	-8,037.000000
0.224100	0.640	-9,956.000000
0.234767	0.640	-13,749.000000
0.245433	0.640	-12,061.000000
0.256100	0.640	-8,185.000000
0.266767	0.640	-6,259.000000
0.277433	0.640	-7,074.000000
0.288100	0.640	-9,533.000000
0.298767	0.640	-9,095.000000
0.309433	0.640	-5,528.000000
0.320100	0.640	-4,154.000000
0.330767	0.640	-5,862.000000
0.341433	0.640	-6,655.000000
0.352100	0.640	-3,835.000000
0.362767	0.640	416.000000
0.373433	0.640	1,453.000000
0.384100	0.640	-2,354.000000
0.394767	0.640	-8,217.000000
0.405433	0.640	-12,314.000000
0.416100	0.640	-14,289.000000
0.426767	0.640	-14,710.000000
0.437433	0.640	-12,336.000000
0.448100	0.640	-8,647.000000
0.458767	0.640	-6,634.000000
0.469433	0.640	-5,584.000000
0.480100	0.640	-4,097.000000
0.490767	0.640	-4,863.000000
0.501433	0.640	-9,807.000000
0.512100	0.640	-13,380.000000
0.522767	0.640	-9,348.000000
0.533433	0.640	-2,970.000000
0.544100	0.640	-4,359.000000
0.554767	0.640	-10,735.000000
