File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/922.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_10ug_mL_1
Injection Number	9
Position	RB8
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	20-03-2018
Injection Time	15:09:54
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007833
Time Max. (min)	30.005500
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-25,585.000000
Signal Max.	256,783,332.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007833	0.000	0.000000
0.021500	0.820	0.000000
0.032167	0.640	0.000000
0.042833	0.640	-226.000000
0.053500	0.640	-2,629.000000
0.064167	0.640	-5,837.000000
0.074833	0.640	-5,176.000000
0.085500	0.640	-1,786.000000
0.096167	0.640	-1,099.000000
0.106833	0.640	-1,592.000000
0.117500	0.640	1,623.000000
0.128167	0.640	6,375.000000
0.138833	0.640	7,254.000000
0.149500	0.640	4,287.000000
0.160167	0.640	1,385.000000
0.170833	0.640	840.000000
0.181500	0.640	2,690.000000
0.192167	0.640	5,418.000000
0.202833	0.640	6,161.000000
0.213500	0.640	4,198.000000
0.224167	0.640	1,925.000000
0.234833	0.640	391.000000
0.245500	0.640	-804.000000
0.256167	0.640	-1,380.000000
0.266833	0.640	-1,137.000000
0.277500	0.640	-271.000000
0.288167	0.640	376.000000
0.298833	0.640	-454.000000
0.309500	0.640	-3,388.000000
0.320167	0.640	-5,657.000000
0.330833	0.640	-2,212.000000
0.341500	0.640	4,617.000000
0.352167	0.640	6,156.000000
0.362833	0.640	1,662.000000
0.373500	0.640	-2,051.000000
0.384167	0.640	-2,132.000000
0.394833	0.640	54.000000
0.405500	0.640	3,477.000000
0.416167	0.640	6,682.000000
0.426833	0.640	6,785.000000
0.437500	0.640	2,205.000000
0.448167	0.640	-3,874.000000
0.458833	0.640	-6,622.000000
0.469500	0.640	-5,851.000000
0.480167	0.640	-4,455.000000
0.490833	0.640	-3,853.000000
0.501500	0.640	-3,039.000000
0.512167	0.640	-748.000000
0.522833	0.640	-37.000000
0.533500	0.640	-2,960.000000
0.544167	0.640	-4,672.000000
0.554833	0.640	-3,520.000000
0.565500	0.640	-2,554.000000
0.576167	0.640	-1,603.000000
0.586833	0.640	-500.000000
0.597500	0.640	-1,248.000000
0.608167	0.640	-4,052.000000
0.618833	0.640	-6,028.000000
0.629500	0.640	-4,911.000000
0.640167	0.640	-2,537.000000
0.650833	0.640	-2,763.000000
0.661500	0.640	-6,505.000000
0.672167	0.640	-7,706.000000
0.682833	0.640	-1,198.000000
0.693500	0.640	6,204.000000
0.704167	0.640	5,983.000000
0.714833	0.640	362.000000
0.725500	0.640	-4,179.000000
0.736167	0.640	-4,973.000000
0.746833	0.640	-3,761.000000
0.757500	0.640	-1,805.000000
0.768167	0.640	1,459.000000
0.778833	0.640	3,639.000000
0.789500	0.640	3,869.000000
0.800167	0.640	4,902.000000
0.810833	0.640	6,260.000000
0.821500	0.640	5,530.000000
0.832167	0.640	2,115.000000
0.842833	0.640	-2,142.000000
0.853500	0.640	-4,727.000000
0.864167	0.640	-4,217.000000
0.874833	0.640	141.000000
0.885500	0.640	4,121.000000
0.896167	0.640	2,808.000000
0.906833	0.640	1,250.000000
0.917500	0.640	3,999.000000
0.928167	0.640	4,132.000000
0.938833	0.640	-2,892.000000
0.949500	0.640	-9,971.000000
0.960167	0.640	-10,683.000000
0.970833	0.640	-7,879.000000
0.981500	0.640	-7,561.000000
0.992167	0.640	-11,338.000000
1.002833	0.640	-14,324.000000
1.013500	0.640	-11,395.000000
1.024167	0.640	-5,642.000000
1.034833	0.640	-3,086.000000
1.045500	0.640	-3,792.000000
1.056167	0.640	-4,491.000000
1.066833	0.640	-3,381.000000
1.077500	0.640	-2,969.000000
1.088167	0.640	-6,815.000000
1.098833	0.640	-10,010.000000
1.109500	0.640	-5,667.000000
1.120167	0.640	559.000000
1.130833	0.640	50.000000
1.141500	0.640	-4,724.000000
1.152167	0.640	-8,367.000000
1.162833	0.640	-10,276.000000
1.173500	0.640	-10,298.000000
1.184167	0.640	-8,245.000000
1.194833	0.640	-5,264.000000
1.205500	0.640	-2,325.000000
1.216167	0.640	-1,742.000000
1.226833	0.640	-5,482.000000
1.237500	0.640	-9,795.000000
1.248167	0.640	-8,502.000000
1.258833	0.640	-1,720.000000
1.269500	0.640	3,633.000000
1.280167	0.640	929.000000
1.290833	0.640	-9,078.000000
1.301500	0.640	-15,923.000000
1.312167	0.640	-10,788.000000
1.322833	0.640	355.000000
1.333500	0.640	5,363.000000
1.344167	0.640	2,382.000000
1.354833	0.640	-1,329.000000
1.365500	0.640	-2,373.000000
1.376167	0.640	-4,438.000000
1.386833	0.640	-7,619.000000
1.397500	0.640	-7,006.000000
1.408167	0.640	-3,607.000000
1.418833	0.640	-2,602.000000
1.429500	0.640	-4,630.000000
1.440167	0.640	-6,791.000000
1.450833	0.640	-7,417.000000
1.461500	0.640	-6,188.000000
1.472167	0.640	-1,790.000000
1.482833	0.640	3,988.000000
1.493500	0.640	5,382.000000
1.504167	0.640	2,171.000000
1.514833	0.640	-783.000000
1.525500	0.640	-2,180.000000
1.536167	0.640	-2,810.000000
1.546833	0.640	-3,385.000000
1.557500	0.640	-6,460.000000
1.568167	0.640	-11,534.000000
1.578833	0.640	-12,861.000000
1.589500	0.640	-8,719.000000
1.600167	0.640	-4,180.000000
1.610833	0.640	-3,152.000000
1.621500	0.640	-5,015.000000
1.632167	0.640	-5,625.000000
1.642833	0.640	-1,534.000000
1.653500	0.640	2,876.000000
1.664167	0.640	-88.000000
1.674833	0.640	-6,472.000000
1.685500	0.640	-3,850.000000
1.696167	0.640	5,937.000000
1.706833	0.640	8,575.000000
1.717500	0.640	984.000000
1.728167	0.640	-7,371.000000
1.738833	0.640	-7,421.000000
1.749500	0.640	640.000000
1.760167	0.640	6,799.000000
1.770833	0.640	5,453.000000
1.781500	0.640	2,803.000000
1.792167	0.640	4,908.000000
1.802833	0.640	7,916.000000
1.813500	0.640	4,972.000000
1.824167	0.640	-2,518.000000
1.834833	0.640	-7,979.000000
1.845500	0.640	-9,610.000000
1.856167	0.640	-8,746.000000
1.866833	0.640	-5,812.000000
1.877500	0.640	-5,013.000000
1.888167	0.640	-10,162.000000
1.898833	0.640	-12,619.000000
1.909500	0.640	-3,838.000000
1.920167	0.640	4,202.000000
1.930833	0.640	-1,031.000000
1.941500	0.640	-8,775.000000
1.952167	0.640	-8,452.000000
1.962833	0.640	-7,142.000000
1.973500	0.640	-7,747.000000
1.984167	0.640	-2,866.000000
1.994833	0.640	6,245.000000
2.005500	0.640	10,159.000000
2.016167	0.640	8,021.000000
2.026833	0.640	6,378.000000
2.037500	0.640	5,549.000000
2.048167	0.640	2,246.000000
2.058833	0.640	-691.000000
2.069500	0.640	162.000000
2.080167	0.640	2,022.000000
2.090833	0.640	1,133.000000
2.101500	0.640	-1,833.000000
2.112167	0.640	-4,177.000000
2.122833	0.640	-4,382.000000
2.133500	0.640	-2,388.000000
2.144167	0.640	-66.000000
2.154833	0.640	1,015.000000
2.165500	0.640	3,029.000000
2.176167	0.640	7,995.000000
2.186833	0.640	11,032.000000
2.197500	0.640	6,537.000000
2.208167	0.640	-1,392.000000
2.218833	0.640	-5,571.000000
2.229500	0.640	-5,672.000000
2.240167	0.640	-4,653.000000
2.250833	0.640	-2,424.000000
2.261500	0.640	3,133.000000
2.272167	0.640	10,285.000000
2.282833	0.640	13,740.000000
2.293500	0.640	12,325.000000
2.304167	0.640	9,770.000000
2.314833	0.640	7,857.000000
2.325500	0.640	5,342.000000
2.336167	0.640	4,747.000000
2.346833	0.640	9,188.000000
2.357500	0.640	12,656.000000
2.368167	0.640	8,934.000000
2.378833	0.640	763.000000
2.389500	0.640	-6,808.000000
2.400167	0.640	-10,379.000000
2.410833	0.640	-8,167.000000
2.421500	0.640	-1,703.000000
2.432167	0.640	2,671.000000
2.442833	0.640	-271.000000
2.453500	0.640	-6,100.000000
2.464167	0.640	-6,553.000000
2.474833	0.640	-926.000000
