sample_name,sample_type,component_group_name,component_name,QC_transition_message,asymmetry_factor,baseline_delta_2_height,calculated_concentration,logSN,peak_apex_int,points_across_baseline,points_across_half_height,tailing_factor,total_width,width_at_50
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole,,1.2856775520699901,-0.07702369217313762,0.08189862221479417,1.1270993193566545,2.58507732593802,17,11,1.142838776034995,0.05333399999999955,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole2,,1.2856775520699901,-0.07702369217313762,,1.1270993193566545,2.58507732593802,17,11,1.142838776034995,0.05333399999999955,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin,,1.2856775520699901,-0.07702369217313762,7.194715072449383,1.1270993193566545,2.58507732593802,17,11,1.142838776034995,0.05333399999999955,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin2,,1.2856775520699901,-0.07702369217313762,,1.1270993193566545,2.58507732593802,17,11,1.142838776034995,0.05333399999999955,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine,metaValue[logSN],1.2727247934109907,-0.0720172521562873,4.9696741900794885,0.602901852710966,1.5122832063710245,26,18,1.1363623967054954,0.0833339999999998,0.06333300000000008
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine2,metaValue[logSN],1.2727247934109907,-0.0720172521562873,,0.602901852710966,1.5122832063710245,26,18,1.1363623967054954,0.0833339999999998,0.06333300000000008
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Melatonin,Melatonin,,1.285732653323608,-0.000596558582788478,509.1976726709826,4.993116437808722,144.97718781977213,60,16,1.1562541015881256,0.1966669999999997,0.05666599999999988
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Melatonin,Melatonin2,,1.285732653323608,-0.000596558582788478,,4.993116437808722,144.97718781977213,60,16,1.1562541015881256,0.1966669999999997,0.05666599999999988
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Riboflavin,Riboflavin,,1.2856775520699901,-0.07702369217313762,2.868130730506394,1.1270993193566545,2.58507732593802,17,11,1.142838776034995,0.05333399999999955,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Riboflavin,Riboflavin2,,1.2856775520699901,-0.07702369217313762,,1.1270993193566545,2.58507732593802,17,11,1.142838776034995,0.05333399999999955,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Serotonin,Serotonin,metaValue[logSN],1.3333500000000134,-1.2546467744370542,4.961400577279971,0.6792297812859149,0.8464085472308429,15,15,1.1666750000000068,0.04666699999999979,0.04666699999999979
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Serotonin,Serotonin2,metaValue[logSN],1.3333500000000134,-1.2546467744370542,,0.6792297812859149,0.8464085472308429,15,15,1.1666750000000068,0.04666699999999979,0.04666699999999979
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Tryptamine,Tryptamine,,1.2000120001200083,-0.09356456026052783,6.628665837305286,1.0665487020717404,2.5231301055919615,23,15,1.100006000060004,0.07333299999999987,0.05333399999999999
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Tryptamine,Tryptamine2,,1.2000120001200083,-0.09356456026052783,,1.0665487020717404,2.5231301055919615,23,15,1.100006000060004,0.07333299999999987,0.05333399999999999
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Tryptophan,Tryptophan,,1.5454495868219384,-4.87658544376928e-05,563.0804080551516,5.307308128251059,197.59081220064462,62,14,1.307698520757854,0.2033339999999999,0.050000000000000266
20171013_HMP_C61_ISO_P1_GA3_UV_VIS_2,Unknown,Tryptophan,Tryptophan2,,1.5454495868219384,-4.87658544376928e-05,,5.307308128251059,197.59081220064462,62,14,1.307698520757854,0.2033339999999999,0.050000000000000266
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,5-HTP,5-HTP,,1.230742603959936,-0.013169468007660085,197.08125870119852,3.9788730654001285,51.96133130237998,44,15,1.1333300000000002,0.14333399999999985,0.0533330000000003
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,5-HTP,5-HTP2,,1.230742603959936,-0.013169468007660085,,3.9788730654001285,51.96133130237998,44,15,1.1333300000000002,0.14333399999999985,0.0533330000000003
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole,,1.2222000000000364,-0.04346304216946124,0.1175890192389488,1.3332616601045142,3.3626570708050125,21,11,1.1111000000000182,0.06666599999999967,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole2,,1.2222000000000364,-0.04346304216946124,,1.3332616601045142,3.3626570708050125,21,11,1.1111000000000182,0.06666599999999967,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin,,1.2222000000000364,-0.04346304216946124,10.017060406244536,1.3332616601045142,3.3626570708050125,21,11,1.1111000000000182,0.06666599999999967,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Acetylserotonin,Acetylserotonin2,,1.2222000000000364,-0.04346304216946124,,1.3332616601045142,3.3626570708050125,21,11,1.1111000000000182,0.06666599999999967,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine,metaValue[logSN],1.2666600000000061,0.0045026731417871285,7.837087971537237,0.8021396925267373,2.071491952663633,37,18,1.1250070312939506,0.11999999999999922,0.06333300000000008
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Acetyltryptamine,Acetyltryptamine2,metaValue[logSN],1.2666600000000061,0.0045026731417871285,,0.8021396925267373,2.071491952663633,37,18,1.1250070312939506,0.11999999999999922,0.06333300000000008
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Melatonin,Melatonin,,1.285732653323608,-0.00019084355118039424,635.048840846546,5.215278394554416,181.17875509066354,82,16,1.1875105469409064,0.2699999999999996,0.05666599999999988
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Melatonin,Melatonin2,,1.285732653323608,-0.00019084355118039424,,5.215278394554416,181.17875509066354,82,16,1.1875105469409064,0.2699999999999996,0.05666599999999988
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Riboflavin,Riboflavin,,1.2222000000000364,-0.04346304216946124,4.283842392986836,1.3332616601045142,3.3626570708050125,21,11,1.1111000000000182,0.06666599999999967,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Riboflavin,Riboflavin2,,1.2222000000000364,-0.04346304216946124,,1.3332616601045142,3.3626570708050125,21,11,1.1111000000000182,0.06666599999999967,0.040000000000000036
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Serotonin,Serotonin,,1.5713551041398632,-1.3940857821523522,8.594315135166038,0.9277808667194533,1.1879665429109743,19,17,1.2856775520699317,0.06000000000000005,0.05666700000000002
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Serotonin,Serotonin2,,1.5713551041398632,-1.3940857821523522,,0.9277808667194533,1.1879665429109743,19,17,1.2856775520699317,0.06000000000000005,0.05666700000000002
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Tryptamine,Tryptamine,,1.1666750000000048,-0.06024218251073811,11.486957573221687,1.491806190329244,4.008673485348534,28,15,1.1250000000000027,0.0900000000000003,0.05333399999999999
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Tryptamine,Tryptamine2,,1.1666750000000048,-0.06024218251073811,,1.491806190329244,4.008673485348534,28,15,1.1250000000000027,0.0900000000000003,0.05333399999999999
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Tryptophan,Tryptophan,,1.4166749999999992,0.0010937541170822985,689.4470907029939,5.505894405946595,241.02949639154917,65,14,1.307698520757854,0.2133339999999997,0.050000000000000266
20171013_HMP_C61_ISO_P1_GA4_UV_VIS_2,Unknown,Tryptophan,Tryptophan2,,1.4166749999999992,0.0010937541170822985,,5.505894405946595,241.02949639154917,65,14,1.307698520757854,0.2133339999999997,0.050000000000000266
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,5-HTP,5-HTP,,1.2143102044314957,-0.004664778409794302,259.4639731800818,4.0511885031784125,69.49156269395964,48,15,1.166670000000005,0.1566669999999999,0.05333299999999985
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,5-HTP,5-HTP2,,1.2143102044314957,-0.004664778409794302,,4.0511885031784125,69.49156269395964,48,15,1.166670000000005,0.1566669999999999,0.05333299999999985
20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,Unknown,5-hydroxyindole,5-hydroxyindole,metaValue[logSN],2.1538781067546324,-0.03202339128449904,0.0492369830608368,0.11511528315691968,0.8598464568747933,42,42,1.5769390533773162,0.1366670000000001,0.1366670000000001
