File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/700.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_50ug_mL_1
Injection Number	11
Position	RC2
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	20-03-2018
Injection Time	16:23:43
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007850
Time Max. (min)	30.005517
Data Points	2861
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-27,251.000000
Signal Max.	239,795,190.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.629

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007850	0.000	0.000000
0.021517	0.820	0.000000
0.032183	0.640	0.000000
0.042850	0.640	-1,511.000000
0.053517	0.640	-3,168.000000
0.064183	0.640	-4,322.000000
0.074850	0.640	-4,986.000000
0.085517	0.640	-4,472.000000
0.096183	0.640	-1,875.000000
0.106850	0.640	2,075.000000
0.117517	0.640	4,145.000000
0.128183	0.640	1,148.000000
0.138850	0.640	-5,472.000000
0.149517	0.640	-9,727.000000
0.160183	0.640	-8,243.000000
0.170850	0.640	-4,438.000000
0.181517	0.640	-4,106.000000
0.192183	0.640	-9,367.000000
0.202850	0.640	-14,752.000000
0.213517	0.640	-12,413.000000
0.224183	0.640	-4,074.000000
0.234850	0.640	750.000000
0.245517	0.640	-2,045.000000
0.256183	0.640	-7,652.000000
0.266850	0.640	-9,585.000000
0.277517	0.640	-5,112.000000
0.288183	0.640	2,134.000000
0.298850	0.640	4,993.000000
0.309517	0.640	4,187.000000
0.320183	0.640	5,369.000000
0.330850	0.640	6,323.000000
0.341517	0.640	3,662.000000
0.352183	0.640	-1,234.000000
