File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/200.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_0p25ug_mL_2
Injection Number	46
Position	RB3
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	21-03-2018
Injection Time	13:56:14
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007767
Time Max. (min)	30.005483
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-19,397.000000
Signal Max.	169,473,390.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.823
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007767	0.000	0.000000
0.021483	0.823	0.000000
0.032150	0.640	0.000000
0.042817	0.640	-2,502.000000
0.053483	0.640	-4,271.000000
0.064150	0.640	-5,235.000000
0.074817	0.640	-6,167.000000
0.085483	0.640	-5,874.000000
0.096150	0.640	-5,649.000000
0.106817	0.640	-7,313.000000
0.117483	0.640	-8,017.000000
0.128150	0.640	-4,899.000000
0.138817	0.640	169.000000
0.149483	0.640	4,506.000000
0.160150	0.640	6,522.000000
0.170817	0.640	4,081.000000
0.181483	0.640	157.000000
0.192150	0.640	1,698.000000
0.202817	0.640	5,835.000000
0.213483	0.640	3,339.000000
0.224150	0.640	-4,060.000000
0.234817	0.640	-5,908.000000
0.245483	0.640	-429.000000
0.256150	0.640	3,384.000000
0.266817	0.640	697.000000
0.277483	0.640	-2,888.000000
0.288150	0.640	-66.000000
0.298817	0.640	7,079.000000
0.309483	0.640	9,293.000000
0.320150	0.640	5,018.000000
0.330817	0.640	1,558.000000
0.341483	0.640	2,181.000000
0.352150	0.640	3,479.000000
0.362817	0.640	2,424.000000
0.373483	0.640	-216.000000
0.384150	0.640	-1,448.000000
0.394817	0.640	-868.000000
0.405483	0.640	-1,417.000000
0.416150	0.640	-2,768.000000
0.426817	0.640	-3,252.000000
0.437483	0.640	-4,532.000000
0.448150	0.640	-5,032.000000
0.458817	0.640	-728.000000
0.469483	0.640	6,469.000000
0.480150	0.640	11,320.000000
0.490817	0.640	10,915.000000
0.501483	0.640	6,834.000000
0.512150	0.640	3,457.000000
0.522817	0.640	2,352.000000
0.533483	0.640	2,499.000000
0.544150	0.640	2,881.000000
0.554817	0.640	3,192.000000
0.565483	0.640	3,919.000000
0.576150	0.640	3,437.000000
0.586817	0.640	958.000000
0.597483	0.640	-193.000000
0.608150	0.640	-693.000000
0.618817	0.640	-4,669.000000
0.629483	0.640	-10,256.000000
0.640150	0.640	-12,960.000000
0.650817	0.640	-10,995.000000
0.661483	0.640	-5,444.000000
0.672150	0.640	-340.000000
0.682817	0.640	1,779.000000
0.693483	0.640	4,182.000000
0.704150	0.640	9,069.000000
0.714817	0.640	10,311.000000
0.725483	0.640	4,954.000000
0.736150	0.640	524.000000
0.746817	0.640	1,165.000000
0.757483	0.640	1,807.000000
0.768150	0.640	-2,426.000000
0.778817	0.640	-8,504.000000
0.789483	0.640	-9,401.000000
0.800150	0.640	-5,658.000000
0.810817	0.640	-3,183.000000
0.821483	0.640	-1,436.000000
0.832150	0.640	3,313.000000
0.842817	0.640	7,728.000000
0.853483	0.640	6,810.000000
0.864150	0.640	4,926.000000
0.874817	0.640	7,942.000000
0.885483	0.640	10,394.000000
0.896150	0.640	6,018.000000
0.906817	0.640	1,050.000000
0.917483	0.640	1,281.000000
0.928150	0.640	2,187.000000
0.938817	0.640	1,430.000000
0.949483	0.640	1,119.000000
0.960150	0.640	59.000000
0.970817	0.640	-2,789.000000
0.981483	0.640	-6,349.000000
0.992150	0.640	-8,629.000000
1.002817	0.640	-6,076.000000
1.013483	0.640	280.000000
1.024150	0.640	4,169.000000
1.034817	0.640	4,685.000000
1.045483	0.640	5,293.000000
1.056150	0.640	3,139.000000
1.066817	0.640	-4,014.000000
1.077483	0.640	-8,694.000000
1.088150	0.640	-6,289.000000
1.098817	0.640	-1,562.000000
1.109483	0.640	1,344.000000
1.120150	0.640	2,594.000000
1.130817	0.640	3,615.000000
1.141483	0.640	5,664.000000
1.152150	0.640	7,982.000000
1.162817	0.640	6,878.000000
1.173483	0.640	-233.000000
1.184150	0.640	-9,342.000000
1.194817	0.640	-12,627.000000
1.205483	0.640	-9,703.000000
1.216150	0.640	-8,954.000000
1.226817	0.640	-12,229.000000
1.237483	0.640	-10,597.000000
1.248150	0.640	-1,847.000000
1.258817	0.640	6,425.000000
1.269483	0.640	9,621.000000
1.280150	0.640	5,948.000000
1.290817	0.640	-1,595.000000
1.301483	0.640	-4,034.000000
1.312150	0.640	-1,259.000000
1.322817	0.640	-1,276.000000
1.333483	0.640	-5,098.000000
1.344150	0.640	-8,617.000000
