File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/209.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BB7
Injection Number	32
Position	BB7
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	05:18:59
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007817
Time Max. (min)	30.005483
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-21,271.000000
Signal Max.	248,225,378.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007817	0.000	0.000000
0.021483	0.820	0.000000
0.032150	0.640	0.000000
0.042817	0.640	-509.000000
0.053483	0.640	-83.000000
0.064150	0.640	1,159.000000
0.074817	0.640	3,107.000000
0.085483	0.640	5,643.000000
0.096150	0.640	5,795.000000
0.106817	0.640	2,220.000000
0.117483	0.640	-816.000000
0.128150	0.640	-395.000000
0.138817	0.640	1,168.000000
0.149483	0.640	1,674.000000
0.160150	0.640	1,874.000000
0.170817	0.640	1,893.000000
0.181483	0.640	317.000000
0.192150	0.640	-2,146.000000
0.202817	0.640	-3,724.000000
0.213483	0.640	-3,038.000000
0.224150	0.640	794.000000
0.234817	0.640	4,747.000000
0.245483	0.640	4,525.000000
0.256150	0.640	1,412.000000
0.266817	0.640	-80.000000
0.277483	0.640	632.000000
0.288150	0.640	639.000000
0.298817	0.640	-249.000000
0.309483	0.640	693.000000
0.320150	0.640	3,065.000000
0.330817	0.640	3,891.000000
0.341483	0.640	2,745.000000
0.352150	0.640	1,450.000000
0.362817	0.640	1,505.000000
0.373483	0.640	2,831.000000
0.384150	0.640	5,512.000000
0.394817	0.640	10,240.000000
0.405483	0.640	13,746.000000
0.416150	0.640	12,351.000000
0.426817	0.640	8,401.000000
0.437483	0.640	4,411.000000
0.448150	0.640	-830.000000
0.458817	0.640	-6,665.000000
0.469483	0.640	-7,453.000000
0.480150	0.640	-473.000000
0.490817	0.640	6,867.000000
0.501483	0.640	8,163.000000
0.512150	0.640	7,037.000000
0.522817	0.640	7,162.000000
0.533483	0.640	5,354.000000
0.544150	0.640	-728.000000
0.554817	0.640	-5,874.000000
0.565483	0.640	-4,322.000000
0.576150	0.640	1,540.000000
0.586817	0.640	4,315.000000
0.597483	0.640	1,594.000000
0.608150	0.640	-150.000000
0.618817	0.640	2,698.000000
0.629483	0.640	4,665.000000
0.640150	0.640	3,096.000000
0.650817	0.640	667.000000
0.661483	0.640	-736.000000
0.672150	0.640	-942.000000
0.682817	0.640	-1,900.000000
0.693483	0.640	-4,034.000000
0.704150	0.640	-4,155.000000
0.714817	0.640	-1,183.000000
0.725483	0.640	1,613.000000
0.736150	0.640	2,032.000000
0.746817	0.640	727.000000
0.757483	0.640	-2,311.000000
0.768150	0.640	-5,577.000000
0.778817	0.640	-4,078.000000
0.789483	0.640	2,112.000000
0.800150	0.640	4,116.000000
0.810817	0.640	-1,033.000000
0.821483	0.640	-3,851.000000
0.832150	0.640	-1,155.000000
0.842817	0.640	-896.000000
0.853483	0.640	-5,293.000000
0.864150	0.640	-9,693.000000
0.874817	0.640	-11,238.000000
0.885483	0.640	-10,041.000000
0.896150	0.640	-8,277.000000
0.906817	0.640	-6,740.000000
0.917483	0.640	-3,859.000000
0.928150	0.640	-1,451.000000
0.938817	0.640	-3,180.000000
0.949483	0.640	-7,109.000000
0.960150	0.640	-8,883.000000
0.970817	0.640	-8,072.000000
0.981483	0.640	-6,903.000000
0.992150	0.640	-6,046.000000
1.002817	0.640	-3,592.000000
1.013483	0.640	1,073.000000
1.024150	0.640	5,356.000000
1.034817	0.640	7,003.000000
1.045483	0.640	6,132.000000
1.056150	0.640	2,804.000000
1.066817	0.640	-1,781.000000
1.077483	0.640	-2,962.000000
1.088150	0.640	1,209.000000
1.098817	0.640	6,084.000000
1.109483	0.640	5,922.000000
1.120150	0.640	-67.000000
1.130817	0.640	-6,479.000000
1.141483	0.640	-8,171.000000
1.152150	0.640	-6,767.000000
1.162817	0.640	-5,328.000000
1.173483	0.640	-2,809.000000
1.184150	0.640	-7.000000
1.194817	0.640	-1,202.000000
1.205483	0.640	-5,569.000000
1.216150	0.640	-6,930.000000
1.226817	0.640	-4,202.000000
1.237483	0.640	-2,142.000000
1.248150	0.640	-1,483.000000
1.258817	0.640	1,582.000000
1.269483	0.640	7,294.000000
1.280150	0.640	10,918.000000
1.290817	0.640	9,406.000000
1.301483	0.640	4,610.000000
1.312150	0.640	-744.000000
1.322817	0.640	-3,610.000000
1.333483	0.640	-1,482.000000
1.344150	0.640	1,190.000000
1.354817	0.640	-393.000000
1.365483	0.640	-1,904.000000
1.376150	0.640	849.000000
1.386817	0.640	5,585.000000
1.397483	0.640	8,067.000000
1.408150	0.640	5,804.000000
1.418817	0.640	2,591.000000
1.429483	0.640	4,272.000000
1.440150	0.640	7,662.000000
1.450817	0.640	5,369.000000
1.461483	0.640	-313.000000
1.472150	0.640	-1,319.000000
1.482817	0.640	2,141.000000
1.493483	0.640	4,075.000000
1.504150	0.640	2,931.000000
1.514817	0.640	621.000000
1.525483	0.640	-1,202.000000
1.536150	0.640	-1,907.000000
1.546817	0.640	-1,055.000000
1.557483	0.640	1,220.000000
1.568150	0.640	1,271.000000
1.578817	0.640	-1,191.000000
1.589483	0.640	393.000000
1.600150	0.640	5,910.000000
1.610817	0.640	8,712.000000
1.621483	0.640	8,374.000000
1.632150	0.640	6,192.000000
1.642817	0.640	1,512.000000
1.653483	0.640	-1,647.000000
1.664150	0.640	-775.000000
1.674817	0.640	-929.000000
1.685483	0.640	-4,375.000000
1.696150	0.640	-5,671.000000
1.706817	0.640	-1,936.000000
1.717483	0.640	2,674.000000
1.728150	0.640	4,347.000000
1.738817	0.640	3,405.000000
1.749483	0.640	2,046.000000
1.760150	0.640	840.000000
1.770817	0.640	-1,787.000000
1.781483	0.640	-2,576.000000
1.792150	0.640	3,696.000000
1.802817	0.640	10,336.000000
1.813483	0.640	8,757.000000
1.824150	0.640	3,950.000000
1.834817	0.640	1,505.000000
1.845483	0.640	1,333.000000
1.856150	0.640	4,820.000000
1.866817	0.640	9,399.000000
1.877483	0.640	9,013.000000
1.888150	0.640	3,409.000000
1.898817	0.640	-2,202.000000
1.909483	0.640	-1,797.000000
1.920150	0.640	5,063.000000
1.930817	0.640	10,859.000000
1.941483	0.640	10,400.000000
1.952150	0.640	6,436.000000
1.962817	0.640	4,452.000000
1.973483	0.640	6,369.000000
1.984150	0.640	7,518.000000
1.994817	0.640	4,698.000000
2.005483	0.640	2,434.000000
2.016150	0.640	5,389.000000
2.026817	0.640	12,024.000000
2.037483	0.640	17,055.000000
2.048150	0.640	16,060.000000
2.058817	0.640	7,440.000000
2.069483	0.640	-5,056.000000
2.080150	0.640	-12,436.000000
2.090817	0.640	-11,238.000000
2.101483	0.640	-8,330.000000
2.112150	0.640	-8,351.000000
2.122817	0.640	-7,161.000000
2.133483	0.640	-2,232.000000
2.144150	0.640	2,031.000000
2.154817	0.640	2,988.000000
2.165483	0.640	3,448.000000
2.176150	0.640	4,315.000000
2.186817	0.640	3,395.000000
2.197483	0.640	1,654.000000
2.208150	0.640	941.000000
2.218817	0.640	718.000000
2.229483	0.640	1,801.000000
2.240150	0.640	3,475.000000
2.250817	0.640	2,656.000000
2.261483	0.640	2,427.000000
2.272150	0.640	8,224.000000
2.282817	0.640	16,509.000000
2.293483	0.640	19,084.000000
2.304150	0.640	14,849.000000
2.314817	0.640	10,995.000000
2.325483	0.640	12,571.000000
2.336150	0.640	15,980.000000
2.346817	0.640	15,931.000000
2.357550	0.644	11,846.000000
2.368150	0.636	7,419.000000
2.378817	0.640	5,700.000000
2.389483	0.640	3,846.000000
2.400150	0.640	-901.000000
2.410817	0.640	-4,877.000000
2.421483	0.640	-3,014.000000
2.432150	0.640	4,925.000000
2.442817	0.640	11,267.000000
2.453483	0.640	9,144.000000
2.464150	0.640	4,085.000000
2.474817	0.640	2,481.000000
2.485483	0.640	1,963.000000
2.496150	0.640	1,608.000000
2.506817	0.640	2,619.000000
2.517483	0.640	3,525.000000
2.528150	0.640	3,602.000000
2.538817	0.640	3,611.000000
2.549483	0.640	4,112.000000
2.560150	0.640	4,250.000000
2.570817	0.640	2,245.000000
2.581483	0.640	458.000000
2.592150	0.640	2,673.000000
2.602817	0.640	5,679.000000
2.613483	0.640	5,430.000000
2.624150	0.640	3,646.000000
2.634817	0.640	1,082.000000
2.645483	0.640	-3,387.000000
2.656150	0.640	-7,780.000000
2.666817	0.640	-9,663.000000
2.677483	0.640	-9,377.000000
2.688150	0.640	-6,297.000000
2.698817	0.640	567.000000
2.709483	0.640	6,702.000000
2.720150	0.640	6,409.000000
2.730817	0.640	240.000000
2.741483	0.640	-5,838.000000
2.752150	0.640	-6,041.000000
2.762817	0.640	-504.000000
2.773483	0.640	5,626.000000
2.784150	0.640	7,842.000000
2.794817	0.640	6,833.000000
2.805483	0.640	6,578.000000
2.816150	0.640	6,957.000000
2.826817	0.640	5,668.000000
2.837483	0.640	4,206.000000
2.848150	0.640	3,995.000000
2.858817	0.640	4,155.000000
2.869483	0.640	5,379.000000
2.880150	0.640	7,594.000000
2.890817	0.640	7,690.000000
2.901483	0.640	5,711.000000
2.912150	0.640	3,982.000000
2.922817	0.640	985.000000
2.933483	0.640	-2,318.000000
2.944150	0.640	-1,513.000000
2.954817	0.640	1,144.000000
2.965483	0.640	1,755.000000
2.976150	0.640	2,505.000000
2.986817	0.640	5,344.000000
2.997483	0.640	7,186.000000
3.008150	0.640	4,048.000000
3.018817	0.640	-520.000000
3.029483	0.640	996.000000
3.040150	0.640	6,441.000000
3.050817	0.640	8,579.000000
3.061483	0.640	8,005.000000
3.072150	0.640	8,174.000000
3.082817	0.640	7,538.000000
3.093483	0.640	4,320.000000
3.104150	0.640	201.000000
3.114817	0.640	-1,967.000000
3.125483	0.640	-643.000000
3.136150	0.640	1,662.000000
3.146817	0.640	2,225.000000
3.157483	0.640	3,434.000000
3.168150	0.640	6,673.000000
