File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/813.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BB2
Injection Number	27
Position	BB2
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	02:14:20
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007783
Time Max. (min)	30.005500
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-28,425.000000
Signal Max.	257,193,003.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.823
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007783	0.000	0.000000
0.021500	0.823	0.000000
0.032167	0.640	0.000000
0.042833	0.640	1,202.000000
0.053500	0.640	1,330.000000
0.064167	0.640	-279.000000
0.074833	0.640	-1,006.000000
0.085500	0.640	-918.000000
0.096167	0.640	-3,223.000000
0.106833	0.640	-7,130.000000
0.117500	0.640	-10,002.000000
0.128167	0.640	-11,283.000000
0.138833	0.640	-9,326.000000
0.149500	0.640	-3,935.000000
0.160167	0.640	446.000000
0.170833	0.640	1,171.000000
0.181500	0.640	425.000000
0.192167	0.640	349.000000
0.202833	0.640	672.000000
0.213500	0.640	432.000000
0.224167	0.640	-80.000000
0.234833	0.640	221.000000
0.245500	0.640	775.000000
0.256167	0.640	525.000000
0.266833	0.640	556.000000
0.277500	0.640	512.000000
0.288167	0.640	-2,011.000000
0.298833	0.640	-6,267.000000
0.309500	0.640	-9,838.000000
0.320167	0.640	-11,763.000000
0.330833	0.640	-12,344.000000
0.341500	0.640	-12,641.000000
0.352167	0.640	-11,414.000000
0.362833	0.640	-6,575.000000
0.373500	0.640	-1,402.000000
0.384167	0.640	-1,334.000000
0.394833	0.640	-6,441.000000
0.405500	0.640	-11,515.000000
0.416167	0.640	-11,879.000000
0.426833	0.640	-8,308.000000
0.437500	0.640	-5,637.000000
0.448167	0.640	-7,436.000000
0.458833	0.640	-12,460.000000
0.469500	0.640	-15,979.000000
0.480167	0.640	-13,528.000000
0.490833	0.640	-6,678.000000
0.501500	0.640	-3,367.000000
0.512167	0.640	-4,749.000000
0.522833	0.640	-4,713.000000
0.533500	0.640	-4,232.000000
0.544167	0.640	-7,044.000000
0.554833	0.640	-9,775.000000
0.565500	0.640	-9,428.000000
0.576167	0.640	-9,052.000000
0.586833	0.640	-11,066.000000
0.597500	0.640	-13,581.000000
0.608167	0.640	-13,096.000000
0.618833	0.640	-8,462.000000
0.629500	0.640	-3,668.000000
0.640167	0.640	-3,099.000000
0.650833	0.640	-5,919.000000
0.661500	0.640	-8,549.000000
0.672167	0.640	-8,249.000000
0.682833	0.640	-5,323.000000
0.693500	0.640	-3,406.000000
0.704167	0.640	-4,666.000000
0.714833	0.640	-7,446.000000
0.725500	0.640	-9,761.000000
0.736167	0.640	-12,486.000000
0.746833	0.640	-16,413.000000
0.757500	0.640	-17,453.000000
0.768167	0.640	-12,612.000000
0.778833	0.640	-7,748.000000
0.789500	0.640	-9,151.000000
