File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/237.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Blank_IS_5
Injection Number	55
Position	RB1
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	19:29:04
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003933
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-4,141.000000
Signal Max.	66,539,721.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.636
Max. Step (s)	0.820
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003933	0.000	0.000000
0.017600	0.820	0.000000
0.028267	0.640	0.000000
0.038933	0.640	-207.000000
0.049600	0.640	-867.000000
0.060267	0.640	-1,688.000000
0.070933	0.640	-1,571.000000
0.081600	0.640	-557.000000
0.092267	0.640	75.000000
0.102933	0.640	227.000000
0.113600	0.640	-5.000000
0.124267	0.640	-873.000000
0.134933	0.640	-1,479.000000
0.145600	0.640	-1,299.000000
0.156267	0.640	-513.000000
0.166933	0.640	677.000000
0.177600	0.640	1,118.000000
0.188267	0.640	503.000000
0.198933	0.640	352.000000
0.209600	0.640	680.000000
0.220267	0.640	27.000000
0.230933	0.640	-570.000000
0.241600	0.640	658.000000
0.252267	0.640	1,886.000000
0.262933	0.640	1,044.000000
0.273600	0.640	-496.000000
0.284267	0.640	-1,321.000000
0.294933	0.640	-1,501.000000
0.305600	0.640	-831.000000
0.316267	0.640	294.000000
0.326933	0.640	781.000000
0.337600	0.640	412.000000
0.348267	0.640	-142.000000
0.358933	0.640	86.000000
0.369600	0.640	829.000000
0.380267	0.640	519.000000
0.390933	0.640	-639.000000
0.401600	0.640	-752.000000
0.412267	0.640	28.000000
0.422933	0.640	-242.000000
0.433600	0.640	-1,637.000000
0.444267	0.640	-2,452.000000
0.454933	0.640	-1,773.000000
0.465600	0.640	-327.000000
0.476267	0.640	508.000000
0.486933	0.640	492.000000
0.497600	0.640	215.000000
0.508267	0.640	271.000000
0.518933	0.640	1,392.000000
0.529600	0.640	2,826.000000
0.540267	0.640	2,974.000000
0.550933	0.640	2,448.000000
0.561600	0.640	2,225.000000
0.572267	0.640	1,549.000000
0.582933	0.640	296.000000
0.593600	0.640	-782.000000
0.604267	0.640	-1,442.000000
0.614933	0.640	-1,441.000000
0.625600	0.640	-932.000000
0.636267	0.640	-744.000000
0.646933	0.640	-1,025.000000
0.657600	0.640	-1,136.000000
0.668267	0.640	-1,053.000000
0.678933	0.640	-1,119.000000
0.689600	0.640	-1,203.000000
0.700267	0.640	-1,267.000000
0.710933	0.640	-1,190.000000
0.721600	0.640	-681.000000
0.732267	0.640	67.000000
0.742933	0.640	703.000000
0.753600	0.640	918.000000
0.764267	0.640	394.000000
0.774933	0.640	-604.000000
0.785600	0.640	-995.000000
0.796267	0.640	-328.000000
0.806933	0.640	111.000000
0.817600	0.640	-356.000000
0.828267	0.640	-198.000000
0.838933	0.640	1,226.000000
0.849600	0.640	1,973.000000
0.860267	0.640	687.000000
0.870933	0.640	-1,475.000000
0.881600	0.640	-2,361.000000
0.892267	0.640	-986.000000
0.902933	0.640	1,218.000000
0.913600	0.640	2,229.000000
0.924267	0.640	1,621.000000
0.934933	0.640	235.000000
0.945600	0.640	-505.000000
0.956267	0.640	-337.000000
0.966933	0.640	-71.000000
0.977600	0.640	569.000000
0.988267	0.640	1,242.000000
0.998933	0.640	321.000000
1.009600	0.640	-1,730.000000
1.020267	0.640	-2,602.000000
1.030933	0.640	-1,416.000000
1.041600	0.640	791.000000
1.052267	0.640	2,203.000000
1.062933	0.640	1,421.000000
1.073600	0.640	-829.000000
1.084267	0.640	-2,077.000000
1.094933	0.640	-1,160.000000
1.105600	0.640	389.000000
1.116267	0.640	438.000000
1.126933	0.640	-816.000000
1.137600	0.640	-1,106.000000
1.148267	0.640	107.000000
1.158933	0.640	821.000000
1.169600	0.640	196.000000
1.180267	0.640	-441.000000
1.190933	0.640	-294.000000
1.201600	0.640	-182.000000
1.212267	0.640	-586.000000
1.222933	0.640	-692.000000
1.233600	0.640	-214.000000
1.244267	0.640	462.000000
1.254933	0.640	1,358.000000
1.265600	0.640	1,551.000000
1.276267	0.640	-77.000000
1.286933	0.640	-1,847.000000
1.297600	0.640	-1,746.000000
1.308267	0.640	-1,099.000000
1.318933	0.640	-962.000000
1.329600	0.640	131.000000
1.340267	0.640	1,558.000000
1.350933	0.640	1,077.000000
1.361600	0.640	-272.000000
1.372267	0.640	-800.000000
1.382933	0.640	-1,293.000000
1.393600	0.640	-1,698.000000
1.404267	0.640	-1,099.000000
1.414933	0.640	-117.000000
1.425600	0.640	522.000000
1.436267	0.640	533.000000
1.446933	0.640	30.000000
1.457600	0.640	-81.000000
1.468267	0.640	-20.000000
1.478933	0.640	-621.000000
1.489600	0.640	-1,266.000000
1.500267	0.640	-1,465.000000
1.510933	0.640	-1,591.000000
1.521600	0.640	-1,670.000000
1.532267	0.640	-1,501.000000
1.542933	0.640	-830.000000
1.553600	0.640	109.000000
