File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/262.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_0p25ug_mL_1
Injection Number	4
Position	RB3
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	20-03-2018
Injection Time	12:05:14
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.003883
Time Max. (min)	30.001600
Data Points	2813
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-4,083.000000
Signal Max.	70,276,295.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.640
Max. Step (s)	0.823
Average Step (s)	0.640

Signal Parameter Information:
Signal Info	340 nm /450 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.003883	0.000	0.000000
0.017600	0.823	0.000000
0.028267	0.640	0.000000
0.038933	0.640	-303.000000
0.049600	0.640	-866.000000
0.060267	0.640	-1,552.000000
0.070933	0.640	-2,030.000000
0.081600	0.640	-1,254.000000
0.092267	0.640	207.000000
0.102933	0.640	261.000000
0.113600	0.640	-429.000000
0.124267	0.640	145.000000
0.134933	0.640	1,294.000000
0.145600	0.640	1,112.000000
0.156267	0.640	-3.000000
0.166933	0.640	-205.000000
0.177600	0.640	228.000000
0.188267	0.640	257.000000
0.198933	0.640	751.000000
0.209600	0.640	1,658.000000
0.220267	0.640	1,282.000000
0.230933	0.640	98.000000
0.241600	0.640	117.000000
0.252267	0.640	1,166.000000
0.262933	0.640	1,939.000000
0.273600	0.640	2,244.000000
0.284267	0.640	1,551.000000
0.294933	0.640	-384.000000
0.305600	0.640	-1,740.000000
0.316267	0.640	-1,615.000000
0.326933	0.640	-1,313.000000
0.337600	0.640	-1,262.000000
0.348267	0.640	-680.000000
0.358933	0.640	289.000000
0.369600	0.640	651.000000
0.380267	0.640	-370.000000
0.390933	0.640	-2,132.000000
0.401600	0.640	-2,400.000000
0.412267	0.640	-761.000000
0.422933	0.640	618.000000
0.433600	0.640	514.000000
0.444267	0.640	-436.000000
0.454933	0.640	-1,084.000000
0.465600	0.640	-1,247.000000
0.476267	0.640	-1,513.000000
0.486933	0.640	-1,166.000000
0.497600	0.640	462.000000
0.508267	0.640	1,698.000000
0.518933	0.640	1,432.000000
0.529600	0.640	581.000000
0.540267	0.640	-315.000000
0.550933	0.640	-619.000000
0.561600	0.640	442.000000
0.572267	0.640	1,237.000000
0.582933	0.640	123.000000
0.593600	0.640	-1,042.000000
0.604267	0.640	-742.000000
0.614933	0.640	-662.000000
0.625600	0.640	-1,834.000000
0.636267	0.640	-2,876.000000
0.646933	0.640	-2,807.000000
0.657600	0.640	-2,531.000000
0.668267	0.640	-2,895.000000
0.678933	0.640	-3,520.000000
0.689600	0.640	-4,083.000000
0.700267	0.640	-4,017.000000
0.710933	0.640	-2,549.000000
0.721600	0.640	-740.000000
0.732267	0.640	-106.000000
0.742933	0.640	-490.000000
0.753600	0.640	-1,338.000000
0.764267	0.640	-2,253.000000
0.774933	0.640	-2,621.000000
0.785600	0.640	-2,492.000000
0.796267	0.640	-2,085.000000
0.806933	0.640	-690.000000
0.817600	0.640	1,340.000000
0.828267	0.640	2,184.000000
0.838933	0.640	1,470.000000
0.849600	0.640	261.000000
0.860267	0.640	-115.000000
0.870933	0.640	546.000000
0.881600	0.640	121.000000
0.892267	0.640	-1,828.000000
0.902933	0.640	-2,612.000000
0.913600	0.640	-1,472.000000
0.924267	0.640	-437.000000
0.934933	0.640	-437.000000
0.945600	0.640	-510.000000
0.956267	0.640	-255.000000
0.966933	0.640	-47.000000
0.977600	0.640	-42.000000
0.988267	0.640	-412.000000
0.998933	0.640	-653.000000
1.009600	0.640	-142.000000
1.020267	0.640	259.000000
1.030933	0.640	-517.000000
1.041600	0.640	-2,055.000000
1.052267	0.640	-3,169.000000
1.062933	0.640	-3,475.000000
1.073600	0.640	-3,121.000000
1.084267	0.640	-1,793.000000
1.094933	0.640	-281.000000
1.105600	0.640	-291.000000
1.116267	0.640	-941.000000
1.126933	0.640	-366.000000
1.137600	0.640	320.000000
1.148267	0.640	-264.000000
1.158933	0.640	-1,099.000000
1.169600	0.640	-1,319.000000
1.180267	0.640	-1,279.000000
1.190933	0.640	-1,460.000000
1.201600	0.640	-1,981.000000
1.212267	0.640	-2,192.000000
1.222933	0.640	-1,377.000000
1.233600	0.640	-86.000000
1.244267	0.640	370.000000
1.254933	0.640	-212.000000
1.265600	0.640	-505.000000
1.276267	0.640	248.000000
1.286933	0.640	1,213.000000
1.297600	0.640	1,552.000000
1.308267	0.640	698.000000
1.318933	0.640	-1,620.000000
1.329600	0.640	-3,693.000000
1.340267	0.640	-3,330.000000
1.350933	0.640	-1,162.000000
1.361600	0.640	618.000000
1.372267	0.640	1,225.000000
1.382933	0.640	1,054.000000
1.393600	0.640	614.000000
1.404267	0.640	303.000000
1.414933	0.640	6.000000
1.425600	0.640	-571.000000
