File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/992.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BA11
Injection Number	24
Position	BA11
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	00:23:33
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007833
Time Max. (min)	30.005500
Data Points	2861
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-21,863.000000
Signal Max.	223,242,676.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.629

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007833	0.000	0.000000
0.021500	0.820	0.000000
0.032167	0.640	0.000000
0.042833	0.640	-2,174.000000
0.053500	0.640	-3,200.000000
0.064167	0.640	-924.000000
0.074833	0.640	1,452.000000
0.085500	0.640	110.000000
0.096167	0.640	-2,153.000000
0.106833	0.640	-934.000000
0.117500	0.640	1,691.000000
0.128167	0.640	2,681.000000
0.138833	0.640	3,625.000000
0.149500	0.640	4,580.000000
0.160167	0.640	3,484.000000
0.170833	0.640	1,811.000000
0.181500	0.640	2,195.000000
0.192167	0.640	3,414.000000
0.202833	0.640	2,094.000000
0.213500	0.640	-344.000000
0.224167	0.640	-123.000000
0.234833	0.640	316.000000
0.245500	0.640	-2,384.000000
0.256167	0.640	-4,847.000000
0.266833	0.640	-3,325.000000
0.277500	0.640	-656.000000
0.288167	0.640	-451.000000
0.298833	0.640	-986.000000
0.309500	0.640	-819.000000
0.320167	0.640	-2,035.000000
0.330833	0.640	-4,840.000000
0.341500	0.640	-5,694.000000
0.352167	0.640	-1,548.000000
0.362833	0.640	3,857.000000
0.373500	0.640	3,840.000000
0.384167	0.640	132.000000
0.394833	0.640	-1,615.000000
0.405500	0.640	103.000000
0.416167	0.640	4,382.000000
0.426833	0.640	8,450.000000
0.437500	0.640	9,993.000000
0.448167	0.640	8,788.000000
0.458833	0.640	4,511.000000
0.469500	0.640	-1,341.000000
0.480167	0.640	-5,417.000000
0.490833	0.640	-7,103.000000
0.501500	0.640	-7,162.000000
0.512167	0.640	-5,018.000000
0.522833	0.640	-2,186.000000
0.533500	0.640	-2,115.000000
0.544167	0.640	-5,106.000000
0.554833	0.640	-7,978.000000
0.565500	0.640	-7,752.000000
0.576167	0.640	-5,556.000000
0.586833	0.640	-5,061.000000
0.597500	0.640	-6,686.000000
0.608167	0.640	-8,441.000000
0.618833	0.640	-9,534.000000
0.629500	0.640	-10,603.000000
0.640167	0.640	-11,101.000000
0.650833	0.640	-8,196.000000
0.661500	0.640	-3,167.000000
0.672167	0.640	-1,704.000000
0.682833	0.640	-4,670.000000
0.693500	0.640	-8,040.000000
0.704167	0.640	-8,788.000000
0.714833	0.640	-6,702.000000
0.725500	0.640	-4,243.000000
0.736167	0.640	-2,930.000000
0.746833	0.640	-2,577.000000
0.757500	0.640	-4,050.000000
0.768167	0.640	-5,749.000000
0.778833	0.640	-3,912.000000
0.789500	0.640	39.000000
0.800167	0.640	880.000000
0.810833	0.640	-2,622.000000
0.821500	0.640	-6,289.000000
0.832167	0.640	-7,722.000000
0.842833	0.640	-9,333.000000
0.853500	0.640	-10,279.000000
0.864167	0.640	-7,307.000000
0.874833	0.640	-3,745.000000
0.885500	0.640	-2,699.000000
0.896167	0.640	-1,743.000000
0.906833	0.640	-2,765.000000
0.917500	0.640	-9,379.000000
0.928167	0.640	-15,710.000000
0.938833	0.640	-13,614.000000
0.949500	0.640	-6,104.000000
0.960167	0.640	-2,124.000000
0.970833	0.640	-3,405.000000
0.981500	0.640	-5,497.000000
0.992167	0.640	-6,021.000000
1.002833	0.640	-5,920.000000
1.013500	0.640	-6,249.000000
1.024167	0.640	-7,413.000000
1.034833	0.640	-9,643.000000
1.045500	0.640	-11,292.000000
1.056167	0.640	-10,593.000000
1.066833	0.640	-8,426.000000
1.077500	0.640	-5,823.000000
1.088167	0.640	-3,761.000000
1.098833	0.640	-3,544.000000
1.109500	0.640	-3,959.000000
1.120167	0.640	-2,568.000000
1.130833	0.640	-517.000000
1.141500	0.640	-1,875.000000
1.152167	0.640	-5,263.000000
1.162833	0.640	-4,182.000000
1.173500	0.640	-44.000000
1.184167	0.640	-1,633.000000
1.194833	0.640	-9,568.000000
1.205500	0.640	-14,903.000000
1.216167	0.640	-13,291.000000
1.226833	0.640	-10,278.000000
1.237500	0.640	-11,255.000000
1.248167	0.640	-13,612.000000
1.258833	0.640	-12,841.000000
1.269500	0.640	-8,787.000000
1.280167	0.640	-2,871.000000
1.290833	0.640	1,895.000000
1.301500	0.640	56.000000
1.312167	0.640	-8,699.000000
1.322833	0.640	-15,953.000000
1.333500	0.640	-14,028.000000
1.344167	0.640	-6,544.000000
1.354833	0.640	-2,573.000000
1.365500	0.640	-2,341.000000
1.376167	0.640	-1,280.000000
1.386833	0.640	-1,045.000000
1.397500	0.640	-4,322.000000
1.408167	0.640	-6,413.000000
1.418833	0.640	-1,890.000000
1.429500	0.640	3,956.000000
1.440167	0.640	2,416.000000
1.450833	0.640	-5,028.000000
1.461500	0.640	-11,047.000000
1.472167	0.640	-11,797.000000
1.482833	0.640	-8,376.000000
1.493500	0.640	-4,837.000000
1.504167	0.640	-3,118.000000
1.514833	0.640	-1,170.000000
1.525500	0.640	1,181.000000
1.536167	0.640	2,000.000000
1.546833	0.640	2,621.000000
1.557500	0.640	3,110.000000
1.568167	0.640	-240.000000
1.578833	0.640	-6,969.000000
1.589500	0.640	-11,274.000000
1.600167	0.640	-9,186.000000
1.610833	0.640	-3,464.000000
1.621500	0.640	-380.000000
1.632167	0.640	-1,899.000000
1.642833	0.640	-3,635.000000
1.653500	0.640	-3,042.000000
1.664167	0.640	-4,602.000000
1.674833	0.640	-8,612.000000
1.685500	0.640	-8,163.000000
1.696167	0.640	-4,290.000000
1.706833	0.640	-3,969.000000
1.717500	0.640	-6,012.000000
1.728167	0.640	-5,248.000000
1.738833	0.640	-1,587.000000
1.749500	0.640	3,474.000000
1.760167	0.640	10,027.000000
1.770833	0.640	13,367.000000
1.781500	0.640	7,238.000000
1.792167	0.640	-1,998.000000
1.802833	0.640	-3,139.000000
1.813500	0.640	471.000000
1.824167	0.640	-1,078.000000
1.834833	0.640	-6,113.000000
1.845500	0.640	-6,260.000000
1.856167	0.640	-744.000000
1.866833	0.640	3,678.000000
1.877500	0.640	1,892.000000
1.888167	0.640	-5,223.000000
1.898833	0.640	-10,849.000000
1.909500	0.640	-8,897.000000
1.920167	0.640	-3,506.000000
1.930833	0.640	-2,146.000000
1.941500	0.640	-5,006.000000
1.952167	0.640	-8,270.000000
1.962833	0.640	-8,589.000000
1.973500	0.640	-7,357.000000
1.984167	0.640	-8,604.000000
1.994833	0.640	-9,582.000000
2.005500	0.640	-6,080.000000
2.016167	0.640	-908.000000
2.026833	0.640	1,577.000000
2.037500	0.640	580.000000
2.048167	0.640	-2,132.000000
2.058833	0.640	-3,894.000000
2.069500	0.640	-3,238.000000
2.080167	0.640	-2,046.000000
2.090833	0.640	-1,431.000000
2.101500	0.640	2,893.000000
2.112167	0.640	10,164.000000
2.122833	0.640	10,784.000000
2.133500	0.640	3,990.000000
2.144167	0.640	-1,758.000000
2.154833	0.640	-4,102.000000
2.165500	0.640	-4,157.000000
2.176167	0.640	-1,385.000000
2.186833	0.640	2,615.000000
2.197500	0.640	4,582.000000
2.208167	0.640	2,644.000000
2.218833	0.640	-2,055.000000
2.229500	0.640	-6,185.000000
2.240167	0.640	-8,352.000000
2.250833	0.640	-8,208.000000
2.261500	0.640	-3,798.000000
2.272167	0.640	4,273.000000
2.282833	0.640	12,324.000000
2.293500	0.640	17,641.000000
2.304167	0.640	18,460.000000
2.314833	0.640	14,671.000000
2.325500	0.640	9,583.000000
2.336167	0.640	6,557.000000
2.346833	0.640	4,949.000000
2.357500	0.640	3,241.000000
2.368167	0.640	3,273.000000
2.378833	0.640	5,425.000000
2.389500	0.640	5,676.000000
2.400167	0.640	3,566.000000
2.410833	0.640	2,893.000000
2.421500	0.640	3,232.000000
2.432167	0.640	1,206.000000
2.442833	0.640	-2,539.000000
2.453500	0.640	-3,798.000000
