File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/948.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BA9
Injection Number	22
Position	BA9
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	20-03-2018
Injection Time	23:09:44
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007767
Time Max. (min)	30.005433
Data Points	2861
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-26,973.000000
Signal Max.	240,032,654.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.629

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007767	0.000	0.000000
0.021433	0.820	0.000000
0.032100	0.640	0.000000
0.042767	0.640	-2,978.000000
0.053433	0.640	-8,803.000000
0.064100	0.640	-10,754.000000
0.074767	0.640	-5,987.000000
0.085433	0.640	-2,974.000000
0.096100	0.640	-6,760.000000
0.106767	0.640	-12,252.000000
0.117433	0.640	-12,996.000000
0.128100	0.640	-6,070.000000
0.138767	0.640	3,030.000000
0.149433	0.640	3,975.000000
0.160100	0.640	-2,976.000000
0.170767	0.640	-9,370.000000
0.181433	0.640	-11,407.000000
0.192100	0.640	-8,251.000000
0.202767	0.640	-1,355.000000
0.213433	0.640	2,704.000000
0.224100	0.640	-567.000000
0.234767	0.640	-7,072.000000
0.245433	0.640	-10,110.000000
0.256100	0.640	-10,054.000000
0.266767	0.640	-10,886.000000
0.277433	0.640	-11,802.000000
0.288100	0.640	-10,792.000000
0.298767	0.640	-9,367.000000
0.309433	0.640	-9,447.000000
0.320100	0.640	-10,868.000000
0.330767	0.640	-11,424.000000
0.341433	0.640	-9,595.000000
0.352100	0.640	-7,121.000000
0.362767	0.640	-6,225.000000
0.373433	0.640	-7,913.000000
0.384100	0.640	-10,832.000000
0.394767	0.640	-11,179.000000
0.405433	0.640	-9,150.000000
0.416100	0.640	-9,551.000000
0.426767	0.640	-12,127.000000
0.437433	0.640	-10,427.000000
0.448100	0.640	-4,869.000000
0.458767	0.640	-4,749.000000
0.469433	0.640	-11,670.000000
0.480100	0.640	-15,868.000000
0.490767	0.640	-11,801.000000
0.501433	0.640	-5,097.000000
0.512100	0.640	-3,209.000000
0.522767	0.640	-7,382.000000
0.533433	0.640	-14,520.000000
0.544100	0.640	-19,077.000000
0.554767	0.640	-16,009.000000
