File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/488.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BC1
Injection Number	38
Position	BC1
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	09:00:35
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007817
Time Max. (min)	30.005533
Data Points	2848
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-25,606.000000
Signal Max.	240,157,096.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.823
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007817	0.000	0.000000
0.021533	0.823	0.000000
0.032200	0.640	0.000000
0.042867	0.640	838.000000
0.053533	0.640	-599.000000
0.064200	0.640	-5,854.000000
0.074867	0.640	-8,438.000000
0.085533	0.640	-2,042.000000
0.096200	0.640	6,776.000000
0.106867	0.640	8,157.000000
0.117533	0.640	3,104.000000
0.128200	0.640	-2,030.000000
0.138867	0.640	-2,819.000000
0.149533	0.640	1,180.000000
0.160200	0.640	3,328.000000
0.170867	0.640	-1,630.000000
0.181533	0.640	-8,264.000000
0.192200	0.640	-8,502.000000
0.202867	0.640	-1,999.000000
0.213533	0.640	4,948.000000
0.224200	0.640	6,146.000000
0.234867	0.640	432.000000
0.245533	0.640	-6,793.000000
0.256200	0.640	-8,817.000000
0.266867	0.640	-4,915.000000
0.277533	0.640	-690.000000
0.288200	0.640	-2,864.000000
0.298867	0.640	-9,928.000000
0.309533	0.640	-12,776.000000
0.320200	0.640	-9,093.000000
0.330867	0.640	-4,517.000000
0.341533	0.640	-2,777.000000
0.352200	0.640	-4,410.000000
0.362867	0.640	-6,386.000000
0.373533	0.640	-4,793.000000
0.384200	0.640	-2,252.000000
0.394867	0.640	-4,066.000000
0.405533	0.640	-9,370.000000
0.416200	0.640	-11,815.000000
0.426867	0.640	-8,535.000000
0.437533	0.640	-4,905.000000
0.448200	0.640	-5,501.000000
0.458867	0.640	-7,122.000000
0.469533	0.640	-6,323.000000
0.480200	0.640	-4,880.000000
0.490867	0.640	-4,907.000000
0.501533	0.640	-4,724.000000
0.512200	0.640	-1,309.000000
0.522867	0.640	2,794.000000
0.533533	0.640	1,109.000000
0.544200	0.640	-4,861.000000
0.554867	0.640	-7,724.000000
0.565533	0.640	-6,864.000000
0.576200	0.640	-5,815.000000
0.586867	0.640	-5,503.000000
0.597533	0.640	-7,161.000000
0.608200	0.640	-10,444.000000
0.618867	0.640	-11,764.000000
0.629533	0.640	-9,746.000000
0.640200	0.640	-5,065.000000
0.650867	0.640	689.000000
0.661533	0.640	3,878.000000
0.672200	0.640	2,427.000000
0.682867	0.640	-2,362.000000
0.693533	0.640	-7,394.000000
0.704200	0.640	-8,254.000000
0.714867	0.640	-3,883.000000
0.725533	0.640	7.000000
0.736200	0.640	-365.000000
0.746867	0.640	-1,725.000000
0.757533	0.640	-2,041.000000
0.768200	0.640	-2,680.000000
0.778867	0.640	-3,470.000000
0.789533	0.640	-5,290.000000
0.800200	0.640	-8,677.000000
0.810867	0.640	-8,230.000000
0.821533	0.640	-1,991.000000
0.832200	0.640	1,930.000000
0.842867	0.640	-2,011.000000
0.853533	0.640	-8,150.000000
0.864200	0.640	-7,871.000000
0.874867	0.640	-1,053.000000
0.885533	0.640	4,022.000000
0.896200	0.640	1,948.000000
0.906867	0.640	-3,273.000000
0.917533	0.640	-5,226.000000
0.928200	0.640	-4,183.000000
0.938867	0.640	-4,940.000000
0.949533	0.640	-7,132.000000
0.960200	0.640	-6,382.000000
0.970867	0.640	-4,675.000000
0.981533	0.640	-5,544.000000
0.992200	0.640	-4,617.000000
1.002867	0.640	-590.000000
1.013533	0.640	-1.000000
1.024200	0.640	-2,998.000000
1.034867	0.640	-5,263.000000
1.045533	0.640	-8,171.000000
1.056200	0.640	-11,961.000000
1.066867	0.640	-11,913.000000
1.077533	0.640	-6,480.000000
1.088200	0.640	-1,087.000000
1.098867	0.640	-956.000000
1.109533	0.640	-1,870.000000
1.120200	0.640	1,038.000000
1.130867	0.640	2,170.000000
1.141533	0.640	-1,857.000000
1.152200	0.640	-5,456.000000
1.162867	0.640	-5,010.000000
1.173533	0.640	-3,084.000000
1.184200	0.640	-4,528.000000
1.194867	0.640	-8,675.000000
1.205533	0.640	-10,662.000000
1.216200	0.640	-9,888.000000
1.226867	0.640	-6,927.000000
1.237533	0.640	-2,773.000000
1.248200	0.640	-1,820.000000
1.258867	0.640	-4,947.000000
1.269533	0.640	-7,567.000000
1.280200	0.640	-7,243.000000
1.290867	0.640	-4,722.000000
1.301533	0.640	-1,344.000000
1.312200	0.640	-656.000000
1.322867	0.640	-4,633.000000
1.333533	0.640	-8,771.000000
1.344200	0.640	-7,998.000000
1.354867	0.640	-4,143.000000
1.365533	0.640	-3,345.000000
1.376200	0.640	-5,806.000000
1.386867	0.640	-5,160.000000
1.397533	0.640	-1,945.000000
1.408200	0.640	-2,725.000000
1.418867	0.640	-5,191.000000
1.429533	0.640	-4,627.000000
1.440200	0.640	-6,244.000000
1.450867	0.640	-11,639.000000
1.461533	0.640	-12,623.000000
1.472200	0.640	-8,670.000000
1.482867	0.640	-5,807.000000
1.493533	0.640	-1,925.000000
1.504200	0.640	5,451.000000
1.514867	0.640	8,652.000000
1.525533	0.640	2,712.000000
1.536200	0.640	-6,254.000000
1.546867	0.640	-13,771.000000
1.557533	0.640	-18,915.000000
1.568200	0.640	-17,936.000000
1.578867	0.640	-12,350.000000
1.589533	0.640	-9,156.000000
1.600200	0.640	-8,446.000000
1.610867	0.640	-5,347.000000
1.621533	0.640	-1,317.000000
1.632200	0.640	-1,040.000000
1.642867	0.640	-2,878.000000
1.653533	0.640	-3,879.000000
1.664200	0.640	-5,148.000000
1.674867	0.640	-5,259.000000
1.685533	0.640	-1,332.000000
1.696200	0.640	3,297.000000
1.706867	0.640	2,965.000000
1.717533	0.640	-2,382.000000
1.728200	0.640	-7,412.000000
1.738867	0.640	-6,528.000000
1.749533	0.640	-640.000000
1.760200	0.640	3,957.000000
1.770867	0.640	5,371.000000
1.781533	0.640	4,683.000000
1.792200	0.640	1,033.000000
1.802867	0.640	-3,360.000000
1.813533	0.640	-4,488.000000
1.824200	0.640	-2,342.000000
1.834867	0.640	1,250.000000
1.845533	0.640	3,876.000000
1.856200	0.640	2,453.000000
1.866867	0.640	-1,677.000000
1.877533	0.640	-2,863.000000
