File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/724.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_10ug_mL_2
Injection Number	51
Position	RB8
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	21-03-2018
Injection Time	17:01:10
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007750
Time Max. (min)	30.005417
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-19,098.000000
Signal Max.	232,720,229.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007750	0.000	0.000000
0.021417	0.820	0.000000
0.032083	0.640	0.000000
0.042750	0.640	-1,684.000000
0.053417	0.640	-1,789.000000
0.064083	0.640	-1,074.000000
0.074750	0.640	-2,222.000000
0.085417	0.640	-4,719.000000
0.096083	0.640	-7,072.000000
0.106750	0.640	-7,370.000000
0.117417	0.640	-2,607.000000
0.128083	0.640	5,561.000000
0.138750	0.640	11,631.000000
0.149417	0.640	14,721.000000
0.160083	0.640	15,639.000000
0.170750	0.640	12,978.000000
0.181417	0.640	8,151.000000
0.192083	0.640	3,366.000000
0.202750	0.640	-861.000000
0.213417	0.640	-1,617.000000
0.224083	0.640	2,771.000000
0.234750	0.640	7,645.000000
0.245417	0.640	9,221.000000
0.256083	0.640	10,094.000000
0.266750	0.640	11,444.000000
0.277417	0.640	9,841.000000
0.288083	0.640	5,864.000000
0.298750	0.640	5,779.000000
0.309417	0.640	9,977.000000
0.320083	0.640	9,639.000000
0.330750	0.640	2,333.000000
0.341417	0.640	-1,706.000000
0.352083	0.640	3,159.000000
0.362750	0.640	8,557.000000
0.373417	0.640	7,378.000000
0.384083	0.640	4,328.000000
0.394750	0.640	5,819.000000
0.405417	0.640	9,834.000000
0.416083	0.640	9,784.000000
0.426750	0.640	5,895.000000
0.437417	0.640	4,533.000000
0.448083	0.640	7,233.000000
0.458750	0.640	10,092.000000
0.469417	0.640	7,921.000000
0.480083	0.640	-134.000000
0.490750	0.640	-6,070.000000
0.501417	0.640	-5,192.000000
0.512083	0.640	-3,219.000000
0.522750	0.640	-3,521.000000
0.533417	0.640	-3,622.000000
0.544083	0.640	-3,029.000000
0.554750	0.640	-3,223.000000
0.565417	0.640	-2,944.000000
0.576083	0.640	-537.000000
0.586750	0.640	439.000000
0.597417	0.640	-1,344.000000
0.608083	0.640	-398.000000
0.618750	0.640	2,798.000000
0.629417	0.640	1,639.000000
0.640083	0.640	-3,608.000000
0.650750	0.640	-7,025.000000
0.661417	0.640	-6,348.000000
0.672083	0.640	-4,160.000000
0.682750	0.640	-2,245.000000
0.693417	0.640	-477.000000
0.704083	0.640	-694.000000
0.714750	0.640	-3,408.000000
0.725417	0.640	-4,696.000000
0.736083	0.640	-3,180.000000
0.746750	0.640	-1,270.000000
0.757417	0.640	-348.000000
0.768083	0.640	-1,002.000000
0.778750	0.640	-2,210.000000
0.789417	0.640	-1,831.000000
0.800083	0.640	-717.000000
0.810750	0.640	-1,263.000000
0.821417	0.640	-4,340.000000
0.832083	0.640	-8,877.000000
0.842750	0.640	-9,577.000000
0.853417	0.640	-3,356.000000
0.864083	0.640	2,356.000000
0.874750	0.640	1,343.000000
0.885417	0.640	-1,586.000000
0.896083	0.640	-1,103.000000
0.906750	0.640	514.000000
0.917417	0.640	-363.000000
0.928083	0.640	-2,514.000000
0.938750	0.640	-3,459.000000
0.949417	0.640	-2,487.000000
0.960083	0.640	70.000000
0.970750	0.640	1,990.000000
0.981417	0.640	1,609.000000
0.992083	0.640	1,867.000000
1.002750	0.640	5,602.000000
1.013417	0.640	8,821.000000
1.024083	0.640	7,254.000000
1.034750	0.640	3,155.000000
1.045417	0.640	95.000000
1.056083	0.640	-974.000000
1.066750	0.640	-1,492.000000
1.077417	0.640	-3,387.000000
1.088083	0.640	-4,769.000000
1.098750	0.640	-1,821.000000
1.109417	0.640	2,958.000000
1.120083	0.640	3,720.000000
1.130750	0.640	1,902.000000
1.141417	0.640	2,040.000000
1.152083	0.640	3,469.000000
1.162750	0.640	2,662.000000
1.173417	0.640	-2,123.000000
