File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/549.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BB12
Injection Number	37
Position	BB12
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	08:23:38
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007833
Time Max. (min)	30.005500
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-29,012.000000
Signal Max.	255,219,018.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007833	0.000	0.000000
0.021500	0.820	0.000000
0.032167	0.640	0.000000
0.042833	0.640	-2,110.000000
0.053500	0.640	-4,504.000000
0.064167	0.640	-4,939.000000
0.074833	0.640	-3,772.000000
0.085500	0.640	-1,807.000000
0.096167	0.640	561.000000
0.106833	0.640	2,337.000000
0.117500	0.640	4,363.000000
0.128167	0.640	6,202.000000
0.138833	0.640	2,653.000000
0.149500	0.640	-6,767.000000
0.160167	0.640	-13,214.000000
0.170833	0.640	-11,828.000000
0.181500	0.640	-7,115.000000
0.192167	0.640	-3,530.000000
0.202833	0.640	-1,374.000000
0.213500	0.640	366.000000
0.224167	0.640	535.000000
0.234833	0.640	-1,692.000000
0.245500	0.640	-2,721.000000
0.256167	0.640	-858.000000
0.266833	0.640	533.000000
0.277500	0.640	1,450.000000
0.288167	0.640	5,529.000000
0.298833	0.640	10,167.000000
0.309500	0.640	8,271.000000
0.320167	0.640	806.000000
0.330833	0.640	-3,555.000000
0.341500	0.640	-1,965.000000
0.352167	0.640	327.000000
0.362833	0.640	-346.000000
0.373500	0.640	-2,530.000000
0.384167	0.640	-2,741.000000
0.394833	0.640	-1,483.000000
0.405500	0.640	-5,070.000000
0.416167	0.640	-13,971.000000
0.426833	0.640	-16,987.000000
0.437500	0.640	-8,185.000000
0.448167	0.640	2,702.000000
0.458833	0.640	5,190.000000
0.469500	0.640	-48.000000
0.480167	0.640	-5,019.000000
0.490833	0.640	-3,348.000000
0.501500	0.640	1,244.000000
0.512167	0.640	289.000000
0.522833	0.640	-4,415.000000
0.533500	0.640	-4,146.000000
0.544167	0.640	266.000000
0.554833	0.640	1,500.000000
0.565500	0.640	0.000000
0.576167	0.640	-861.000000
0.586833	0.640	-2,985.000000
0.597500	0.640	-4,476.000000
0.608167	0.640	-1,059.000000
0.618833	0.640	1,614.000000
0.629500	0.640	-692.000000
0.640167	0.640	-1,448.000000
0.650833	0.640	822.000000
0.661500	0.640	44.000000
0.672167	0.640	-3,050.000000
0.682833	0.640	-4,885.000000
0.693500	0.640	-6,742.000000
0.704167	0.640	-6,323.000000
0.714833	0.640	-3,308.000000
0.725500	0.640	-6,509.000000
0.736167	0.640	-14,752.000000
0.746833	0.640	-16,458.000000
0.757500	0.640	-12,192.000000
0.768167	0.640	-9,524.000000
0.778833	0.640	-6,845.000000
0.789500	0.640	-1,609.000000
0.800167	0.640	-133.000000
0.810833	0.640	-5,776.000000
0.821500	0.640	-10,439.000000
0.832167	0.640	-8,370.000000
0.842833	0.640	-5,567.000000
0.853500	0.640	-7,293.000000
0.864167	0.640	-8,964.000000
0.874833	0.640	-5,858.000000
0.885500	0.640	-696.000000
0.896167	0.640	445.000000
0.906833	0.640	-5,676.000000
0.917500	0.640	-14,153.000000
0.928167	0.640	-15,384.000000
0.938833	0.640	-8,415.000000
0.949500	0.640	-3,245.000000
0.960167	0.640	-5,902.000000
0.970833	0.640	-10,750.000000
0.981500	0.640	-10,479.000000
0.992167	0.640	-5,824.000000
1.002833	0.640	-3,436.000000
1.013500	0.640	-6,716.000000
1.024167	0.640	-11,373.000000
1.034833	0.640	-11,632.000000
1.045500	0.640	-7,041.000000
1.056167	0.640	-1,946.000000
1.066833	0.640	-596.000000
1.077500	0.640	-2,478.000000
1.088167	0.640	-3,924.000000
1.098833	0.640	-3,376.000000
1.109500	0.640	-1,344.000000
1.120167	0.640	936.000000
1.130833	0.640	-38.000000
1.141500	0.640	-6,202.000000
1.152167	0.640	-12,398.000000
1.162833	0.640	-11,327.000000
1.173500	0.640	-4,099.000000
1.184167	0.640	-46.000000
1.194833	0.640	-2,516.000000
1.205500	0.640	-5,066.000000
1.216167	0.640	-3,683.000000
1.226833	0.640	-1,324.000000
1.237500	0.640	-3,409.000000
1.248167	0.640	-9,878.000000
1.258833	0.640	-12,279.000000
1.269500	0.640	-7,043.000000
1.280167	0.640	-1,496.000000
1.290833	0.640	-363.000000
1.301500	0.640	-84.000000
1.312167	0.640	2,125.000000
1.322833	0.640	2,630.000000
1.333500	0.640	-3,525.000000
1.344167	0.640	-12,352.000000
1.354833	0.640	-13,799.000000
1.365500	0.640	-8,512.000000
1.376167	0.640	-5,106.000000
1.386833	0.640	-3,763.000000
1.397500	0.640	-1,935.000000
1.408167	0.640	-4,203.000000
1.418833	0.640	-11,969.000000
1.429500	0.640	-16,418.000000
1.440167	0.640	-13,027.000000
1.450833	0.640	-9,864.000000
1.461500	0.640	-10,439.000000
1.472167	0.640	-8,478.000000
1.482833	0.640	-5,483.000000
1.493500	0.640	-8,755.000000
1.504167	0.640	-13,912.000000
1.514833	0.640	-12,087.000000
1.525500	0.640	-7,716.000000
1.536167	0.640	-8,313.000000
1.546833	0.640	-7,998.000000
1.557500	0.640	-1,771.000000
1.568167	0.640	1,454.000000
1.578833	0.640	-3,048.000000
1.589500	0.640	-7,994.000000
1.600167	0.640	-9,846.000000
1.610833	0.640	-9,623.000000
1.621500	0.640	-5,643.000000
1.632167	0.640	976.000000
1.642833	0.640	4,794.000000
1.653500	0.640	3,887.000000
1.664167	0.640	642.000000
1.674833	0.640	-4,051.000000
1.685500	0.640	-9,147.000000
1.696167	0.640	-10,456.000000
1.706833	0.640	-7,141.000000
1.717500	0.640	-4,971.000000
1.728167	0.640	-6,985.000000
1.738833	0.640	-8,224.000000
1.749500	0.640	-6,335.000000
1.760167	0.640	-5,655.000000
1.770833	0.640	-5,476.000000
1.781500	0.640	-1,434.000000
1.792167	0.640	2,978.000000
1.802833	0.640	2,845.000000
1.813500	0.640	1,431.000000
1.824167	0.640	2,723.000000
1.834833	0.640	3,961.000000
1.845500	0.640	2,169.000000
1.856167	0.640	1,003.000000
1.866833	0.640	3,901.000000
1.877500	0.640	5,485.000000
1.888167	0.640	1,119.000000
1.898833	0.640	-2,365.000000
1.909500	0.640	-430.000000
1.920167	0.640	-564.000000
1.930833	0.640	-6,127.000000
1.941500	0.640	-9,869.000000
1.952167	0.640	-7,686.000000
1.962833	0.640	-4,278.000000
1.973500	0.640	-5,141.000000
1.984167	0.640	-7,918.000000
1.994833	0.640	-5,475.000000
2.005500	0.640	1,757.000000
2.016167	0.640	5,757.000000
2.026833	0.640	3,275.000000
2.037500	0.640	-1,088.000000
2.048167	0.640	-3,277.000000
2.058833	0.640	-4,138.000000
2.069500	0.640	-3,816.000000
2.080167	0.640	-927.000000
2.090833	0.640	409.000000
2.101500	0.640	-3,759.000000
2.112167	0.640	-8,676.000000
2.122833	0.640	-9,971.000000
2.133500	0.640	-9,357.000000
2.144167	0.640	-8,298.000000
2.154833	0.640	-6,419.000000
2.165500	0.640	-3,615.000000
2.176167	0.640	-1,525.000000
2.186833	0.640	-2,254.000000
2.197500	0.640	-4,260.000000
2.208167	0.640	-4,808.000000
2.218833	0.640	-4,296.000000
2.229500	0.640	-3,918.000000
2.240167	0.640	-4,497.000000
2.250833	0.640	-5,587.000000
2.261500	0.640	-2,618.000000
2.272167	0.640	6,899.000000
2.282833	0.640	15,920.000000
2.293500	0.640	17,844.000000
2.304167	0.640	16,112.000000
2.314833	0.640	13,658.000000
2.325500	0.640	9,380.000000
2.336167	0.640	6,396.000000
2.346833	0.640	5,594.000000
2.357500	0.640	2,662.000000
2.368167	0.640	-1,123.000000
2.378833	0.640	-2,898.000000
2.389500	0.640	-5,059.000000
2.400167	0.640	-5,282.000000
2.410833	0.640	532.000000
2.421500	0.640	5,638.000000
2.432167	0.640	2,961.000000
2.442833	0.640	-2,590.000000
2.453500	0.640	-2,830.000000
2.464167	0.640	2,163.000000
