File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/173.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	Blank_IS_2
Injection Number	2
Position	RB1
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	20-03-2018
Injection Time	10:51:18
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007817
Time Max. (min)	30.005483
Data Points	2861
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-20,443.000000
Signal Max.	193,698,720.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.629

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007817	0.000	0.000000
0.021483	0.820	0.000000
0.032150	0.640	0.000000
0.042817	0.640	500.000000
0.053483	0.640	857.000000
0.064150	0.640	3,096.000000
0.074817	0.640	6,001.000000
0.085483	0.640	4,828.000000
0.096150	0.640	412.000000
0.106817	0.640	-2,933.000000
0.117483	0.640	-4,284.000000
0.128150	0.640	-2,136.000000
0.138817	0.640	2,958.000000
0.149483	0.640	5,103.000000
0.160150	0.640	4,829.000000
0.170817	0.640	7,006.000000
0.181483	0.640	8,129.000000
0.192150	0.640	4,380.000000
0.202817	0.640	1,779.000000
0.213483	0.640	4,894.000000
0.224150	0.640	7,380.000000
0.234817	0.640	4,852.000000
0.245483	0.640	3,708.000000
0.256150	0.640	7,214.000000
0.266817	0.640	8,258.000000
0.277483	0.640	3,221.000000
0.288150	0.640	-391.000000
0.298817	0.640	2,791.000000
0.309483	0.640	5,756.000000
0.320150	0.640	3,050.000000
0.330817	0.640	1,542.000000
0.341483	0.640	5,688.000000
0.352150	0.640	9,344.000000
0.362817	0.640	8,597.000000
0.373483	0.640	6,647.000000
0.384150	0.640	3,977.000000
0.394817	0.640	-2,044.000000
0.405483	0.640	-7,634.000000
0.416150	0.640	-4,827.000000
0.426817	0.640	4,972.000000
0.437483	0.640	9,490.000000
0.448150	0.640	5,051.000000
0.458817	0.640	1,106.000000
0.469483	0.640	475.000000
0.480150	0.640	-460.000000
0.490817	0.640	-2,314.000000
0.501483	0.640	-5,737.000000
0.512150	0.640	-6,693.000000
0.522817	0.640	-1,585.000000
0.533483	0.640	2,097.000000
0.544150	0.640	479.000000
0.554817	0.640	-505.000000
0.565483	0.640	506.000000
0.576150	0.640	95.000000
0.586817	0.640	-1,912.000000
0.597483	0.640	-3,495.000000
0.608150	0.640	-2,822.000000
0.618817	0.640	580.000000
0.629483	0.640	2,946.000000
0.640150	0.640	929.000000
0.650817	0.640	-112.000000
0.661483	0.640	4,980.000000
0.672150	0.640	9,535.000000
0.682817	0.640	5,899.000000
0.693483	0.640	-1,803.000000
0.704150	0.640	-3,592.000000
0.714817	0.640	2,316.000000
0.725483	0.640	7,085.000000
0.736150	0.640	5,378.000000
0.746817	0.640	907.000000
0.757483	0.640	-3,047.000000
0.768150	0.640	-5,529.000000
0.778817	0.640	-4,310.000000
0.789483	0.640	866.000000
0.800150	0.640	5,876.000000
0.810817	0.640	7,344.000000
0.821483	0.640	6,330.000000
0.832150	0.640	5,048.000000
0.842817	0.640	3,838.000000
0.853483	0.640	1,738.000000
0.864150	0.640	-971.000000
0.874817	0.640	-1,693.000000
0.885483	0.640	-131.000000
0.896150	0.640	-262.000000
0.906817	0.640	-3,635.000000
0.917483	0.640	-6,203.000000
0.928150	0.640	-4,437.000000
0.938817	0.640	-569.000000
0.949483	0.640	997.000000
0.960150	0.640	921.000000
0.970817	0.640	1,940.000000
0.981483	0.640	1,268.000000
0.992150	0.640	-2,977.000000
1.002817	0.640	-5,097.000000
1.013483	0.640	-850.000000
1.024150	0.640	4,661.000000
1.034817	0.640	4,199.000000
1.045483	0.640	960.000000
1.056150	0.640	2,959.000000
1.066817	0.640	6,792.000000
1.077483	0.640	4,745.000000
1.088150	0.640	-73.000000
1.098817	0.640	-1,750.000000
1.109483	0.640	-1,001.000000
1.120150	0.640	538.000000
1.130817	0.640	2,748.000000
1.141483	0.640	3,386.000000
1.152150	0.640	427.000000
1.162817	0.640	-2,936.000000
1.173483	0.640	-2,901.000000
1.184150	0.640	-650.000000
1.194817	0.640	1,390.000000
1.205483	0.640	1,309.000000
1.216150	0.640	-1,763.000000
1.226817	0.640	-5,361.000000
1.237483	0.640	-6,502.000000
1.248150	0.640	-5,302.000000
1.258817	0.640	-3,855.000000
1.269483	0.640	-3,119.000000
1.280150	0.640	-3,415.000000
1.290817	0.640	-4,490.000000
1.301483	0.640	-3,480.000000
1.312150	0.640	459.000000
1.322817	0.640	3,339.000000
1.333483	0.640	3,018.000000
1.344150	0.640	1,577.000000
1.354817	0.640	1,036.000000
1.365483	0.640	1,509.000000
1.376150	0.640	2,075.000000
1.386817	0.640	1,600.000000
1.397483	0.640	-1,255.000000
1.408150	0.640	-5,641.000000
1.418817	0.640	-6,738.000000
1.429483	0.640	-2,802.000000
1.440150	0.640	715.000000
1.450817	0.640	-189.000000
1.461483	0.640	-2,912.000000
1.472150	0.640	-2,839.000000
1.482817	0.640	690.000000
1.493483	0.640	3,269.000000
1.504150	0.640	3,886.000000
1.514817	0.640	6,199.000000
1.525483	0.640	8,911.000000
1.536150	0.640	8,391.000000
1.546817	0.640	4,688.000000
1.557483	0.640	1,118.000000
1.568150	0.640	2,201.000000
1.578817	0.640	5,432.000000
1.589483	0.640	4,812.000000
1.600150	0.640	2,834.000000
1.610817	0.640	2,546.000000
1.621483	0.640	721.000000
1.632150	0.640	-2,614.000000
1.642817	0.640	-4,610.000000
1.653483	0.640	-5,840.000000
1.664150	0.640	-5,212.000000
1.674817	0.640	857.000000
1.685483	0.640	9,911.000000
1.696150	0.640	14,301.000000
1.706817	0.640	11,285.000000
1.717483	0.640	5,741.000000
1.728150	0.640	1,754.000000
1.738817	0.640	-1,983.000000
1.749483	0.640	-4,780.000000
1.760150	0.640	-2,805.000000
1.770817	0.640	1,906.000000
1.781483	0.640	3,173.000000
1.792150	0.640	76.000000
1.802817	0.640	-2,747.000000
1.813483	0.640	-2,584.000000
1.824150	0.640	-2,640.000000
1.834817	0.640	-5,615.000000
1.845483	0.640	-7,450.000000
1.856150	0.640	-3,683.000000
1.866817	0.640	2,450.000000
1.877483	0.640	3,879.000000
1.888150	0.640	-1,210.000000
1.898817	0.640	-7,302.000000
1.909483	0.640	-7,814.000000
1.920150	0.640	-3,062.000000
1.930817	0.640	1,072.000000
1.941483	0.640	2,339.000000
1.952150	0.640	2,673.000000
1.962817	0.640	2,788.000000
1.973483	0.640	3,147.000000
1.984150	0.640	3,854.000000
1.994817	0.640	2,935.000000
2.005483	0.640	424.000000
2.016150	0.640	-792.000000
2.026817	0.640	885.000000
2.037483	0.640	5,792.000000
2.048150	0.640	10,835.000000
2.058817	0.640	8,876.000000
2.069483	0.640	585.000000
2.080150	0.640	-3,832.000000
2.090817	0.640	-205.000000
2.101483	0.640	5,059.000000
2.112150	0.640	6,058.000000
2.122817	0.640	4,986.000000
2.133483	0.640	5,612.000000
2.144150	0.640	5,342.000000
2.154817	0.640	1,899.000000
2.165483	0.640	-536.000000
2.176150	0.640	526.000000
2.186817	0.640	1,915.000000
2.197483	0.640	1,702.000000
2.208150	0.640	1,663.000000
2.218817	0.640	4,077.000000
2.229483	0.640	7,264.000000
2.240150	0.640	7,374.000000
2.250817	0.640	7,342.000000
2.261483	0.640	12,126.000000
2.272150	0.640	17,672.000000
2.282817	0.640	17,337.000000
2.293483	0.640	12,967.000000
2.304150	0.640	12,537.000000
2.314817	0.640	19,049.000000
2.325483	0.640	25,901.000000
2.336150	0.640	24,682.000000
2.346817	0.640	15,142.000000
2.357483	0.640	6,240.000000
2.368150	0.640	4,691.000000
2.378817	0.640	6,467.000000
2.389483	0.640	7,222.000000
2.400150	0.640	8,866.000000
2.410817	0.640	10,447.000000
2.421483	0.640	8,923.000000
2.432150	0.640	7,445.000000
2.442817	0.640	9,969.000000
2.453483	0.640	13,427.000000
2.464150	0.640	12,605.000000
2.474817	0.640	7,659.000000
2.485483	0.640	4,299.000000
2.496150	0.640	5,678.000000
2.506817	0.640	6,864.000000
2.517483	0.640	4,103.000000
2.528150	0.640	816.000000
2.538817	0.640	343.000000
2.549483	0.640	2,075.000000
2.560150	0.640	2,906.000000
2.570817	0.640	374.000000
2.581483	0.640	-3,578.000000
2.592150	0.640	-4,448.000000
2.602817	0.640	-774.000000
2.613483	0.640	3,923.000000
2.624150	0.640	3,666.000000
2.634817	0.640	-2,782.000000
2.645483	0.640	-7,605.000000
2.656150	0.640	-4,598.000000
2.666817	0.640	1,230.000000
2.677483	0.640	3,147.000000
2.688150	0.640	2,078.000000
2.698817	0.640	1,921.000000
2.709483	0.640	4,154.000000
2.720150	0.640	6,119.000000
2.730817	0.640	4,008.000000
2.741483	0.640	412.000000
2.752150	0.640	1,694.000000
2.762817	0.640	8,430.000000
2.773483	0.640	15,754.000000
2.784150	0.640	19,483.000000
2.794817	0.640	18,835.000000
2.805483	0.640	15,287.000000
2.816150	0.640	9,142.000000
2.826817	0.640	1,414.000000
2.837483	0.640	-3,811.000000
2.848150	0.640	-6,096.000000
2.858817	0.640	-8,128.000000
2.869483	0.640	-8,286.000000
2.880150	0.640	-4,751.000000
2.890817	0.640	220.000000
2.901483	0.640	4,482.000000
2.912150	0.640	7,683.000000
2.922817	0.640	9,847.000000
2.933483	0.640	10,909.000000
2.944150	0.640	9,628.000000
2.954817	0.640	5,187.000000
2.965483	0.640	1,459.000000
2.976150	0.640	2,132.000000
2.986883	0.644	3,229.000000
2.997483	0.636	1,924.000000
3.008150	0.640	2,777.000000
3.018817	0.640	5,629.000000
3.029483	0.640	5,734.000000
3.040150	0.640	4,677.000000
3.050817	0.640	4,000.000000
3.061483	0.640	2,078.000000
3.072150	0.640	1,486.000000
3.082817	0.640	3,617.000000
3.093483	0.640	5,472.000000
3.104150	0.640	6,909.000000
3.114817	0.640	8,567.000000
3.125483	0.640	7,258.000000
3.136150	0.640	2,930.000000
3.146817	0.640	980.000000
3.157483	0.640	1,968.000000
3.168150	0.640	2,144.000000
3.178817	0.640	2,611.000000
3.189483	0.640	5,655.000000
3.200150	0.640	9,252.000000
