File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/380.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20180320_Lars Nielsen samples Vienna_dx20_BB5
Injection Number	30
Position	BB5
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Unknown
Status	Finished
Injection Date	21-03-2018
Injection Time	04:05:07
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007833
Time Max. (min)	30.005500
Data Points	2849
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-21,507.000000
Signal Max.	249,322,809.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.632

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007833	0.000	0.000000
0.021500	0.820	0.000000
0.032167	0.640	0.000000
0.042833	0.640	941.000000
0.053500	0.640	2,257.000000
0.064167	0.640	528.000000
0.074833	0.640	-2,708.000000
0.085500	0.640	-2,775.000000
0.096167	0.640	-1,876.000000
0.106833	0.640	-3,534.000000
0.117500	0.640	-4,578.000000
0.128167	0.640	-3,424.000000
0.138833	0.640	-2,943.000000
0.149500	0.640	-1,835.000000
0.160167	0.640	1,335.000000
0.170833	0.640	3,233.000000
0.181500	0.640	1,453.000000
0.192167	0.640	-2,751.000000
0.202833	0.640	-3,659.000000
0.213500	0.640	1,976.000000
0.224167	0.640	5,818.000000
0.234833	0.640	1.000000
0.245500	0.640	-7,823.000000
0.256167	0.640	-7,027.000000
0.266833	0.640	-2,099.000000
0.277500	0.640	-2,707.000000
0.288167	0.640	-6,559.000000
0.298833	0.640	-5,730.000000
0.309500	0.640	-905.000000
0.320167	0.640	1,862.000000
0.330833	0.640	2,080.000000
0.341500	0.640	2,379.000000
0.352167	0.640	1,423.000000
0.362833	0.640	-1,347.000000
0.373500	0.640	-664.000000
0.384167	0.640	5,888.000000
0.394833	0.640	12,280.000000
0.405500	0.640	12,338.000000
0.416167	0.640	6,467.000000
0.426833	0.640	971.000000
0.437500	0.640	719.000000
0.448167	0.640	1,620.000000
0.458833	0.640	-1,686.000000
0.469500	0.640	-5,201.000000
0.480167	0.640	-2,895.000000
0.490833	0.640	2,990.000000
0.501500	0.640	5,788.000000
0.512167	0.640	3,120.000000
0.522833	0.640	-918.000000
0.533500	0.640	-1,809.000000
0.544167	0.640	-280.000000
0.554833	0.640	968.000000
0.565500	0.640	1,792.000000
0.576167	0.640	2,021.000000
0.586833	0.640	-40.000000
0.597500	0.640	-3,087.000000
0.608167	0.640	-3,544.000000
0.618833	0.640	-1,165.000000
0.629500	0.640	801.000000
0.640167	0.640	-326.000000
0.650833	0.640	-3,134.000000
0.661500	0.640	-3,758.000000
0.672167	0.640	-150.000000
0.682833	0.640	5,109.000000
0.693500	0.640	6,365.000000
0.704167	0.640	3,156.000000
0.714833	0.640	-152.000000
0.725500	0.640	-1,935.000000
0.736167	0.640	-1,551.000000
0.746833	0.640	1,881.000000
0.757500	0.640	6,030.000000
0.768167	0.640	7,534.000000
0.778833	0.640	6,666.000000
0.789500	0.640	6,959.000000
0.800167	0.640	9,373.000000
0.810833	0.640	8,888.000000
0.821500	0.640	3,507.000000
0.832167	0.640	-525.000000
0.842833	0.640	-1,684.000000
0.853500	0.640	-4,085.000000
0.864167	0.640	-5,581.000000
0.874833	0.640	-2,964.000000
0.885500	0.640	1,575.000000
0.896167	0.640	4,780.000000
0.906833	0.640	4,604.000000
0.917500	0.640	1,791.000000
0.928167	0.640	282.000000
0.938833	0.640	2,130.000000
0.949500	0.640	3,920.000000
0.960167	0.640	2,370.000000
0.970833	0.640	-147.000000
0.981500	0.640	-1,090.000000
0.992167	0.640	-1,626.000000
1.002833	0.640	-1,926.000000
1.013500	0.640	-187.000000
1.024167	0.640	2,981.000000
1.034833	0.640	3,761.000000
1.045500	0.640	1,238.000000
1.056167	0.640	-1,016.000000
1.066833	0.640	-1,717.000000
1.077500	0.640	-3,209.000000
1.088167	0.640	-7,785.000000
1.098833	0.640	-13,697.000000
1.109500	0.640	-14,612.000000
1.120167	0.640	-8,765.000000
1.130833	0.640	-2,240.000000
1.141500	0.640	-248.000000
1.152167	0.640	-2,634.000000
1.162833	0.640	-4,866.000000
1.173500	0.640	-3,721.000000
1.184167	0.640	-2,354.000000
1.194833	0.640	-3,377.000000
1.205500	0.640	-3,803.000000
1.216167	0.640	-172.000000
1.226833	0.640	5,639.000000
1.237500	0.640	7,540.000000
1.248167	0.640	5,163.000000
1.258833	0.640	3,035.000000
1.269500	0.640	880.000000
1.280167	0.640	-1,885.000000
1.290833	0.640	-2,802.000000
1.301500	0.640	-2,562.000000
1.312167	0.640	-4,111.000000
1.322833	0.640	-7,450.000000
1.333500	0.640	-9,039.000000
1.344167	0.640	-6,237.000000
1.354833	0.640	-571.000000
1.365500	0.640	3,883.000000
1.376167	0.640	3,029.000000
1.386833	0.640	-2,991.000000
1.397500	0.640	-6,440.000000
1.408167	0.640	-1,142.000000
1.418833	0.640	6,653.000000
1.429500	0.640	7,898.000000
1.440167	0.640	4,761.000000
1.450833	0.640	3,765.000000
1.461500	0.640	2,630.000000
1.472167	0.640	-2,687.000000
1.482833	0.640	-6,864.000000
1.493500	0.640	-4,877.000000
1.504167	0.640	646.000000
1.514833	0.640	5,515.000000
1.525500	0.640	5,893.000000
1.536167	0.640	27.000000
1.546833	0.640	-6,952.000000
1.557500	0.640	-6,894.000000
1.568167	0.640	808.000000
1.578833	0.640	9,127.000000
1.589500	0.640	12,341.000000
1.600167	0.640	9,265.000000
1.610833	0.640	3,184.000000
1.621500	0.640	57.000000
1.632167	0.640	344.000000
1.642833	0.640	-1,148.000000
1.653500	0.640	-3,002.000000
1.664167	0.640	-742.000000
1.674833	0.640	1,073.000000
1.685500	0.640	-1,755.000000
1.696167	0.640	-4,625.000000
1.706833	0.640	-4,278.000000
1.717500	0.640	-2,811.000000
1.728167	0.640	-159.000000
1.738833	0.640	5,602.000000
1.749500	0.640	10,912.000000
1.760167	0.640	10,532.000000
1.770833	0.640	7,664.000000
1.781500	0.640	7,918.000000
1.792167	0.640	9,188.000000
1.802833	0.640	9,587.000000
1.813500	0.640	10,749.000000
1.824167	0.640	9,376.000000
1.834833	0.640	3,973.000000
1.845500	0.640	1,633.000000
1.856167	0.640	5,702.000000
1.866833	0.640	11,272.000000
1.877500	0.640	14,356.000000
1.888167	0.640	14,529.000000
1.898833	0.640	12,819.000000
1.909500	0.640	10,016.000000
1.920167	0.640	7,144.000000
1.930833	0.640	7,513.000000
1.941500	0.640	11,266.000000
1.952167	0.640	12,368.000000
1.962833	0.640	8,699.000000
1.973500	0.640	5,202.000000
1.984167	0.640	4,258.000000
1.994833	0.640	3,865.000000
2.005500	0.640	3,854.000000
2.016167	0.640	5,628.000000
2.026833	0.640	8,101.000000
2.037500	0.640	7,915.000000
2.048167	0.640	3,625.000000
2.058833	0.640	47.000000
2.069500	0.640	2,924.000000
2.080167	0.640	8,759.000000
2.090833	0.640	10,285.000000
2.101500	0.640	7,095.000000
2.112167	0.640	2,880.000000
2.122833	0.640	1,248.000000
2.133500	0.640	4,019.000000
2.144167	0.640	8,144.000000
2.154833	0.640	9,649.000000
2.165500	0.640	9,083.000000
2.176167	0.640	9,482.000000
2.186833	0.640	11,071.000000
2.197500	0.640	10,341.000000
2.208167	0.640	7,847.000000
2.218833	0.640	8,910.000000
2.229500	0.640	10,928.000000
2.240167	0.640	6,434.000000
2.250833	0.640	-710.000000
2.261500	0.640	1,363.000000
2.272167	0.640	15,492.000000
2.282833	0.640	28,739.000000
2.293500	0.640	28,490.000000
2.304167	0.640	19,420.000000
2.314833	0.640	11,941.000000
2.325500	0.640	9,475.000000
2.336167	0.640	10,942.000000
2.346833	0.640	12,442.000000
2.357500	0.640	11,633.000000
2.368167	0.640	10,317.000000
2.378833	0.640	10,483.000000
2.389500	0.640	10,870.000000
2.400167	0.640	8,363.000000
2.410833	0.640	4,867.000000
2.421500	0.640	5,493.000000
2.432167	0.640	9,244.000000
2.442883	0.643	12,224.000000
2.453500	0.637	13,947.000000
2.464167	0.640	13,786.000000
2.474833	0.640	11,072.000000
2.485500	0.640	8,422.000000
2.496167	0.640	7,820.000000
2.506833	0.640	6,979.000000
2.517500	0.640	3,762.000000
