File Path	chrom://nnfcb-l0495/ChromeleonLocal/20180320_AA_Lars Nielsen samples Vienna_lbpet.seq/696.smp/Emission_2.channel/Emission_2.chm
Channel	Emission_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	AAmix_5ug_mL_1
Injection Number	8
Position	RB7
Comment	
Processing Method	20171024_Calculated with IS_lbpet
Instrument Method	20161104_AA_GeminiC18_FinalVer7
Type	Calibration Standard
Status	Finished
Injection Date	20-03-2018
Injection Time	14:32:58
Injection Volume (µl)	56.500
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.007817
Time Max. (min)	30.005483
Data Points	2861
Detector	FLD
Exporting Data System	Chromeleon 7.1.2.1478
Operator	
Signal Quantity	
Signal Unit	counts
Signal Min.	-31,025.000000
Signal Max.	421,066,939.000000
Channel	Emission_2
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.820
Average Step (s)	0.629

Signal Parameter Information:
Signal Info	266 nm /305 nm

Raw Data:
Time (min)	Step (s)	Value (counts)
0.007817	0.000	0.000000
0.021483	0.820	0.000000
0.032150	0.640	0.000000
0.042817	0.640	-4,718.000000
0.053483	0.640	-9,021.000000
0.064150	0.640	-8,632.000000
0.074817	0.640	-7,378.000000
0.085483	0.640	-10,691.000000
0.096150	0.640	-13,810.000000
0.106817	0.640	-10,824.000000
0.117483	0.640	-6,635.000000
0.128150	0.640	-5,895.000000
0.138817	0.640	-6,987.000000
0.149483	0.640	-10,045.000000
0.160150	0.640	-13,431.000000
0.170817	0.640	-13,213.000000
0.181483	0.640	-11,619.000000
0.192150	0.640	-12,507.000000
0.202817	0.640	-16,227.000000
0.213483	0.640	-21,416.000000
0.224150	0.640	-24,086.000000
0.234817	0.640	-21,224.000000
0.245483	0.640	-15,832.000000
0.256150	0.640	-14,636.000000
0.266817	0.640	-19,007.000000
0.277483	0.640	-21,092.000000
0.288150	0.640	-16,037.000000
0.298817	0.640	-7,926.000000
0.309483	0.640	-1,753.000000
0.320150	0.640	-874.000000
0.330817	0.640	-4,525.000000
0.341483	0.640	-7,026.000000
0.352150	0.640	-7,661.000000
0.362817	0.640	-11,203.000000
0.373483	0.640	-15,996.000000
0.384150	0.640	-15,819.000000
0.394817	0.640	-12,180.000000
0.405483	0.640	-9,618.000000
0.416150	0.640	-6,613.000000
0.426817	0.640	-2,869.000000
0.437483	0.640	-3,166.000000
0.448150	0.640	-9,797.000000
0.458817	0.640	-17,459.000000
0.469483	0.640	-18,405.000000
0.480150	0.640	-13,376.000000
0.490817	0.640	-9,325.000000
0.501483	0.640	-8,821.000000
0.512150	0.640	-10,531.000000
0.522817	0.640	-13,239.000000
0.533483	0.640	-16,311.000000
0.544150	0.640	-18,961.000000
0.554817	0.640	-18,564.000000
0.565483	0.640	-15,632.000000
0.576150	0.640	-15,606.000000
0.586817	0.640	-17,762.000000
0.597483	0.640	-15,793.000000
0.608150	0.640	-10,848.000000
0.618817	0.640	-10,638.000000
0.629483	0.640	-18,518.000000
0.640150	0.640	-28,574.000000
0.650817	0.640	-30,572.000000
0.661483	0.640	-21,863.000000
0.672150	0.640	-12,101.000000
0.682817	0.640	-10,308.000000
0.693483	0.640	-12,311.000000
0.704150	0.640	-10,686.000000
0.714817	0.640	-9,309.000000
0.725483	0.640	-15,234.000000
0.736150	0.640	-23,028.000000
0.746817	0.640	-21,658.000000
0.757483	0.640	-13,259.000000
0.768150	0.640	-8,128.000000
0.778817	0.640	-7,081.000000
0.789483	0.640	-5,823.000000
0.800150	0.640	-3,682.000000
0.810817	0.640	153.000000
0.821483	0.640	2,412.000000
0.832150	0.640	-2,587.000000
0.842817	0.640	-9,831.000000
0.853483	0.640	-12,146.000000
0.864150	0.640	-10,871.000000
0.874817	0.640	-9,831.000000
0.885483	0.640	-12,932.000000
0.896150	0.640	-17,943.000000
0.906817	0.640	-17,933.000000
0.917483	0.640	-15,576.000000
0.928150	0.640	-14,433.000000
0.938817	0.640	-10,428.000000
0.949483	0.640	-5,403.000000
0.960150	0.640	-4,958.000000
0.970817	0.640	-8,423.000000
0.981483	0.640	-13,454.000000
0.992150	0.640	-18,274.000000
1.002817	0.640	-20,574.000000
1.013483	0.640	-18,719.000000
1.024150	0.640	-13,248.000000
1.034817	0.640	-10,594.000000
1.045483	0.640	-15,987.000000
1.056150	0.640	-21,348.000000
1.066817	0.640	-17,920.000000
1.077483	0.640	-13,005.000000
1.088150	0.640	-14,438.000000
1.098817	0.640	-15,804.000000
1.109483	0.640	-13,843.000000
1.120150	0.640	-15,176.000000
1.130817	0.640	-18,414.000000
1.141483	0.640	-16,689.000000
1.152150	0.640	-11,122.000000
1.162817	0.640	-6,989.000000
1.173483	0.640	-8,238.000000
1.184150	0.640	-15,025.000000
1.194817	0.640	-22,687.000000
1.205483	0.640	-26,344.000000
1.216150	0.640	-26,559.000000
1.226817	0.640	-26,949.000000
1.237483	0.640	-25,745.000000
1.248150	0.640	-21,212.000000
1.258817	0.640	-19,606.000000
1.269483	0.640	-23,614.000000
1.280150	0.640	-25,856.000000
1.290817	0.640	-22,471.000000
1.301483	0.640	-20,075.000000
1.312150	0.640	-22,700.000000
1.322817	0.640	-23,697.000000
1.333483	0.640	-18,309.000000
1.344150	0.640	-11,483.000000
1.354817	0.640	-11,139.000000
1.365483	0.640	-19,413.000000
1.376150	0.640	-26,836.000000
1.386817	0.640	-25,187.000000
1.397483	0.640	-20,045.000000
1.408150	0.640	-18,011.000000
1.418817	0.640	-19,134.000000
1.429483	0.640	-20,505.000000
1.440150	0.640	-18,357.000000
1.450817	0.640	-15,277.000000
1.461483	0.640	-16,704.000000
1.472150	0.640	-17,872.000000
1.482817	0.640	-11,503.000000
1.493483	0.640	-4,573.000000
1.504150	0.640	-7,804.000000
1.514817	0.640	-15,347.000000
1.525483	0.640	-15,588.000000
1.536150	0.640	-11,573.000000
1.546817	0.640	-11,551.000000
1.557483	0.640	-13,361.000000
1.568150	0.640	-12,599.000000
1.578817	0.640	-11,226.000000
1.589483	0.640	-11,232.000000
1.600150	0.640	-11,871.000000
1.610817	0.640	-12,858.000000
1.621483	0.640	-14,126.000000
1.632150	0.640	-15,872.000000
1.642817	0.640	-19,330.000000
1.653483	0.640	-22,930.000000
1.664150	0.640	-21,777.000000
1.674817	0.640	-15,861.000000
1.685483	0.640	-12,206.000000
1.696150	0.640	-14,036.000000
1.706817	0.640	-16,329.000000
1.717483	0.640	-16,267.000000
1.728150	0.640	-16,258.000000
1.738817	0.640	-16,400.000000
1.749483	0.640	-15,798.000000
1.760150	0.640	-17,004.000000
1.770817	0.640	-19,702.000000
1.781483	0.640	-18,783.000000
1.792150	0.640	-15,893.000000
1.802817	0.640	-18,233.000000
1.813483	0.640	-23,494.000000
1.824150	0.640	-22,766.000000
1.834817	0.640	-16,349.000000
1.845483	0.640	-12,713.000000
1.856150	0.640	-14,048.000000
1.866817	0.640	-13,506.000000
1.877483	0.640	-9,294.000000
1.888150	0.640	-10,093.000000
1.898817	0.640	-17,057.000000
1.909483	0.640	-19,715.000000
1.920150	0.640	-16,978.000000
1.930817	0.640	-16,008.000000
1.941483	0.640	-16,222.000000
1.952150	0.640	-14,401.000000
1.962817	0.640	-13,129.000000
1.973483	0.640	-15,417.000000
1.984150	0.640	-16,874.000000
1.994817	0.640	-12,581.000000
2.005483	0.640	-7,756.000000
2.016150	0.640	-7,743.000000
2.026817	0.640	-9,428.000000
2.037483	0.640	-10,131.000000
2.048150	0.640	-10,254.000000
2.058817	0.640	-8,014.000000
2.069483	0.640	-4,336.000000
2.080150	0.640	-7,142.000000
2.090817	0.640	-17,389.000000
2.101483	0.640	-24,592.000000
2.112150	0.640	-24,735.000000
2.122817	0.640	-22,882.000000
2.133483	0.640	-21,059.000000
2.144150	0.640	-19,935.000000
2.154817	0.640	-20,927.000000
2.165483	0.640	-21,324.000000
2.176150	0.640	-18,095.000000
2.186817	0.640	-13,444.000000
2.197483	0.640	-12,740.000000
2.208150	0.640	-16,478.000000
2.218817	0.640	-18,108.000000
2.229483	0.640	-15,316.000000
2.240150	0.640	-14,400.000000
2.250817	0.640	-19,087.000000
2.261483	0.640	-21,887.000000
2.272150	0.640	-15,087.000000
2.282817	0.640	-5,091.000000
2.293483	0.640	-550.000000
2.304150	0.640	49.000000
2.314817	0.640	-1,149.000000
2.325483	0.640	-3,243.000000
2.336150	0.640	-1,554.000000
2.346817	0.640	3,941.000000
2.357483	0.640	4,691.000000
2.368150	0.640	-3,026.000000
2.378817	0.640	-11,817.000000
2.389483	0.640	-15,633.000000
2.400150	0.640	-15,580.000000
2.410817	0.640	-13,731.000000
2.421483	0.640	-11,773.000000
2.432150	0.640	-10,157.000000
2.442817	0.640	-7,764.000000
2.453483	0.640	-5,706.000000
2.464150	0.640	-5,467.000000
2.474817	0.640	-6,034.000000
2.485483	0.640	-6,495.000000
2.496150	0.640	-7,539.000000
2.506817	0.640	-9,288.000000
2.517483	0.640	-9,366.000000
2.528150	0.640	-6,698.000000
2.538817	0.640	-4,428.000000
2.549483	0.640	-4,959.000000
2.560150	0.640	-7,789.000000
2.570817	0.640	-11,250.000000
2.581483	0.640	-12,023.000000
2.592150	0.640	-9,562.000000
2.602817	0.640	-9,778.000000
2.613483	0.640	-14,515.000000
2.624150	0.640	-16,634.000000
2.634817	0.640	-14,220.000000
2.645483	0.640	-14,114.000000
2.656150	0.640	-18,697.000000
2.666817	0.640	-22,971.000000
2.677483	0.640	-22,510.000000
2.688150	0.640	-17,043.000000
2.698817	0.640	-10,502.000000
2.709483	0.640	-9,028.000000
2.720150	0.640	-12,618.000000
2.730817	0.640	-12,549.000000
2.741483	0.640	-5,149.000000
2.752150	0.640	2,164.000000
2.762817	0.640	3,225.000000
2.773483	0.640	-2,273.000000
2.784150	0.640	-10,823.000000
2.794817	0.640	-15,230.000000
2.805483	0.640	-14,032.000000
2.816150	0.640	-12,733.000000
2.826817	0.640	-12,106.000000
2.837483	0.640	-9,866.000000
2.848150	0.640	-7,619.000000
2.858817	0.640	-8,222.000000
2.869483	0.640	-10,814.000000
2.880150	0.640	-11,666.000000
2.890817	0.640	-10,423.000000
2.901483	0.640	-9,137.000000
2.912150	0.640	-9,217.000000
2.922817	0.640	-11,861.000000
2.933483	0.640	-13,848.000000
2.944150	0.640	-10,321.000000
2.954817	0.640	-4,697.000000
2.965483	0.640	-4,959.000000
2.976150	0.640	-10,620.000000
2.986817	0.640	-14,860.000000
2.997483	0.640	-16,192.000000
3.008150	0.640	-15,555.000000
