sample_name,sample_type,component_group_name,component_name,QC_transition_group_message,QC_transition_group_score,QC_transition_message,QC_transition_pass,QC_transition_score,asymmetry_factor,baseline_delta_2_height,calculated_concentration,logSN,peak_apex_int,points_across_baseline,points_across_half_height,tailing_factor,total_width,width_at_50
170808_Jonathan_yeast_Sacc1_1x,Unknown,actp,actp.actp_1.Heavy,n_light,0.8888888888888888,,1,1.0,inf,-0.454573604814521,,1.1244286309558866,228.97500843002302,12,9,inf,9.124000000000137,9.124000000000137
170808_Jonathan_yeast_Sacc1_1x,Unknown,actp,actp.actp_1.Light,n_light,0.8888888888888888,,1,1.0,1.1432933991073537,-0.12607888014837176,,1.19711938104231,480.51914289067645,12,8,1.0716466995536769,9.124000000000137,6.704000000000065
170808_Jonathan_yeast_Sacc1_1x,Unknown,ade,ade.ade_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.248070102232424,0.0010411587602487387,,3.4036051073000726,343438.17438061314,46,9,1.1769383697813118,23.876000000000005,4.761999999999986
170808_Jonathan_yeast_Sacc1_1x,Unknown,ade,ade.ade_1.Light,n_light,0.8888888888888888,,1,1.0,1.53293556085919,0.004359519717038732,,4.339326035634497,614841.538031909,46,9,1.1769383697813118,23.876000000000005,4.761999999999986
170808_Jonathan_yeast_Sacc1_1x,Unknown,ade,ade.ade_2.Light,n_light,0.8888888888888888,,1,1.0,1.2113050075872573,0.005513811437084521,,3.149232597142627,170733.99183201586,46,10,1.0315782200110555,23.876000000000005,5.241
170808_Jonathan_yeast_Sacc1_1x,Unknown,adn,adn.adn_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.2745649263721537,-0.0013340723904105925,,4.125241109807016,147609.76338145748,44,13,1.1100804649083593,24.349999999999994,7.716000000000008
170808_Jonathan_yeast_Sacc1_1x,Unknown,adn,adn.adn_1.Light,n_light,0.8888888888888888,,1,1.0,1.1125202039040125,0.0010350299296439,,4.280636483292487,477296.85045947303,44,13,1.0432727654658116,24.349999999999994,7.716000000000008
170808_Jonathan_yeast_Sacc1_1x,Unknown,adp,adp.adp_1.Heavy,n_light,0.8888888888888888,,1,1.0,3.955654101995677,-0.17314142109409408,,4.023497674252601,41933.090451475065,21,17,2.4778270509978384,15.644999999999982,13.342999999999961
170808_Jonathan_yeast_Sacc1_1x,Unknown,adp,adp.adp_1.Light,n_light,0.8888888888888888,,1,1.0,5.5873684210526235,-0.17590892854180437,1.6779074469010369,1.7238885109953526,50733.99025776655,21,20,3.2936842105263118,15.644999999999982,15.644999999999982
170808_Jonathan_yeast_Sacc1_1x,Unknown,adp,adp.adp_2.Light,n_light,0.8888888888888888,,1,1.0,5.5873684210526235,-0.42535557932870255,,1.4510174654084809,141213.54116865416,21,19,3.2936842105263118,15.644999999999982,14.859000000000037
170808_Jonathan_yeast_Sacc1_1x,Unknown,adpglc,adpglc.adpglc_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.3121551580003283,0.0251740965540075,,3.5193686723096,433.34089478525993,22,10,0.6560775790001642,15.695999999999913,12.716999999999985
170808_Jonathan_yeast_Sacc1_1x,Unknown,adpglc,adpglc.adpglc_1.Light,n_light,0.8888888888888888,,1,1.0,0.432240751389688,0.16070505780997082,,3.637456514468894,190.17166196831164,22,11,0.7015912748077965,15.695999999999913,11.226000000000113
170808_Jonathan_yeast_Sacc1_1x,Unknown,akg,akg.akg_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.5459906508450071,-0.00042489875383316266,,4.30079575427436,61710.21249729172,44,13,0.7665660716578845,32.41999999999996,10.162999999999897
170808_Jonathan_yeast_Sacc1_1x,Unknown,akg,akg.akg_1.Light,n_light,0.8888888888888888,,1,1.0,0.9199367281133876,0.04282783929253377,7.485344846062571,2.2225844205711063,1956312.881278234,44,16,0.9370483842996643,32.41999999999996,12.314000000000078
170808_Jonathan_yeast_Sacc1_1x,Unknown,ala-L,ala-L.ala-L_1.Heavy,n_light,0.8888888888888888,,1,1.0,3.354188481675393,0.8341285690988339,,2.4445028671068156,238.23991935627492,26,12,1.6520409998201764,18.374000000000002,14.790000000000006
170808_Jonathan_yeast_Sacc1_1x,Unknown,ala-L,ala-L.ala-L_1.Light,n_light,0.8888888888888888,,1,1.0,1.654051711685685,0.0016512150950516412,,1.406156855850118,532.6531977844727,26,18,1.3270258558428425,18.374000000000002,13.590999999999994
170808_Jonathan_yeast_Sacc1_1x,Unknown,amp,amp.amp_1.Heavy,n_light,0.8888888888888888,,1,1.0,2.2492847369075784,0.057392979536815956,,4.133066431719448,158465.73621079547,32,14,1.52320054323223,26.918000000000006,12.705000000000041
170808_Jonathan_yeast_Sacc1_1x,Unknown,amp,amp.amp_1.Light,n_light,0.8888888888888888,,1,1.0,2.497431625711562,-0.001849965293266032,5.8365084839015315,3.8875308807732796,136156.13281587898,32,8,1.6823750000000244,26.918000000000006,7.4529999999999745
170808_Jonathan_yeast_Sacc1_1x,Unknown,amp,amp.amp_2.Light,n_light,0.8888888888888888,,1,1.0,1.5653292671304837,0.04933718034032861,,4.115351311178932,409210.34264558123,32,16,1.2826646335652419,26.918000000000006,14.442999999999984
170808_Jonathan_yeast_Sacc1_1x,Unknown,asn-L,asn-L.asn-L_1.Heavy,n_light,0.8888888888888888,,1,1.0,2.454890387858346,-0.015308044452442632,,3.845823214914018,37171.88330000054,34,11,1.738787666433077,22.546,8.174000000000007
170808_Jonathan_yeast_Sacc1_1x,Unknown,asn-L,asn-L.asn-L_1.Light,n_light,0.8888888888888888,,1,1.0,1.698830890828255,0.0020082154246974953,3.632426692917045,4.153755264505503,78804.98585986179,34,11,1.4104021600113688,22.546,8.174000000000007
170808_Jonathan_yeast_Sacc1_1x,Unknown,asn-L,asn-L.asn-L_2.Light,n_light,0.8888888888888888,,1,1.0,1.8751854599406526,0.0037150221636190993,,1.6959440771209766,9557.494121698253,34,13,1.6807307121661705,22.546,9.585999999999999
170808_Jonathan_yeast_Sacc1_1x,Unknown,asp-L,asp-L.asp-L_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.3037507686001195,-0.013345929504118307,,4.316897006734991,339658.1303687787,79,16,1.265910720688417,47.84300000000002,11.532999999999987
170808_Jonathan_yeast_Sacc1_1x,Unknown,asp-L,asp-L.asp-L_1.Light,n_light,0.8888888888888888,,1,1.0,1.3037507686001195,0.000189921786326596,,4.5661597813095645,674660.90723297,79,18,1.1820544998207234,47.84300000000002,12.858000000000004
170808_Jonathan_yeast_Sacc1_1x,Unknown,asp-L,asp-L.asp-L_2.Light,n_light,0.8888888888888888,,1,1.0,1.3676982988317268,0.0020547962536222515,,4.0311383416732465,174651.04269836194,79,17,1.265910720688417,47.84300000000002,12.230999999999995
170808_Jonathan_yeast_Sacc1_1x,Unknown,atp,atp.atp_1.Heavy,n_light,0.8888888888888888,,1,1.0,5.125041680560148,-0.24095729837689342,,2.38924791948009,83045.84307348165,22,7,3.5165055018339335,21.0920000000001,8.083000000000084
170808_Jonathan_yeast_Sacc1_1x,Unknown,atp,atp.atp_1.Light,n_light,0.8888888888888888,,1,1.0,5.438812937645813,-0.20991031920139466,15.18532180655718,3.0195161961459536,50995.841195445035,22,7,3.5165055018339335,21.0920000000001,8.083000000000084
170808_Jonathan_yeast_Sacc1_1x,Unknown,atp,atp.atp_2.Light,n_light,0.8888888888888888,,1,1.0,7.765120967741821,0.00758675155660107,,5.259576309144918,113323.2107443418,22,6,4.866431451612798,21.0920000000001,7.06899999999996
170808_Jonathan_yeast_Sacc1_1x,Unknown,camp,camp.camp_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.6788079470198696,0.011993236689017334,,4.465965423850783,94281.70089196313,19,6,0.8290131349529221,15.919999999999959,6.405999999999949
170808_Jonathan_yeast_Sacc1_1x,Unknown,camp,camp.camp_1.Light,n_light,0.8888888888888888,,1,1.0,0.6788079470198696,0.008050337499757474,0.008579521674567511,2.6144130427696655,8632.902491136223,19,6,0.8290131349529221,15.919999999999959,6.405999999999949
170808_Jonathan_yeast_Sacc1_1x,Unknown,camp,camp.camp_2.Light,n_light,0.8888888888888888,,1,1.0,1.0611157835716176,,,4.478050669260421,4061.1848714602925,19,5,1.030557891785809,15.919999999999959,5.65199999999993
170808_Jonathan_yeast_Sacc1_1x,Unknown,chor,chor.chor_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.8842380640941652,-0.10712755139825134,,1.654278253712792,214.03872092053038,7,6,1.4421190320470827,4.409999999999968,4.409999999999968
170808_Jonathan_yeast_Sacc1_1x,Unknown,chor,chor.chor_1.Light,n_light,0.8888888888888888,,1,1.0,inf,-0.736134055983226,,0.93744031596015,172.82057710232542,7,3,inf,4.409999999999968,2.2930000000000064
170808_Jonathan_yeast_Sacc1_1x,Unknown,cit,cit.cit_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.7408037701269778,-0.07195731546896428,,3.1851915804984565,9006.540651721207,30,11,1.370401885063489,20.937000000000012,8.813999999999965
170808_Jonathan_yeast_Sacc1_1x,Unknown,cit,cit.cit_1.Light,n_light,0.8888888888888888,,1,1.0,2.822713164140972,0.08356156565574105,25.68423034139003,3.730456153873947,1915825.6902781357,30,15,1.911356582070486,20.937000000000012,11.645999999999958
170808_Jonathan_yeast_Sacc1_1x,Unknown,cit,cit.cit_2.Light,n_light,0.8888888888888888,,1,1.0,2.378025169409562,0.03381433424300073,,2.7041524336859246,945125.7462385526,30,11,1.689012584704781,20.937000000000012,8.872999999999934
170808_Jonathan_yeast_Sacc1_1x,Unknown,citr-L,citr-L.citr-L_1.Heavy,n_light,0.8888888888888888,,1,1.0,2.2933378653976884,-0.030947170625781742,,2.5792476282629924,13791.595615500157,34,13,1.4908944044646784,22.546,9.770000000000003
170808_Jonathan_yeast_Sacc1_1x,Unknown,citr-L,citr-L.citr-L_1.Light,n_light,0.8888888888888888,,1,1.0,1.8751854599406526,0.0015619458469227712,,3.942530054926773,1913167.675763353,34,11,1.5090924541128483,22.546,8.174000000000007
170808_Jonathan_yeast_Sacc1_1x,Unknown,cmp,cmp.cmp_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.505012823501976,-0.2041038344367477,,2.4756570323631766,23831.786802282222,16,16,1.2525064117509879,10.744000000000085,10.744000000000085
170808_Jonathan_yeast_Sacc1_1x,Unknown,cmp,cmp.cmp_1.Light,n_light,0.8888888888888888,,1,1.0,inf,-0.33039433561983017,,2.523289986037055,10054.353901157623,16,16,inf,10.744000000000085,10.744000000000085
170808_Jonathan_yeast_Sacc1_1x,Unknown,coa,coa.coa_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.8034225537515145,0.008267444313214968,,4.88023322607125,576414.8988655675,45,6,1.7540698737881497,38.621000000000095,6.416000000000054
170808_Jonathan_yeast_Sacc1_1x,Unknown,coa,coa.coa_1.Light,n_light,0.8888888888888888,,1,1.0,4.39863975427795,0.022182127429906842,0.07219315636392963,2.8758738992045627,13044.614904957622,45,6,3.0286229611040514,38.621000000000095,6.416000000000054
170808_Jonathan_yeast_Sacc1_1x,Unknown,ctp,ctp.ctp_1.Heavy,n_light,0.8888888888888888,,1,1.0,4.127052545156047,-0.4092739721848562,,2.0895184196085026,31892.39635129134,26,14,2.5635262725780237,24.979000000000042,14.043999999999983
170808_Jonathan_yeast_Sacc1_1x,Unknown,ctp,ctp.ctp_1.Light,n_light,0.8888888888888888,,1,1.0,2.6275050827766715,-0.711158584217701,,1.2495879550894775,12429.855993760135,26,17,1.8137525413883357,24.979000000000042,17.184999999999945
170808_Jonathan_yeast_Sacc1_1x,Unknown,ctp,ctp.ctp_2.Light,n_light,0.8888888888888888,,1,1.0,3.568144499179016,-0.9219318075082106,,1.0657590607710166,14891.521804992792,26,19,2.2840722495895083,24.979000000000042,19.264999999999873
170808_Jonathan_yeast_Sacc1_1x,Unknown,dadp,dadp.dadp_1.Heavy,n_light,0.8888888888888888,,1,1.0,2.022834545222587,0.027872083087265,,3.6685262416266817,25554.36806544469,45,7,1.368351629648543,32.95500000000004,6.205000000000155
170808_Jonathan_yeast_Sacc1_1x,Unknown,dadp,dadp.dadp_1.Light,n_light,0.8888888888888888,,1,1.0,0.5538214908765122,0.20786289317035456,,0.9231804471861416,15798.79695564383,45,38,0.7769107454382561,32.95500000000004,32.95500000000004
170808_Jonathan_yeast_Sacc1_1x,Unknown,damp,damp.damp_1.Heavy,n_light,0.8888888888888888,,1,1.0,4.790440686992358,-0.04453477308422427,,2.4375618773319347,7194.295285472882,67,14,2.6524886336443965,49.587999999999965,11.805999999999926
170808_Jonathan_yeast_Sacc1_1x,Unknown,damp,damp.damp_1.Light,n_light,0.8888888888888888,,1,1.0,5.067408290292633,-0.028941054991197857,,2.863102555494953,212160.33199617814,67,19,3.283538604158368,49.587999999999965,15.711000000000013
170808_Jonathan_yeast_Sacc1_1x,Unknown,damp,damp.damp_2.Light,n_light,0.8888888888888888,,1,1.0,5.467620182757211,-0.0671756529460589,,2.551138096271717,130420.94643175094,67,19,3.283538604158368,49.587999999999965,15.711000000000013
170808_Jonathan_yeast_Sacc1_1x,Unknown,datp,datp.datp_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.8090729783037752,0.8799020346873948,,2.3643149472470766,3117.5559005543473,11,7,0.9045364891518877,10.157000000000039,7.1580000000000155
170808_Jonathan_yeast_Sacc1_1x,Unknown,datp,datp.datp_1.Light,n_light,0.8888888888888888,,1,1.0,inf,-0.47442941918053105,,1.3912055836730925,12087.377721322917,11,9,inf,10.157000000000039,10.157000000000039
170808_Jonathan_yeast_Sacc1_1x,Unknown,dcdp,dcdp.dcdp_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.5417567567567757,0.4892499435439487,,2.5875590571220672,1372.076209153319,15,9,0.7708783783783879,11.409000000000106,7.326000000000022
170808_Jonathan_yeast_Sacc1_1x,Unknown,dcdp,dcdp.dcdp_1.Light,n_light,0.8888888888888888,,1,1.0,0.7370584652862266,0.36339419421328245,,1.9785218026126037,2750.0737151888347,15,13,0.8685292326431133,11.409000000000106,10.589000000000055
170808_Jonathan_yeast_Sacc1_1x,Unknown,dcmp,dcmp.dcmp_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.18555079933607307,0.6495338103161344,,2.8903984602900024,5345.365556732072,46,31,0.5927753996680365,27.141999999999996,18.938999999999965
170808_Jonathan_yeast_Sacc1_1x,Unknown,dcmp,dcmp.dcmp_1.Light,n_light,0.8888888888888888,,1,1.0,0.1256168871563109,0.7980781093671867,,3.8903807825066816,64942.26813712606,46,27,0.5628084435781554,27.141999999999996,16.50400000000002
170808_Jonathan_yeast_Sacc1_1x,Unknown,dcmp,dcmp.dcmp_2.Light,n_light,0.8888888888888888,,1,1.0,0.36487981494518573,0.7090733273313914,,1.454154546852489,187688.59974679595,46,27,0.6824399074725929,27.141999999999996,16.50400000000002
170808_Jonathan_yeast_Sacc1_1x,Unknown,dctp,dctp.dctp_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.8812535940195486,0.09783898781504605,,2.412617082127702,18598.511955128266,14,7,0.9406267970097744,13.086000000000013,8.083000000000084
170808_Jonathan_yeast_Sacc1_1x,Unknown,dctp,dctp.dctp_1.Light,n_light,0.8888888888888888,,1,1.0,1.6635456950946435,-0.09873971671841107,,0.9953264268623205,3778.7803217149667,14,14,1.3317728475473218,13.086000000000013,13.086000000000013
170808_Jonathan_yeast_Sacc1_1x,Unknown,dgdp,dgdp.dgdp_1.Heavy,n_light,0.8888888888888888,,1,1.0,2.912378590617878,0.3838844561454988,,2.855828931165829,92913.31562898918,25,21,1.956189295308939,18.93200000000013,17.299000000000092
170808_Jonathan_yeast_Sacc1_1x,Unknown,dgdp,dgdp.dgdp_1.Light,n_light,0.8888888888888888,,1,1.0,2.912378590617878,0.27752288623693844,,1.8706984237875477,140185.1488243015,25,21,1.956189295308939,18.93200000000013,17.299000000000092
170808_Jonathan_yeast_Sacc1_1x,Unknown,dgmp,dgmp.dgmp_1.Heavy,n_light,0.8888888888888888,,1,1.0,2.1337230998880377,-0.002831414647391898,,4.67384164492856,840083.7709385505,39,15,1.5748641919420538,32.90000000000009,13.509999999999991
170808_Jonathan_yeast_Sacc1_1x,Unknown,dgmp,dgmp.dgmp_1.Light,n_light,0.8888888888888888,,1,1.0,1.611299233648177,-0.12388163674192337,,4.121783837444357,434020.8111101926,39,15,1.3463286401710857,32.90000000000009,13.509999999999991
170808_Jonathan_yeast_Sacc1_1x,Unknown,dgmp,dgmp.dgmp_2.Light,n_light,0.8888888888888888,,1,1.0,17.66399011735613,-0.700047927663518,,1.8420940629420128,8344.218754945863,39,27,9.8885114268065,32.90000000000009,22.663999999999987
170808_Jonathan_yeast_Sacc1_1x,Unknown,dgtp,dgtp.dgtp_1.Heavy,n_light,0.8888888888888888,,1,1.0,5.125041680560148,-0.1984613533868814,,2.632855987029337,88434.43554362473,22,7,3.369123041013659,21.0920000000001,8.083000000000084
170808_Jonathan_yeast_Sacc1_1x,Unknown,dgtp,dgtp.dgtp_1.Light,n_light,0.8888888888888888,,1,1.0,5.438812937645813,-0.16869340598004978,,2.528054233651263,221373.51288817212,22,7,3.5165055018339335,21.0920000000001,8.083000000000084
170808_Jonathan_yeast_Sacc1_1x,Unknown,dhap,dhap.dhap_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.0419746101347334,0.03989829099343446,,2.6324399188828287,9998.681043712086,109,28,0.9484822327722644,65.92900000000009,18.040000000000077
170808_Jonathan_yeast_Sacc1_1x,Unknown,dhap,dhap.dhap_1.Light,n_light,0.8888888888888888,,1,1.0,1.3432913304072873,0.05806800200891475,,2.757630857854671,300162.67007161817,109,30,1.1301593470656817,65.92900000000009,19.25100000000009
170808_Jonathan_yeast_Sacc1_1x,Unknown,dhap,dhap.dhap_2.Light,n_light,0.8888888888888888,,1,1.0,1.4598701756151558,0.07022107301450434,,4.561860326444661,316681.39770913374,109,28,1.1301593470656817,65.92900000000009,17.936000000000035
170808_Jonathan_yeast_Sacc1_1x,Unknown,dimp,dimp.dimp_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.2828708133971187,-0.260623144443986,,1.7340414373864559,384.1607837743111,17,9,1.1414354066985595,11.927999999999997,7.3110000000000355
170808_Jonathan_yeast_Sacc1_1x,Unknown,dimp,dimp.dimp_1.Light,n_light,0.8888888888888888,,1,1.0,0.8277511961722539,-0.03562797591237008,,4.769689780837683,448.86183099128186,17,5,1.1414354066985595,11.927999999999997,4.419000000000096
170808_Jonathan_yeast_Sacc1_1x,Unknown,dtdpglu,dtdpglu.dtdpglu_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.0130323794168836,-0.08316466173431804,,3.6338918513955725,3330.741243909883,24,7,1.1092301491334033,17.218000000000075,5.986999999999966
170808_Jonathan_yeast_Sacc1_1x,Unknown,dtdpglu,dtdpglu.dtdpglu_1.Light,n_light,0.8888888888888888,,1,1.0,0.7049576783554716,-0.19598791243231636,,5.002840569568808,793.6880233663752,24,6,1.0579067580276664,17.218000000000075,5.23599999999999
170808_Jonathan_yeast_Sacc1_1x,Unknown,dtmp,dtmp.dtmp_1.Heavy,n_light,0.8888888888888888,,1,1.0,1.7107711918419626,0.025331977558984236,,4.549996523340857,64472.36476604687,46,11,1.4359861591695575,33.33699999999999,8.830000000000041
170808_Jonathan_yeast_Sacc1_1x,Unknown,dtmp,dtmp.dtmp_1.Light,n_light,0.8888888888888888,,1,1.0,1.9960552268244707,0.028665016545113182,,4.636928109681692,535393.0840112251,46,11,1.5621691565698164,33.33699999999999,8.830000000000041
170808_Jonathan_yeast_Sacc1_1x,Unknown,dttp,dttp.dttp_1.Heavy,n_light,0.8888888888888888,,1,1.0,3.2199053793587016,-0.3834591693408579,,1.5966389723202656,40114.92171632174,25,16,2.109952689679351,24.083000000000084,15.777999999999906
170808_Jonathan_yeast_Sacc1_1x,Unknown,dttp,dttp.dttp_1.Light,n_light,0.8888888888888888,,1,1.0,2.598236963992252,0.04208951943925922,,1.994664872114801,13310.319572794697,25,12,1.799118481996126,24.083000000000084,12.971999999999866
170808_Jonathan_yeast_Sacc1_1x,Unknown,dump,dump.dump_1.Heavy,n_light,0.8888888888888888,,1,1.0,inf,-0.47441346979224736,,1.134697267921985,1903.9856556790041,28,18,inf,17.492000000000075,17.492000000000075
170808_Jonathan_yeast_Sacc1_1x,Unknown,dump,dump.dump_1.Light,n_light,0.8888888888888888,,1,1.0,inf,-0.6139835639696462,,1.7701933332357076,16828.788275766354,28,24,inf,17.492000000000075,15.581000000000017
170808_Jonathan_yeast_Sacc1_1x,Unknown,f1p,f1p.f1p_1.Heavy,n_light,0.8888888888888888,,1,1.0,2.2906793048973104,-0.13801346649917576,,2.524659756683651,42926.68835353605,21,21,1.6453396524486552,12.49799999999999,12.49799999999999
170808_Jonathan_yeast_Sacc1_1x,Unknown,f1p,f1p.f1p_1.Light,n_light,0.8888888888888888,,1,1.0,1.2143869596031145,0.07489249287707034,,1.6612454945481776,46389.83991409942,21,21,1.1071934798015572,12.49799999999999,12.49799999999999
170808_Jonathan_yeast_Sacc1_1x,Unknown,f1p,f1p.f1p_2.Light,n_light,0.8888888888888888,,1,1.0,2.909289959336872,-0.2596527802641552,,1.7198183143926409,14037.001664553733,21,21,1.954644979668436,12.49799999999999,12.49799999999999
170808_Jonathan_yeast_Sacc1_1x,Unknown,f6p,f6p.f6p_1.Heavy,n_light,0.8888888888888888,,1,1.0,8.914553990609845,-0.49998489719192046,,2.0939530770456476,2417.2067384002016,19,15,4.957276995304922,10.559000000000026,8.705000000000041
170808_Jonathan_yeast_Sacc1_1x,Unknown,f6p,f6p.f6p_1.Light,n_light,0.8888888888888888,,1,1.0,inf,-0.532809372962082,0.23099397263495386,2.4727346420312095,4163.730207179705,19,17,inf,10.559000000000026,9.961000000000013
170808_Jonathan_yeast_Sacc1_1x,Unknown,fad,fad.fad_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.6755527479469271,0.017024214868991687,,4.437021358311078,52574.09011841264,32,5,0.7582065985207366,26.28800000000001,5.494000000000028
170808_Jonathan_yeast_Sacc1_1x,Unknown,fad,fad.fad_1.Light,n_light,0.8888888888888888,,1,1.0,0.45602976128965605,0.01051735160789939,,4.506047834927104,20418.82090968601,32,6,0.7035937379501848,26.28800000000001,6.374000000000024
170808_Jonathan_yeast_Sacc1_1x,Unknown,fum,fum.fum_1.Heavy,n_light,0.8888888888888888,,1,1.0,inf,-0.8747866573553665,,1.0849350881407576,38806.91057155561,19,3,inf,15.77699999999993,2.8209999999999127
170808_Jonathan_yeast_Sacc1_1x,Unknown,fum,fum.fum_1.Light,n_light,0.8888888888888888,,1,1.0,1.391179145195519,-0.06827257204708945,,1.2157286587613847,82945.69077084704,19,6,1.1955895725977594,15.77699999999993,6.364000000000033
170808_Jonathan_yeast_Sacc1_1x,Unknown,g6p,g6p.g6p_1.Heavy,n_light,0.8888888888888888,,1,1.0,0.2730682383558471,0.4349384281783399,,2.5037673277161154,13183.178577348404,63,37,0.6365341191779236,33.26399999999995,20.527999999999963
170808_Jonathan_yeast_Sacc1_1x,Unknown,g6p,g6p.g6p_1.Light,n_light,0.8888888888888888,,1,1.0,0.42721070922898396,0.32620615608836767,5.817253503227366,2.2811266147913374,33324.33031046042,63,38,0.713605354614492,33.26399999999995,21.552999999999997
