transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,potentialOutlier,initialPeakQuality,PeptideRef,leftWidth,rightWidth,total_xic,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,MZ,native_id,peak_apex_int,width_at_5,width_at_10,width_at_50,start_time_at_10,start_time_at_5,end_time_at_10,end_time_at_5,total_width,tailing_factor,asymmetry_factor,baseline_delta_2_height,slope_of_baseline,points_across_baseline,points_across_half_height,logSN,FeatureLevel,PrecursorMZ,peak_area
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.752781109491984,5445470488375419879,b'',NA,1,22531.0,b'23dpg',0,none,0.31667964347117067,23dpg,15.605366706848145,15.836816787719727,66650.0,5516.0,1.4831632475943928,0.8888888888888888,0.8265632703596749,0.7687510271462331,-0.12301567050801587,15.87579678,15.752781109491984,0.12301567050801587,0.0012301567050801588,0.3380495123780945,3.0,17.956012865767757,2.8879250374357888,0.6111250221729279,5.5339778426144814,170.0,23dpg.23dpg_1.Heavy,235.0,-0.421352994311496,-0.16776214270362644,0.03943770436730176,15.717638383838382,15.718088809914342,15.549876241134756,15.296735815602846,0.23145008087158203,0.9239279518010421,-5.773737369071515,0.0,0.0,14,5,3.528661934852123,MS2,268.0,1994.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.752781109491984,5445470488375419879,b'',NA,1,22531.0,b'23dpg',0,none,0.31667964347117067,23dpg,15.605366706848145,15.836816787719727,66650.0,5516.0,1.4831632475943928,0.8888888888888888,0.8265632703596749,0.7687510271462331,-0.12301567050801587,15.87579678,15.752781109491984,0.12301567050801587,0.0012301567050801588,0.3380495123780945,3.0,17.956012865767757,2.8879250374357888,0.6111250221729279,5.5339778426144814,167.0,23dpg.23dpg_1.Light,5281.0,-15.701497810257381,-0.024024667480171402,0.031042482164801655,15.692985158173897,15.701497810257381,15.668960490693726,0.0,0.23145008087158203,0.9967444923611805,-1.4017774941378771,0.31111531906835826,1643.0,14,2,2.985161627607784,MS2,265.0,17720.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.752781109491984,5445470488375419879,b'',NA,1,22531.0,b'23dpg',0,none,0.31667964347117067,23dpg,15.605366706848145,15.836816787719727,66650.0,5516.0,1.4831632475943928,0.8888888888888888,0.8265632703596749,0.7687510271462331,-0.12301567050801587,15.87579678,15.752781109491984,0.12301567050801587,0.0012301567050801588,0.3380495123780945,3.0,17.956012865767757,2.8879250374357888,0.6111250221729279,5.5339778426144814,177.0,23dpg.23dpg_2.Light,0.0,-inf,-inf,-inf,0.0,0.0,-inf,-inf,0.23145008087158203,nan,-inf,nan,0.0,14,14,0.0,MS2,265.0,2817.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.119052725728352,3426511663909269059,b'',NA,1,1877.0,b'23dpg',0,23dpg.23dpg_2.Light,-2.1918308651720624,23dpg,15.076517105102539,15.215950012207031,66650.0,235.0,10.633221475250446,6.444444444444443,0.4073127040305707,0.32086138315187196,-0.7567440542716479,15.87579678,15.119052725728352,0.7567440542716479,0.007567440542716479,0.028162040510127533,3.0,11.35944601914998,2.430049646184013,-0.3308138797680537,3.6684553676194582,170.0,23dpg.23dpg_1.Heavy,235.0,-0.06954318775661328,0.001131914893623076,0.013566666666671168,15.101983333333333,15.102790350877193,15.103115248226956,15.03324716312058,0.1394329071044922,0.8104741189624677,-0.9336874525215447,0.4978723404255319,117.0,10,1,3.528661934852123,MS2,268.0,469.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.119052725728352,3426511663909269059,b'',NA,1,1877.0,b'23dpg',0,23dpg.23dpg_2.Light,-2.1918308651720624,23dpg,15.076517105102539,15.215950012207031,66650.0,235.0,10.633221475250446,6.444444444444443,0.4073127040305707,0.32086138315187196,-0.7567440542716479,15.87579678,15.119052725728352,0.7567440542716479,0.007567440542716479,0.028162040510127533,3.0,11.35944601914998,2.430049646184013,-0.3308138797680537,3.6684553676194582,167.0,23dpg.23dpg_1.Light,0.0,-inf,-inf,-inf,0.0,0.0,-inf,-inf,0.1394329071044922,nan,-inf,-inf,-352.0,10,10,0.0,MS2,265.0,1408.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,15.119052725728352,3426511663909269059,b'',NA,1,1877.0,b'23dpg',0,23dpg.23dpg_2.Light,-2.1918308651720624,23dpg,15.076517105102539,15.215950012207031,66650.0,235.0,10.633221475250446,6.444444444444443,0.4073127040305707,0.32086138315187196,-0.7567440542716479,15.87579678,15.119052725728352,0.7567440542716479,0.007567440542716479,0.028162040510127533,3.0,11.35944601914998,2.430049646184013,-0.3308138797680537,3.6684553676194582,177.0,23dpg.23dpg_2.Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394329071044922,-0.0,-1.0,inf,2817.0,10,10,0.0,MS2,265.0,0.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.14111588719686,3008089345923645601,b'',NA,1,4693.0,b'23dpg',0,none,-2.820723694591396,23dpg,16.053632736206055,16.23011589050293,66650.0,1995.0,14.898979485566356,10.666666666666666,0.16666666666666666,0.11111111111111108,0.265319107196861,15.87579678,16.14111588719686,0.265319107196861,0.0026531910719686104,0.07041260315078769,3.0,2.4919808481352885,0.913077915556705,-0.6767058602223793,1.468715707694275,170.0,23dpg.23dpg_1.Heavy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176483154296875,-0.0,-1.0,inf,117.0,12,12,0.0,MS2,268.0,0.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.14111588719686,3008089345923645601,b'',NA,1,4693.0,b'23dpg',0,none,-2.820723694591396,23dpg,16.053632736206055,16.23011589050293,66650.0,1995.0,14.898979485566356,10.666666666666666,0.16666666666666666,0.11111111111111108,0.265319107196861,15.87579678,16.14111588719686,0.265319107196861,0.0026531910719686104,0.07041260315078769,3.0,2.4919808481352885,0.913077915556705,-0.6767058602223793,1.468715707694275,167.0,23dpg.23dpg_1.Light,1995.0,0.04982530001940333,0.09286900964532663,-0.002163828721908345,16.086189177489178,16.093107740916274,16.179058187134505,16.142933040935677,0.176483154296875,27.419419147143625,0.6907804989516161,-0.11779448621553884,-235.0,12,1,2.0116902042248146,MS2,265.0,4693.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.14111588719686,3008089345923645601,b'',NA,1,4693.0,b'23dpg',0,none,-2.820723694591396,23dpg,16.053632736206055,16.23011589050293,66650.0,1995.0,14.898979485566356,10.666666666666666,0.16666666666666666,0.11111111111111108,0.265319107196861,15.87579678,16.14111588719686,0.265319107196861,0.0026531910719686104,0.07041260315078769,3.0,2.4919808481352885,0.913077915556705,-0.6767058602223793,1.468715707694275,177.0,23dpg.23dpg_2.Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176483154296875,-0.0,-1.0,-inf,-2817.0,12,12,0.0,MS2,265.0,0.0
b'23dpg',170808_Jonathan_yeast_Sacc1_1x,/home/user/code/examples/LCMS_MRM/mzML/170808_Jonathan_yeast_Sacc1_1x.mzML,16.65827127253214,16323528062319539678,b'',NA,1,7511.0,b'23dpg',0,none,-2.396606475864003,23dpg,16.549800872802734,16.74628257751465,66650.0,822.0,12.567187478808961,6.888888888888888,0.4314931187772164,0.3531019361473995,0.7824744925321401,15.87579678,16.65827127253214,0.7824744925321401,0.007824744925321401,0.11269317329332333,3.0,1.026771056224164,0.02641898128892123,-0.0016473432381947835,1.247547252384448,170.0,23dpg.23dpg_1.Heavy,0.0,-inf,-inf,-inf,0.0,0.0,-inf,-inf,0.19648170471191406,nan,-inf,-inf,-117.0,12,12,0.0,MS2,268.0,821.0
